Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description,Supplier Site Postcode,Project Code,Expenditure Type,Supplier Type,Contract Number,Vat Registration Num
,,21/09/2015,Service charge,DG: IGT,ATOS IT SOLUTIONS AND SERVICES LTD,5584190989,"909,556.45",Revenue: CAB Extension April  2015 to June 2015 - ACCN 559,NW1 3HG,,,LARGE,,GB232327983
,,21/09/2015,Service charge,DG: IGT,INTECHNOLOGY LTD,ISIN10164,"33,434.40",Revenue: InTechnology Spine 2 - Spine 2 core hosting - to end 14-15 ,HG3 1UG,,,SME,,
,,22/09/2015,Outsourcing Contract,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,90196646,"1,128.95",OC/2015/05 - OPC Adjustment Charge,GU21 6QX,,,LARGE,,GB900540375
,,22/09/2015,Outsourcing Contract,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,90196646,"40,700.00",OC/2015/09- Business Support,GU21 6QX,,,LARGE,,GB900540375
,,22/09/2015,Outsourcing Contract,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,90196646,"16,401.05",OC/2015/08 - Premises,GU21 6QX,,,LARGE,,GB900540375
,,22/09/2015,Outsourcing Contract,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,90196646,"24,766.90",OC/2015/07 - Other overheads and profit,GU21 6QX,,,LARGE,,GB900540375
,,22/09/2015,Outsourcing Contract,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,90196646,"5,825.75",OC/2015/04,GU21 6QX,,,LARGE,,GB900540375
,,22/09/2015,Outsourcing Contract,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,90196646,"10,897.40",OC/2015/06 - Expenses,GU21 6QX,,,LARGE,,GB900540375
,,22/09/2015,Outsourcing Contract,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,90196646,"247,728.73",OC/2015/01,GU21 6QX,,,LARGE,,GB900540375
,,23/09/2015,Outsourcing Contract,DG: ERD,NHS CONFEDERATION,14532,"30,000.00",MOD - NHSE CV4,LS10 1JR,,,PUBLIC,,
,,23/09/2015,Service charge,DG: IGT,CSC COMPUTER SCIENCES LTD,5201422681,"458,610.84",Revenue: 2015/16 LSP NME CSC -  Lorenzo,PR1 8UQ,,,LARGE,,GB584686581
,,23/09/2015,Outsourcing Contract,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,5584195671,"20,856.76",PPR0182  - Managed Agency Service  From 1 Apr 2015 - 31 Mar 2016,WS11 0JA,,,LARGE,,GB232327983
,,23/09/2015,Outsourcing Contract,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,5584195672,"37,499.00",CCN0015:Yorktel Audio Conferencing from 1 Apr 2015-31 Mar 2016,WS11 0JA,,,LARGE,,GB232327983
,,23/09/2015,Addition Clearing - SW LIC,DG: IGT,THE PHOENIX PARTNERSHIP (LEEDS) LTD,GPSOC017,"10,000.00","Capital: 2015/16 GPSoC TPP -  charges for the Period Commencing  01.04.2015 to 31.03.2016: Migration Charges National Functionality Deployment Development Charges 	 ",LS18 5TN,,,SME,,GB721671841
,,23/09/2015,Service charge,DG: IGT,THE PHOENIX PARTNERSHIP (LEEDS) LTD,GPSOC017,"269,250.00",Revenue:TPP GPSoC charges for the P/C 01.04.2015 to 31.03.2016: System support charges Training Charges Utilisation charges Interface Mechanism charges Pairing Assurance service charges Development charges Hosting service charges,LS18 5TN,,,SME,,GB721671841
,,24/09/2015,Outsourcing Contract,DG: SCLGCP,BDO LLP,1428253,"19,550.33",BDO LLP - Care Provider Continuity support 14/15,W1U 7EU,,,LARGE,,GB830847032
,,24/09/2015,Outsourcing Contract,DG: SCLGCP,BDO LLP,1428253,"48,164.60",Care Provider Continuity Support,W1U 7EU,,,LARGE,,GB830847032
,,24/09/2015,Service charge,DG: IGT,BT GROUP PLC,393917,"2,700,034.89",Revenue 2015/16 LSP South BT,NW9 6LB,,,LARGE,,GB245719348
,,24/09/2015,Service charge,DG: IGT,BT GROUP PLC,393918,"1,075,624.34",Revenue 2015/16 LSP South BT,NW9 6LB,,,LARGE,,GB245719348
,,24/09/2015,Service charge,DG: IGT,BT GROUP PLC,393923,"3,900,360.42",Revenue: 2015/16 LSP London Bt,NW9 6LB,,,LARGE,,GB245719348
,,24/09/2015,Service charge,DG: IGT,BT GROUP PLC,393924,"1,238,274.13",Revenue: 2015/16 LSP London Bt,NW9 6LB,,,LARGE,,GB245719348
,,24/09/2015,Service charge,DG: IGT,BT GROUP PLC,393926,"98,744.51",Revenue: 2015/16 LSP London Bt,NW9 6LB,,,LARGE,,GB245719348
,,24/09/2015,Service charge,DG: IGT,BT GROUP PLC,393962,"152,235.89",Revenue: 2015/16 LSP London Bt,NW9 6LB,,,LARGE,,GB245719348
,,24/09/2015,Service charge,DG: IGT,BT GROUP PLC,394011,"31,459.52",Revenue 2015/16 LSP South BT,NW9 6LB,,,LARGE,,GB245719348
,,24/09/2015,Service charge,DG: IGT,BT GROUP PLC,394615,"40,285.00",Revenue: 2015/16 LSP London Bt,NW9 6LB,,,LARGE,,GB245719348
,,24/09/2015,Addition Clearing - SW LIC,DG: IGT,SPECIALIST COMPUTER CENTRES PLC,OP/M036214,"4,010.40","Capital: 2015/16 - Spine 2 HSCIC - Roll Out Delivery Instalation Charge for 475 Printers April - September 2015	 ",B11 2LE,,,LARGE,,GB313651680
,,24/09/2015,Addition Clearing - SW LIC,DG: IGT,SPECIALIST COMPUTER CENTRES PLC,OP/M036214,600,"Capital: 2015/16 - Spine 2 -MS3 Acceptance Testing-Two Printer Variants HSCIC-13-0242C CITHS T&Cs Apply	 ",B11 2LE,,,LARGE,,GB313651680
,,24/09/2015,Addition Clearing - SW LIC,DG: IGT,SPECIALIST COMPUTER CENTRES PLC,OP/M036214,600,"Capital: 2015/16 - Spine 2 -	 MS4 Pilot/User Acceptance Testing HSCIC-13-0242C CITHS T&Cs Apply	 ",B11 2LE,,,LARGE,,GB313651680
,,24/09/2015,Addition Clearing - SW LIC,DG: IGT,SPECIALIST COMPUTER CENTRES PLC,OP/M036214,"1,800.00","Capital: 2015/15 Spine 2 HSCIC - MS2 Integration Testing - with NHS Applications HSCIC-13-0242C CITHS T&Cs Apply	 ",B11 2LE,,,LARGE,,GB313651680
,,24/09/2015,Addition Clearing - SW LIC,DG: IGT,SPECIALIST COMPUTER CENTRES PLC,OP/M036214,600,"Capital: 2015/15 Spine 2 -MS1 Integration Testing - between Consumables, HSCIC-13-0242C CITHS T&Cs Apply	 ",B11 2LE,,,LARGE,,GB313651680
,,24/09/2015,Addition Clearing - SW LIC,DG: IGT,SPECIALIST COMPUTER CENTRES PLC,OP/M036214,900,"Capital 2015/16 Spine 2 - MS5 Security Testing HSCIC-13-0242C CITHS T&Cs Apply	",B11 2LE,,,LARGE,,GB313651680
,,24/09/2015,Service charge,DG: IGT,SPECIALIST COMPUTER CENTRES PLC,OP/M036214,"24,753.60","Revenue: 2015/16 Spine 2- MS6 11 months' service charge 2015/16 HSCIC-13-0242C CITHS T&Cs Apply	",B11 2LE,,,LARGE,,GB313651680
,,28/09/2015,Service charge,DG: IGT,PCTI Solutions Limited,56387,"118,195.00","Revenue:  F/Y 2015/16 GPSoC PCTI - Charges for the Period Commencing  01.04.2015 to 31.03.2016: Subsidiary Module Software and Support Charges""	 ",WF10 5QU,,,SME,,698853945
,,28/09/2015,Service charge,DG: IGT,MASTEK UK LTD,90335081,"29,173.50",Revenue: 2015/16 SUS Spine Mastek - R15 - BAU Test Resource  WP 21,RG1 8BW,,,LARGE,,GB849750580
,,28/09/2015,Research & development,DG: RDD,KLEIJNEN SYSTEMATIC REVIEWS LTD,A00750,"161,569.00",TARs,YO19 6FD,,,SME,,GB865761387
,,28/09/2015,Research & development,DG: RDD,BMJ PUBLISHING GROUP LTD,I0069672,"136,795.00",TARs,WC1H 9JR,,,LARGE,,
,,28/09/2015,Research & development,DG: RDD,BMJ PUBLISHING GROUP LTD,I0069736,"136,795.00",TARs,WC1H 9JR,,,LARGE,,
,,29/09/2015,Building repairs & maintenance,DG: GOAD,EMCOR FACILITIES SERVICES LTD,00391223RI,"30,588.24",Skipton House - FM Variable Works FY2015/2016,SO53 3YE,,,LARGE,,GB188414046
,,29/09/2015,Building repairs & maintenance,DG: GOAD,EMCOR FACILITIES SERVICES LTD,00391224RI,"41,592.76",Wellington House - FM Variable Works FY2015/2016,SO53 3YE,,,LARGE,,GB188414046
,,29/09/2015,Addition Clearing - OLB,DG: GOAD,EMCOR FACILITIES SERVICES LTD,00391230RI,"145,959.64",Wellington House - Facade - Righthand Cornice Frame Enhancement and General Renewal/New Features,SO53 3YE,,,LARGE,,GB188414046
,,29/09/2015,Addition Clearing - L-OLB,DG: GOAD,EMCOR FACILITIES SERVICES LTD,00391231RI,"32,243.08",Supply and install a new Public Address System at Skipton House,SO53 3YE,,,LARGE,,GB188414046
,,29/09/2015,Addition Clearing - L-OLB,DG: GOAD,EMCOR FACILITIES SERVICES LTD,00391231RI,0.01,,SO53 3YE,,,LARGE,,GB188414046
,,29/09/2015,Addition Clearing - OLB,DG: GOAD,EMCOR FACILITIES SERVICES LTD,00391235RI,"34,275.95",Wellington House - Facade - ADDITIONAL MANAGEMENT COSTS for Righthand Cornice Frame Enhancement and General Renewal/New Features,SO53 3YE,,,LARGE,,GB188414046
,,29/09/2015,Research & development,DG: RDD,RAND EUROPE CIC,15431/10073-66,"49,481.37",PROJECTS,CB4 1YG,,,SME,,GB599625179
,,29/09/2015,Service charge,DG: IGT,BT GROUP PLC,371911-366390CORRECTION TO PO,"1,028,823.50",Revenue: BT Spine - Committed 2014/15,NW9 5BA,,,LARGE,,GB245719348
,,29/09/2015,Service charge,DG: IGT,BT GROUP PLC,371976-369415CORRECTION TO PO,"1,088,204.80",Revenue: BT Spine - Committed 2014/15,NW9 5BA,,,LARGE,,GB245719348
,,29/09/2015,Service charge,DG: IGT,BT GROUP PLC,373439-371058CORRECTION TO PO,"1,031,603.40",Revenue: BT Spine - Committed 2014/15,NW9 5BA,,,LARGE,,GB245719348
,,29/09/2015,Service charge,DG: IGT,BT GROUP PLC,381817CORRECTION TO PO,"1,419,653.87",Revenue: BT Spine - Committed 2014/15,NW9 5BA,,,LARGE,,GB245719348
,,29/09/2015,Service charge,DG: IGT,CSC COMPUTER SCIENCES LTD,5201422682,"7,626,575.27",Revenue: 2015/16 LSP NME CSC - Non Lorenzo,PR1 8UQ,,,LARGE,,GB584686581
,,29/09/2015,Research & development,DG: RDD,INTENSIVE CARE NATIONAL AUDIT & RESEARCH CENTRE,ERS-544475-110573,"35,000.00",HTA - Support for Clinical Trials,WC1V 6AZ,,,VCS,,
,,29/09/2015,Research & development,DG: RDD,INTENSIVE CARE NATIONAL AUDIT & RESEARCH CENTRE,ERS-544475-110573,"139,911.43",HS & DR,WC1V 6AZ,,,VCS,,
,,29/09/2015,Research & development,DG: RDD,INTENSIVE CARE NATIONAL AUDIT & RESEARCH CENTRE,ERS-544475-110573,"17,416.00",HS & DR,WC1V 6AZ,,,VCS,,
,,29/09/2015,Research & development,DG: RDD,LIVERPOOL JOHN MOORES UNIVERSITY,ERS-544486-110584,"46,624.50",NIHR Public Health Research ( NETSCC ),L3 5UX,,,PUBLIC,,GB945680393
,,30/09/2015,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-544665-110661,"32,639.00",PROJECTS,E1 2AX,,,PUBLIC,,
,,01/09/2015,Policy Payments,DG: PHD,DEPARTMENT FOR WORK AND PENSIONS (DWP),2927194,"691,777.02",Recharges for EEA incentivisation payments 2015-16 No.1,FY5 3TA,,,PUBLIC,,
,,01/09/2015,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,ERS-543391-109544,"29,626.00",PROJECTS,M13 9PL,,,PUBLIC,,
,,01/09/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-543394-109546,"29,997.00",HS & DR,OX1 2XN,,,PUBLIC,,GB195275334
,,01/09/2015,ENDPBs Admin Revenue Grant in Aid,DG: Central Technical,HUMAN FERTILISATION AND EMBRYOLOGY AUTHORITY (HFEA),HAFS-18716,"320,000.00",,EC1Y 8HF,,,PUBLIC,,
,,03/09/2015,CF extra receipts due to be paid to the CF-received,DG: Central Technical,HM TREASURY HMT,BOOK TRANSFER,"220,000.00",,SW1A 2HQ,,,PUBLIC,,
,,07/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,1099365,"57,359.00",RDD Programme Support - Miscellaneous,WC1E 6BT,,,PUBLIC,,GB524371168
,,08/09/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-543614-109665,"67,701.55",HTA Researcher Lead,B15 2TT,,,PUBLIC,,GB729856187
,,08/09/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-543617-109666,"46,000.00",PROJECTS,OX1 2XN,,,PUBLIC,,GB195275334
,,09/09/2015,Arm Length Bodies-Revenue Subsidy,DG: IGT,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY MHP033,1557672,"4,860,000.00",Medicines and Healthcare Products Regulatory Agency (MHRA) 2015/16 Revenue allocation (Devices),SW1W 9SZ,,,PUBLIC,,
,,09/09/2015,Arm Length Bodies-Revenue Subsidy,DG: IGT,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY MHP033,1557673,"7,500,000.00",Medicines and Healthcare Products Regulatory Agency (MHRA) 2015/16 Revenue allocation (NIBSC),SW1W 9SZ,,,PUBLIC,,
,,09/09/2015,Rates,DG: GOAD,DEPARTMENT FOR WORK AND PENSIONS (DWP),5028181,"126,369.75",QH - Business Rates FY2015-2016,FY5 3TA,,,PUBLIC,,
,,09/09/2015,Rent of Land & Buildings (non-PFI operating lease),DG: GOAD,DEPARTMENT FOR WORK AND PENSIONS (DWP),5028181,"587,345.00",QH - Rent FUP Charge FY2015-2016 ,FY5 3TA,,,PUBLIC,,
,,09/09/2015,Outsourcing Contract,DG: SFNHS,THE COLLEGE OF EMERGENCY MEDICINE,844,"140,000.00",DH funding to the Emergency Care Data Set Standard Notice Project.,EC4A 1DT,,,PUBLIC,,
,,09/09/2015,Revenue Grants to local authorities,DG: IGT,LEICESTERSHIRE COUNTY COUNCIL,ERS-543667-109781,"250,000.00",2014/067 Leicestershire County Council- project: centre for Excellence,LE3 8RA,,,PUBLIC,,
,,10/09/2015,Policy Payments,DG: PHD,DEPARTMENT FOR EDUCATION (DFE),350007678,"40,000,000.00",Premium School Funding for period coving 2015-16. ,WA7 2GJ,,,PUBLIC,,
,,11/09/2015,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,ERS-543757-109802,"62,960.75",HTA Researcher Lead,NE1 7RU,,,PUBLIC,,GB499672470
,,14/09/2015,Outsourcing Contract,DG: SFNHS,OFFICE FOR NATIONAL STATISTICS ONS,1030780,"119,661.00","The provision of and analysis of national statistics on cancer registration in England, 2015-16.",NP10 8XG,,,PUBLIC,,
,,29/09/2015,Outsourcing Contract,DG: SCLGCP,THE NATIONAL COUNCIL FOR VOLUNTARY ORGANISATIONS,INV0099200,"30,257.40",VCSE Investment Review - Independent Prog Management,N1 9RL,,,VCS,,
,,29/09/2015,Research & development,DG: RDD,YORK UNIVERSITY OF,ERS-544615-110607,"238,162.00",TARs,YO10 5DD,,,PUBLIC,,
,,14/09/2015,Policy Payments,DG: PHD,DEPARTMENT FOR CULTURE MEDIA AND SPORT (DCMS),3698,"7,000,000.00",School Games: transfer of funds for School Games organisers to DCMS for period covering April 2015 - March 2016.,SW1Y 5DH,,,PUBLIC,,GB888845444
,,14/09/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-543773-109930,"2,961.75",Integrated Academic Training,B15 2TT,,,PUBLIC,,GB729856187
,,14/09/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-543773-109930,"30,785.00",NIHR Fellowships,B15 2TT,,,PUBLIC,,GB729856187
,,14/09/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-543773-109930,"31,331.00",NIHR Fellowships,B15 2TT,,,PUBLIC,,GB729856187
,,14/09/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-543773-109930,"14,638.00",NIHR Fellowships,B15 2TT,,,PUBLIC,,GB729856187
,,14/09/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-543773-109930,"39,237.00",Clinician Scientist Awards,B15 2TT,,,PUBLIC,,GB729856187
,,14/09/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-543773-109930,"114,212.00",Professorship Awards,B15 2TT,,,PUBLIC,,GB729856187
,,14/09/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-543773-109930,"16,259.00",NIHR Fellowships,B15 2TT,,,PUBLIC,,GB729856187
,,14/09/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-543773-109930,"48,313.00",Clinician Scientist Awards,B15 2TT,,,PUBLIC,,GB729856187
,,14/09/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-543773-109930,"18,431.00",NIHR Fellowships,B15 2TT,,,PUBLIC,,GB729856187
,,14/09/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-543778-109932,"21,511.00",NIHR Fellowships,BS8 1TH,,,PUBLIC,,GB991261800
,,14/09/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-543778-109932,"20,319.00",NIHR Fellowships,BS8 1TH,,,PUBLIC,,GB991261800
,,14/09/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-543778-109932,"18,571.00",NIHR Fellowships,BS8 1TH,,,PUBLIC,,GB991261800
,,14/09/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-543778-109932,"47,575.00",NIHR Fellowships,BS8 1TH,,,PUBLIC,,GB991261800
,,14/09/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-543778-109932,"25,272.00",NIHR Fellowships,BS8 1TH,,,PUBLIC,,GB991261800
,,14/09/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-543778-109932,"22,263.00",NIHR Fellowships,BS8 1TH,,,PUBLIC,,GB991261800
,,14/09/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-543778-109932,"25,175.00",NIHR Fellowships,BS8 1TH,,,PUBLIC,,GB991261800
,,14/09/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-543778-109932,"80,672.00",Professorship Awards,BS8 1TH,,,PUBLIC,,GB991261800
,,14/09/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-543778-109932,"19,843.00",NIHR Fellowships,BS8 1TH,,,PUBLIC,,GB991261800
,,14/09/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-543778-109932,"24,684.00",NIHR Fellowships,BS8 1TH,,,PUBLIC,,GB991261800
,,14/09/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-543778-109932,"21,363.00",NIHR Fellowships,BS8 1TH,,,PUBLIC,,GB991261800
,,14/09/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-543778-109932,"93,393.00",School for Public Health,BS8 1TH,,,PUBLIC,,GB991261800
,,14/09/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-543778-109932,"17,352.00",NIHR Fellowships,BS8 1TH,,,PUBLIC,,GB991261800
,,14/09/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-543778-109932,"22,749.00",NIHR Fellowships,BS8 1TH,,,PUBLIC,,GB991261800
,,14/09/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-543778-109932,"12,025.00",NIHR Fellowships,BS8 1TH,,,PUBLIC,,GB991261800
,,14/09/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-543782-109933,"24,942.00",NIHR Fellowships,CB2 1TN,,,PUBLIC,,GB823847609
,,14/09/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-543782-109933,"9,210.75",Integrated Academic Training,CB2 1TN,,,PUBLIC,,GB823847609
,,14/09/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-543782-109933,"105,116.00",Professorship Awards,CB2 1TN,,,PUBLIC,,GB823847609
,,14/09/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-543782-109933,"14,267.00",NIHR Fellowships,CB2 1TN,,,PUBLIC,,GB823847609
,,14/09/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-543782-109933,"23,503.00",NIHR Fellowships,CB2 1TN,,,PUBLIC,,GB823847609
,,14/09/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-543782-109933,"58,711.00",Clinician Scientist Awards,CB2 1TN,,,PUBLIC,,GB823847609
,,14/09/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-543782-109933,"37,678.00",NIHR Fellowships,CB2 1TN,,,PUBLIC,,GB823847609
,,14/09/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-543782-109933,"97,271.50",Professorship Awards,CB2 1TN,,,PUBLIC,,GB823847609
,,14/09/2015,Research & development,DG: RDD,EAST ANGLIA UNIVERSITY OF,ERS-543795-109934,"28,879.00",NIHR Fellowships,NR4 7TJ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,EAST ANGLIA UNIVERSITY OF,ERS-543795-109934,"22,957.00",NIHR Fellowships,NR4 7TJ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,EAST ANGLIA UNIVERSITY OF,ERS-543795-109934,"31,540.00",NIHR Fellowships,NR4 7TJ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,EAST ANGLIA UNIVERSITY OF,ERS-543795-109934,"18,416.00",NIHR Fellowships,NR4 7TJ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,EXETER UNIVERSITY OF,ERS-543799-109935,"253,301.00",Clinician Scientist Awards,EX4 4QJ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,EXETER UNIVERSITY OF,ERS-543799-109935,"18,715.00",NIHR Fellowships,EX4 4QJ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,EXETER UNIVERSITY OF,ERS-543799-109935,"33,220.00",NIHR Fellowships,EX4 4QJ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,EXETER UNIVERSITY OF,ERS-543799-109935,"103,746.00",School for Public Health,EX4 4QJ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-543810-109938,"46,002.00",NIHR Fellowships,SW7 2AZ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-543810-109938,"9,177.00",NIHR Fellowships,SW7 2AZ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-543810-109938,"49,381.00",Clinician Scientist Awards,SW7 2AZ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-543810-109938,"23,939.00",NIHR Fellowships,SW7 2AZ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-543810-109938,"28,943.00",NIHR Fellowships,SW7 2AZ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-543810-109938,"74,567.00",Professorship Awards,SW7 2AZ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-543810-109938,"10,805.00",Integrated Academic Training,SW7 2AZ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-543810-109938,"22,545.00",NIHR Fellowships,SW7 2AZ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-543810-109938,"22,134.00",NIHR Fellowships,SW7 2AZ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-543810-109938,"20,973.00",NIHR Fellowships,SW7 2AZ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-543810-109938,"27,363.00",NIHR Fellowships,SW7 2AZ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-543810-109938,"27,175.00",NIHR Fellowships,SW7 2AZ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-543810-109938,"85,468.00",Professorship Awards,SW7 2AZ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-543810-109938,"68,386.00",Professorship Awards,SW7 2AZ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-543810-109938,"37,997.00",NIHR Fellowships,SW7 2AZ,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,KEELE UNIVERSITY OF,ERS-543811-109939,"18,178.00",NIHR Fellowships,ST5 5BG,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,KEELE UNIVERSITY OF,ERS-543811-109939,"51,122.00",Professorship Awards,ST5 5BG,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,KEELE UNIVERSITY OF,ERS-543811-109939,"71,506.00",Professorship Awards,ST5 5BG,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,KEELE UNIVERSITY OF,ERS-543811-109939,"12,055.00",NIHR Fellowships,ST5 5BG,,,PUBLIC,,
,,14/09/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-543815-109941,"23,608.00",NIHR Fellowships,SE1 8WA,,,PUBLIC,,GB627403551
,,14/09/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-543815-109941,"32,492.00",NIHR Fellowships,SE1 8WA,,,PUBLIC,,GB627403551
