Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7178986,-1743,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7180803,-1700.48,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7177138,-1624.68,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7180875,-1577.14,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7177063,-1430.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7176244,-1004.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7176052,-976.66,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7175406,-975.84,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7175566,281.9,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7175763,291.64,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7176139,1011.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2012,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,1.76E+11,1495.62,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7109436,1577.14,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7008131,1624.68,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7091239,1700.48,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7089569,1743,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7009495,1876.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7186508,2739.46,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7186502,2930.59,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7176612,3417.54,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2012,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,1.76E+11,4163.24,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7177656,5709.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,6752707,5836.7,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7177839,7880.69,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7014056,8639.51,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7028090,8866.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2012,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,1.16E+11,23947.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M113293C,-3474,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M113294C,-2387,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M113296C,-2046,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M113297C,-2046,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M113298C,-2046,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M113295C,-310,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Crown Lift Truck Ltd,SIN/10158841,75,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Crown Lift Truck Ltd,SIN/10158648,78,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Crown Lift Truck Ltd,SIN/10158649,78,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Morris's Grounds Maintenance,11195,150,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Crown Lift Truck Ltd,SIN/10158872,150.71,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,CWE Services Ltd,7249,160,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M113295,310,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Geze UK Ltd,88098494,727.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Besam Ltd,CON/29834,909,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Morris's Grounds Maintenance,11194,1220.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,CWE Services Ltd,7236,1308,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M112877,2046,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M113296,2046,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M113297,2046,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M113298,2046,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M113294,2387,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Newey & Eyre,125670229,2524.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Ian Williams Ltd,100005AQ1,3068.93,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M113293,3474,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,CWE Services Ltd,7306,3907.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/05/2012,Minor Buiding Works &Maintenance,Business Support Directorate,Total Security Protection Ltd,19484,9490,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2012,Minor Buiding Works &Maintenance,IMPROVE Project,Paramount Office Interiors Ltd,I002252,91068.95,Not applicable
