Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Department for Transport,Highways Agency,28/04/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,CARILLION-WSP JOINT VENTURE,468387,289033.87
Department for Transport,Highways Agency,28/04/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,CARILLION-WSP JOINT VENTURE,468399,155763.31
Department for Transport,Highways Agency,28/04/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,CARILLION-WSP JOINT VENTURE,468434,18162.88
Department for Transport,Highways Agency,28/04/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,CONCRETE REPAIRS LTD,468413,445177.4
Department for Transport,Highways Agency,28/04/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,468357,561352.59
Department for Transport,Highways Agency,28/04/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,468265,169773.77
Department for Transport,Highways Agency,28/04/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,468319,672428.82
Department for Transport,Highways Agency,28/04/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,468322,1139244.1
Department for Transport,Highways Agency,28/04/2010,TEC - Technology Maintenance,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,468319,162152.8
Department for Transport,Highways Agency,28/04/2010,WM - Winter Maintenance,NETWORK DELIVERY & DEVELOPMENT,CARILLION-WSP JOINT VENTURE,468399,427.72
Department for Transport,Highways Agency,28/04/2010,WM - Winter Maintenance,NETWORK DELIVERY & DEVELOPMENT,CARILLION-WSP JOINT VENTURE,468434,18105.94
Department for Transport,Highways Agency,28/04/2010,WM - Winter Maintenance,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,468328,67683
Department for Transport,Highways Agency,28/04/2010,WM - Winter Maintenance,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,468331,163314.53
Department for Transport,Highways Agency,28/04/2010,WM - Winter Maintenance,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,468353,7895.66
Department for Transport,Highways Agency,28/04/2010,WM - Winter Maintenance,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,468428,163314.64
Department for Transport,Highways Agency,28/04/2010,WM - Winter Maintenance,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,468319,399979.75
Department for Transport,Highways Agency,29/04/2010,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468666,1379044.62
Department for Transport,Highways Agency,29/04/2010,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468650,1056030.71
Department for Transport,Highways Agency,29/04/2010,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468675,1337713.46
Department for Transport,Highways Agency,29/04/2010,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,A-ONE INTEGRATED HIGHWAY SERVICES,468831,35640.17
Department for Transport,Highways Agency,29/04/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468656,65754.69
Department for Transport,Highways Agency,29/04/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468662,61368.11
Department for Transport,Highways Agency,29/04/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468664,367002.14
Department for Transport,Highways Agency,29/04/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468665,51931.9
Department for Transport,Highways Agency,29/04/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468666,923931.86
Department for Transport,Highways Agency,29/04/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468643,920980.9
Department for Transport,Highways Agency,29/04/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468645,120929.7
Department for Transport,Highways Agency,29/04/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468649,536404.58
Department for Transport,Highways Agency,29/04/2010,CM - Tunnel Maintenance,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468684,950712.22
Department for Transport,Highways Agency,29/04/2010,Contractors Costs,MAJOR PROJECTS,A-ONE + INTEGRATED HIGHWAY SERVICES,468645,42710.95
Department for Transport,Highways Agency,29/04/2010,Contractors Costs,MAJOR PROJECTS,A-ONE + INTEGRATED HIGHWAY SERVICES,468647,486.37
Department for Transport,Highways Agency,29/04/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468656,228735.44
Department for Transport,Highways Agency,29/04/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468657,285391.59
Department for Transport,Highways Agency,29/04/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468662,552544.48
Department for Transport,Highways Agency,29/04/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468663,60150.26
Department for Transport,Highways Agency,29/04/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468664,207533.58
Department for Transport,Highways Agency,29/04/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468665,33179.38
Department for Transport,Highways Agency,29/04/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468666,485343.82
Department for Transport,Highways Agency,29/04/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468645,359667.11
Department for Transport,Highways Agency,29/04/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468647,667855.34
Department for Transport,Highways Agency,29/04/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468671,1012680.09
Department for Transport,Highways Agency,29/04/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,468841,2439.01
Department for Transport,Highways Agency,29/04/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,468845,263450.88
Department for Transport,Highways Agency,29/04/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,463195,-56806.21
Department for Transport,Highways Agency,29/04/2010,Contractors Costs,TRAFFIC MANAGEMENT DIRECTORATE,AMEY LG LIMITED,468665,202046.45
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,MAJOR PROJECTS,A-ONE + INTEGRATED HIGHWAY SERVICES,468643,99657.64
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,MAJOR PROJECTS,A-ONE + INTEGRATED HIGHWAY SERVICES,468644,810.01
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,MAJOR PROJECTS,CARILLION CONSTRUCTION LIMITED,468613,1089731
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AGGREGATE INDUSTRIES UK LTD,468703,1070880
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468656,208123.79
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468657,1434427.5
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468662,58792.48
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468663,623717.08
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468664,117945.16
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468665,386084.71
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468666,41897.1
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468643,1638342.54
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468644,1269196.19
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468647,6924.78
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468673,10.3
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468674,1154903.58
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE INTEGRATED HIGHWAY SERVICES,468831,1425557.26
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY CIVIL ENGINEERING LTD,468701,583240.75
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY CIVIL ENGINEERING LTD,468711,438804.91
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY CIVIL ENGINEERING LTD,468712,614620.17
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,468837,719436.48
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,CARILLION CONSTRUCTION LIMITED,468730,315504.3
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,DEW CONSTRUCTION (OLDHAM) LIMITED,468731,360395.08
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,HANSON CONTRACTING,468706,511474.91
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,INTERSERVE PROJECT SERVICES LTD,468786,2922442.59
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,NETWORK SERVICES DIRECTORATE,A-ONE + INTEGRATED HIGHWAY SERVICES,468645,5292.28
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,AMEY LG LIMITED,468665,751.22
Department for Transport,Highways Agency,29/04/2010,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,A-ONE + INTEGRATED HIGHWAY SERVICES,468644,13363.31
Department for Transport,Highways Agency,29/04/2010,Job related training,TRAFFIC MANAGEMENT DIRECTORATE,BRAY LEINO LTD,459791,-25000
Department for Transport,Highways Agency,29/04/2010,Job related training,TRAFFIC MANAGEMENT DIRECTORATE,PDM TRAINING & CONSULTANCY LTD,459790,-25000
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,MAJOR PROJECTS,AMEY LG LIMITED,468664,31510.06
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,MAJOR PROJECTS,A-ONE + INTEGRATED HIGHWAY SERVICES,468644,783.03
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,MAJOR PROJECTS,A-ONE + INTEGRATED HIGHWAY SERVICES,468645,157962.03
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,MAJOR PROJECTS,A-ONE + INTEGRATED HIGHWAY SERVICES,468647,24014.91
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,MAJOR PROJECTS,ATKINS LTD,468572,325563.57
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,MAJOR PROJECTS,GENESYS TELECOMMUNICATIONS LTD,468632,559467.02
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A E YATES LTD,468759,1588855.81
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468651,489949.99
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468656,443019.6
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468657,425873.09
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468663,1974670.21
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468664,429499.16
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468665,2329932.85
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468666,21501.76
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468643,1335690.64
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468644,2639.63
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468645,444243.08
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468647,124000.29
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468671,161466.34
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468673,1019979.79
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE INTEGRATED HIGHWAY SERVICES,468831,90937.33
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,468845,144417.16
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,CARILLION CAPITAL PROJECTS LIMITED,468682,536361.77
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,CARILLION CONSTRUCTION LIMITED,468499,306890.4
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,CARILLION CONSTRUCTION LIMITED,468799,824746.27
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,TRAFFIC MANAGEMENT DIRECTORATE,A-ONE + INTEGRATED HIGHWAY SERVICES,468643,191644.34
Department for Transport,Highways Agency,29/04/2010,TA Cost AUC - Programme,TRAFFIC MANAGEMENT DIRECTORATE,A-ONE + INTEGRATED HIGHWAY SERVICES,468645,5607.72
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,MAJOR PROJECTS,A-ONE + INTEGRATED HIGHWAY SERVICES,468643,3952.58
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,MAJOR PROJECTS,A-ONE + INTEGRATED HIGHWAY SERVICES,468645,1514.29
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468657,1218615.94
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468680,700045.14
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468681,316380.07
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468644,1767853.29
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468647,689581.53
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468671,505596.78
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468674,2644934.96
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE INTEGRATED HIGHWAY SERVICES,468831,219222.33
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,468837,198335.5
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY UTILITY SOLUTIONS LTD,468742,363112.99
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,BAM NUTTALL LIMITED,468690,333173.52
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,BAM NUTTALL LIMITED,468725,553356.74
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,BAM NUTTALL LTD AND HANSON QUARRY PRODUCTS LTD JV,468828,553512.14
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,CARILLION CONSTRUCTION LIMITED,468799,1378598.49
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,CARILLION HIGHWAY MAINTENANCE LTD,468818,480743.47
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,CEMEX SURFACING LTD,468787,335409.64
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,CEMEX SURFACING LTD,468789,599457.78
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,CEMEX SURFACING LTD,468815,577770.33
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,ERIC WRIGHT CIVIL ENGINEERING,468811,546000
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,H W MARTIN (TRAFFIC MANAGEMENT) LTD,468719,250105.93
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,H W MARTIN (TRAFFIC MANAGEMENT) LTD,468792,321493.46
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,H W MARTIN (TRAFFIC MANAGEMENT) LTD,468794,371032.71
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,HANSON CONSTRUCTION,468743,306544.68
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,HANSON CONTRACTING,468781,259280.95
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERSERVE PROJECT SERVICES LTD,468798,445965.11
Department for Transport,Highways Agency,29/04/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,JOE ROOCROFT & SONS LTD,468820,286476.93
