Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,SumOfAmount
Department for Transport,Driver and Vehicle Licensing Agency,18/10/2010,Electricity,Finance & Strategy,TELEREAL TRILLIUM,2000263390,"37,925.43"
Department for Transport,Driver and Vehicle Licensing Agency,18/10/2010,Electricity,Finance & Strategy,TELEREAL TRILLIUM,2000263390,"47,119.49"
Department for Transport,Driver and Vehicle Licensing Agency,18/10/2010,Rent - L&B (non-PFI),Finance & Strategy,TELEREAL TRILLIUM,2000265291,"1,164,076.07"
Department for Transport,Driver and Vehicle Licensing Agency,18/10/2010,NI Agency Funding,Finance & Strategy,DRIVER VEHICLE LICENSING N.IRELAND,2000295911,"1,000,000.00"
Department for Transport,Driver and Vehicle Licensing Agency,18/10/2010,Legal Consultancy,Operations,FIELD FISHER WATERHOUSE LLP,2000295926,"40,060.00"
Department for Transport,Driver and Vehicle Licensing Agency,19/10/2010,Electricity,Finance & Strategy,TELEREAL TRILLIUM,2000265290,"29,275.00"
Department for Transport,Driver and Vehicle Licensing Agency,19/10/2010,Electricity,Finance & Strategy,TELEREAL TRILLIUM,2000265290,"207,750.00"
Department for Transport,Driver and Vehicle Licensing Agency,19/10/2010,Gas,Finance & Strategy,TELEREAL TRILLIUM,2000265290,"84,375.00"
Department for Transport,Driver and Vehicle Licensing Agency,19/10/2010,Rates,Finance & Strategy,TELEREAL TRILLIUM,2000265290,"154,804.50"
Department for Transport,Driver and Vehicle Licensing Agency,19/10/2010,Rates,Finance & Strategy,TELEREAL TRILLIUM,2000265290,"152,548.00"
Department for Transport,Driver and Vehicle Licensing Agency,19/10/2010,Live Running,Operations,MOTOR INSURERS INFORMATION CENTRE,2000297458,"54,295.32"
Department for Transport,Driver and Vehicle Licensing Agency,19/10/2010,Services provided by OGDs,Finance & Strategy,DEPARTMENT OF TRANSPORT,2000297504,"1,278,992.49"
Department for Transport,Driver and Vehicle Licensing Agency,20/10/2010,Postage Paid Imprest,Operations,ROYAL MAIL,2000299355,"200,152.75"
Department for Transport,Driver and Vehicle Licensing Agency,20/10/2010,Postage Paid Imprest,Operations,ROYAL MAIL,2000299355,"195,994.55"
Department for Transport,Driver and Vehicle Licensing Agency,22/10/2010,Small Software,Finance & Strategy,IBM UNITED KINGDOM LTD,2000267066,"21,643.79"
Department for Transport,Driver and Vehicle Licensing Agency,22/10/2010,Small Software,Finance & Strategy,IBM UNITED KINGDOM LTD,2000267066,"144,510.31"
Department for Transport,Driver and Vehicle Licensing Agency,22/10/2010,Small Software,Finance & Strategy,IBM UNITED KINGDOM LTD,2000267066,"79,503.15"
Department for Transport,Driver and Vehicle Licensing Agency,22/10/2010,Computer Equipment Service Charge,Information Services,IBM UNITED KINGDOM LTD,2000267066,"60,882.37"
Department for Transport,Driver and Vehicle Licensing Agency,22/10/2010,Infrastructure Maintenance,Information Services,IBM UNITED KINGDOM LTD,2000267066,"1,438,610.83"
Department for Transport,Driver and Vehicle Licensing Agency,22/10/2010,Small Software,Information Services,IBM UNITED KINGDOM LTD,2000267066,"113,420.00"
Department for Transport,Driver and Vehicle Licensing Agency,22/10/2010,Agents Fees,Operations,SERCO GOVERNMENT SERVICES,2000267070,"79,571.39"
Department for Transport,Driver and Vehicle Licensing Agency,26/10/2010,Courier Charges (including IDS),Operations,SECURE MAIL SERVICES LTD,2000275802,"31,080.00"
Department for Transport,Driver and Vehicle Licensing Agency,28/10/2010,RBS DVLA Operational Chq Dep in CLR,Finance & Strategy,ROYAL MAIL,1500000029,"48,047.28"
Department for Transport,Driver and Vehicle Licensing Agency,28/10/2010,Postage Meters,Operations,ROYAL MAIL,1500000029,"-48,013.08"
Department for Transport,Driver and Vehicle Licensing Agency,28/10/2010,Postage Meters,Operations,PITNEY BOWES PURCHASE POWER,2000312561,"36,814.50"
Department for Transport,Driver and Vehicle Licensing Agency,28/10/2010,Postage Paid Imprest,Operations,ROYAL MAIL,2000312562,"162,797.20"
Department for Transport,Driver and Vehicle Licensing Agency,28/10/2010,Postage Paid Imprest,Operations,ROYAL MAIL,2000312562,"302,981.36"
Department for Transport,Driver and Vehicle Licensing Agency,28/10/2010,IT Services  Running Costs,Operations,IBM UK LTD (EURO PAYMENTS),2000312577,"924,745.44"
Department for Transport,Driver and Vehicle Licensing Agency,30/10/2010,Medical Advisory Service,Human Resource & Estates,SERCO OCCUPATIONAL HEALTH,2000279881,"37,425.00"
Department for Transport,Driver and Vehicle Licensing Agency,31/10/2010,Electricity,Finance & Strategy,TELEREAL TRILLIUM,2000282590,"-63,612.85"
Department for Transport,Driver and Vehicle Licensing Agency,31/10/2010,Electricity,Finance & Strategy,TELEREAL TRILLIUM,2000282590,"-124,149.66"
Department for Transport,Driver and Vehicle Licensing Agency,31/10/2010,Estates PFI Unitary Service Charge,Finance & Strategy,TELEREAL TRILLIUM,2000282590,"1,593,002.31"
Department for Transport,Driver and Vehicle Licensing Agency,31/10/2010,Estates PFI Unitary Service Charge,Finance & Strategy,TELEREAL TRILLIUM,2000282590,"245,322.17"
Department for Transport,Driver and Vehicle Licensing Agency,31/10/2010,Gas,Finance & Strategy,TELEREAL TRILLIUM,2000282590,"-151,293.13"
Department for Transport,Driver and Vehicle Licensing Agency,31/10/2010,Non Stock Machine Consumables,Finance & Strategy,TELEREAL TRILLIUM,2000282590,"42,638.40"
Department for Transport,Driver and Vehicle Licensing Agency,31/10/2010,Removal Costs,Finance & Strategy,TELEREAL TRILLIUM,2000282590,"182,699.34"
Department for Transport,Driver and Vehicle Licensing Agency,31/10/2010,Water,Finance & Strategy,TELEREAL TRILLIUM,2000282590,"-54,476.00"
Department for Transport,Driving Standards Agency,04/10/2010,Rent - L&B (non-PFI),North Area Office,KENINGTONS,5100012208,"116,912.50"
Department for Transport,Driving Standards Agency,05/10/2010,Building Service Charges,Cardington/Vocational Training,SODEXO,5100012293,"34,815.15"
Department for Transport,Driving Standards Agency,05/10/2010,Investigation Services,Central Operations,VEHICLE & OPERATOR SERVICES AGENCY,5100011990,"143,872.00"
Department for Transport,Driving Standards Agency,06/10/2010,Loan Repayments,Finance Director,DEPARTMENT FOR TRANSPORT,1900010468,"3,177,085.81"
Department for Transport,Driving Standards Agency,06/10/2010,Loan interest Payable,Finance Director,DEPARTMENT FOR TRANSPORT,1900010469,"1,685,896.22"
Department for Transport,Driving Standards Agency,06/10/2010,CRB Checks,ADI Register,TMG.tv Ltd,5100012451,"41,487.26"
Department for Transport,Driving Standards Agency,07/10/2010,CRB Checks,ADI Register,Capita Education Resourcing,5100012496,"36,301.68"
Department for Transport,Driving Standards Agency,07/10/2010,Land & Buildings (excl Dwellings) Capital Cost,MPTC Project,MORGAN SINDALL,5100012506,"359,842.58"
Department for Transport,Driving Standards Agency,12/10/2010,Agents Fees,Financial Control & Governance,DEPARTMENT FOR TRANSPORT,5100012510,"575,424.24"
Department for Transport,Driving Standards Agency,12/10/2010,Investigation Services,Integrity Team,OUTFORCE CORPORATE INVESTIGATIONS L,5100012727,"180,000.00"
Department for Transport,Driving Standards Agency,12/10/2010,Land & Buildings (excl Dwellings) Capital Cost,MPTC Project,TURNER & TOWNSEND MANAGEMENT SOLUTI,5100012366,"69,978.23"
Department for Transport,Driving Standards Agency,13/10/2010,Rent - L&B (non-PFI),Various DTCs,DEPARTMENT FOR WORK & PENSIONS,1900010912,"45,660.20"
Department for Transport,Driving Standards Agency,13/10/2010,Rates,Various DTCs,DEPARTMENT FOR WORK & PENSIONS,1900010912,"9,344.66"
Department for Transport,Driving Standards Agency,13/10/2010,Electricity,Various DTCs,DEPARTMENT FOR WORK & PENSIONS,1900010912,"3,978.71"
Department for Transport,Driving Standards Agency,13/10/2010,Building Service Charges,Various DTCs,DEPARTMENT FOR WORK & PENSIONS,1900010912,527.59
Department for Transport,Driving Standards Agency,13/10/2010,Investigation Services,Integrity Team,OUTFORCE CORPORATE INVESTIGATIONS L,5100012754,"60,000.00"
Department for Transport,Driving Standards Agency,15/10/2010,Ttest Fixed & Var Charge,Theory Test,PEARSON DRIVING ASSESSMENTS LTD.,5100012983,"31,374.00"
Department for Transport,Driving Standards Agency,15/10/2010,Ttest Fixed & Var Charge,Theory Test,PEARSON DRIVING ASSESSMENTS LTD.,5100012986,"22,597.85"
Department for Transport,Driving Standards Agency,15/10/2010,Ttest Fixed & Var Charge,Theory Test,PEARSON DRIVING ASSESSMENTS LTD.,5100012990,"2,323,823.84"
Department for Transport,Driving Standards Agency,18/10/2010,Estate Management,Estates Management,EC Harris LLP,5100013066,"24,528.82"
Department for Transport,Driving Standards Agency,19/10/2010,Ttest Fixed & Var Charge,Theory Test,PEARSON DRIVING ASSESSMENTS LTD.,5100012987,"474,880.15"
Department for Transport,Driving Standards Agency,21/10/2010,Agents Fees,Joint Approvals Unit for Periodic Trng,JOINT APPROVALS UNIT,5100013157,"114,266.20"
Department for Transport,Driving Standards Agency,21/10/2010,Agents Fees,Joint Approvals Unit for Periodic Trng,JOINT APPROVALS UNIT,5100013193,"98,668.60"
Department for Transport,Driving Standards Agency,22/10/2010,Agents Fees,Director of HR,DEPARTMENT FOR WORK AND PENSIONS,5100013223,"35,543.52"
Department for Transport,Driving Standards Agency,22/10/2010,Rent - L&B (non-PFI),Atherton MPTC,EDDISONS,1900011135,"52,875.00"
Department for Transport,Driving Standards Agency,22/10/2010,Legal Costs - Prosecution,HR - Policy Team,TREASURY SOLICITORS DEPARTMENT,1900011086,"38,678.53"
Department for Transport,Driving Standards Agency,26/10/2010,Security,Various DTCs,EUROPA,5100013507,"54,258.06"
Department for Transport,Driving Standards Agency,26/10/2010,Ttest Contract Var,Safe Road User (SRU),PEARSON DRIVING ASSESSMENTS LTD.,5100013426,"22,950.90"
Department for Transport,Government Car and Despatch Agency,12/10/2010,Fuel,Govt Mail/W/Shop,Arval Phh,69697/716/736,"48,669.83"
Department for Transport,Government Car and Despatch Agency,12/10/2010,Security,Facilities,Ecovertfm,69750,"27,416.76"
Department for Transport,Government Car and Despatch Agency,12/10/2010,Courier Serv,Regional+/Govt Mail,Point to Point,69790/91,"68,039.89"
Department for Transport,Government Car and Despatch Agency,21/10/2010,Building Rates,Facilities,Wandsworth Council,70014,"29,621.00"
Department for Transport,High Speed 2,11/08/2010,Atkins,London West Midlands,Atkins,004-08-0003482,"42,329"
Department for Transport,High Speed 2,06/10/2010,MVA,Birmingham Manchester Leeds,MVA,005-08-0003554,"155,639"
Department for Transport,High Speed 2,06/10/2010,CBRE,London West Midlands,CBRE,005-08-0003454,"21,817"
Department for Transport,High Speed 2,07/10/2010,Booz Temple,London West Midlands,Booz Temple,005-08-0003534,"65,399"
Department for Transport,High Speed 2,12/10/2010,MVA,Birmingham Manchester Leeds,MVA,005-08-0003541,"151,413"
Department for Transport,High Speed 2,13/10/2010,Mott Macdonald,Birmingham Manchester Leeds,Mott Macdonald,005-08-0003578,"248,619"
Department for Transport,High Speed 2,13/10/2010,Response analysis,London West Midlands,DFT,005-08-0003540,"29,187"
Department for Transport,High Speed 2,19/10/2010,Atkins,London West Midlands,Atkins,005-08-0003536,"28,921"
Department for Transport,High Speed 2,26/10/2010,Accomodation,,Department for Transport,005-08-0003672,"12,775.63"
Department for Transport,High Speed 2,26/10/2010,Accomodation,,Department for Transport,005-08-0003672,"7,844.33"
Department for Transport,High Speed 2,26/10/2010,Accomodation,,Department for Transport,005-08-0003672,"6,051.34"
Department for Transport,High Speed 2,26/10/2010,Accomodation,,Department for Transport,005-08-0003672,"7,844.33"
Department for Transport,High Speed 2,20/10/2010,Engineering,London West Midlands,Arup,005-08-0003676,"64,198.43"
Department for Transport,Highways Agency,01/10/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,484572,228008.87
Department for Transport,Highways Agency,01/10/2010,Contractors Costs,BUSINESS SERVICES DIRECTORATE,WSP UK LIMITED,484541,29903.46
Department for Transport,Highways Agency,01/10/2010,Contractors Costs,MAJOR PROJECTS,MOUCHEL LIMITED,484522,40164.04
Department for Transport,Highways Agency,01/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,483961,-1.07
Department for Transport,Highways Agency,01/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,483963,-51857.55
Department for Transport,Highways Agency,01/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,484553,27415.05
Department for Transport,Highways Agency,01/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,484572,460190.16
Department for Transport,Highways Agency,01/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,PB LTD,484520,27239.55
Department for Transport,Highways Agency,01/10/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE INTEGRATED HIGHWAY SERVICES,483875,-11033.28
Department for Transport,Highways Agency,01/10/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,468353,-57669.68
Department for Transport,Highways Agency,01/10/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,483963,-23110.92
Department for Transport,Highways Agency,01/10/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,484553,40770.27
Department for Transport,Highways Agency,01/10/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,484572,1289609.74
Department for Transport,Highways Agency,01/10/2010,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,GLOBAL TRAFFIC NETWORK UK LTD,484523,91078.08
Department for Transport,Highways Agency,01/10/2010,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,GLOBAL TRAFFIC NETWORK UK LTD,484525,128028.08
Department for Transport,Highways Agency,01/10/2010,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,GLOBAL TRAFFIC NETWORK UK LTD,484528,91078.08
Department for Transport,Highways Agency,01/10/2010,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,GLOBAL TRAFFIC NETWORK UK LTD,484531,127358.33
Department for Transport,Highways Agency,01/10/2010,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,GLOBAL TRAFFIC NETWORK UK LTD,484532,91078.08
Department for Transport,Highways Agency,01/10/2010,ICT Application Service costs,BUSINESS SERVICES DIRECTORATE,ATOS ORIGIN IT SERVICES UK LIMITED,484548,990000
Department for Transport,Highways Agency,01/10/2010,PFI Service Payments,NETWORK DELIVERY & DEVELOPMENT,AUTOLINK CONCESSIONAIRES (A19) LIMITED,484567,2373742.56
Department for Transport,Highways Agency,01/10/2010,PFI Service Payments,NETWORK DELIVERY & DEVELOPMENT,AUTOLINK CONCESSIONAIRES (A19) LIMITED,484568,254903.97
Department for Transport,Highways Agency,01/10/2010,PFI Service Payments,NETWORK DELIVERY & DEVELOPMENT,CONNECT M1-A1 LTD,484551,74022.28
