Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,SumOfAmount
Department for Transport,Driver and Vehicle Licensing Agency,25/07/2011,Debt Collection,Finance & Strategy,INTER CREDIT INTERNATIONAL LTD,2000151950,"1,185.25"
Department for Transport,Driver and Vehicle Licensing Agency,25/07/2011,Debt Collection,Finance & Strategy,INTER CREDIT INTERNATIONAL LTD,2000151950,"2,398.00"
Department for Transport,Driver and Vehicle Licensing Agency,25/07/2011,Live Running ,Finance & Strategy,Snap Surveys Ltd,2000151953,999
Department for Transport,Driver and Vehicle Licensing Agency,25/07/2011,Machinery Rental,Operations,Ricoh UK Ltd,2000119250,772.28
Department for Transport,Driver and Vehicle Licensing Agency,25/07/2011,Non Stock Machine Consumables,Finance & Strategy,BANNER BUSINESS SERVICES LTD,2000119235,"1,035.14"
Department for Transport,Driver and Vehicle Licensing Agency,25/07/2011,Non Stock Machine Consumables,Operations,STANFORD MARSH LIMITED,2000119247,873.65
Department for Transport,Driver and Vehicle Licensing Agency,25/07/2011,Non Stock Machine Consumables,Operations,BANNER BUSINESS SERVICES LTD,2000121263,"1,048.13"
Department for Transport,Driver and Vehicle Licensing Agency,25/07/2011,Non Stock Machine Consumables,Corporate Affairs,BANNER BUSINESS SERVICES LTD,2000125169,532.56
Department for Transport,Driver and Vehicle Licensing Agency,25/07/2011,Non-stock Printing Purchases,Operations,SECURA MONDE INTERNATIONAL LTD,2000121269,"3,494.16"
Department for Transport,Driver and Vehicle Licensing Agency,25/07/2011,Non-stock Printing Purchases,Operations,SECURA MONDE INTERNATIONAL LTD,2000121269,"34,696.51"
Department for Transport,Driver and Vehicle Licensing Agency,25/07/2011,Recruitment Advertising,Human Resource & Estates,WORK GROUP PLC,2000123184,"16,010.10"
Department for Transport,Driver and Vehicle Licensing Agency,25/07/2011,Stationery (Non-stock),Operations,LYRECO,2000119251,628.32
Department for Transport,Driver and Vehicle Licensing Agency,25/07/2011,Subsistence UK,Finance & Strategy,EXPOTEL HOTEL RESERVATIONS LTD,2000119238,"10,473.66"
Department for Transport,Driver and Vehicle Licensing Agency,25/07/2011,Telecom Equipment,Information Services,HONEYWELL CONTROL SYSTEMS LTD,2000119241,673.25
Department for Transport,Driver and Vehicle Licensing Agency,25/07/2011,Telecom Equipment,Information Services,SYNOVATE,2000119244,"2,196.00"
Department for Transport,Driver and Vehicle Licensing Agency,25/07/2011,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000121276,617.16
Department for Transport,Driver and Vehicle Licensing Agency,25/07/2011,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000121276,"1,511.76"
Department for Transport,Driver and Vehicle Licensing Agency,25/07/2011,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000125186,"1,662.36"
Department for Transport,Driver and Vehicle Licensing Agency,25/07/2011,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000148397,617.16
Department for Transport,Driver and Vehicle Licensing Agency,25/07/2011,Travel Expenses UK,Finance & Strategy,EXPOTEL HOTEL RESERVATIONS LTD,2000119238,778.8
Department for Transport,Driver and Vehicle Licensing Agency,26/07/2011,Business Reply Service,Operations,ROYAL MAIL,2000153665,"-13,469.22"
Department for Transport,Driver and Vehicle Licensing Agency,26/07/2011,Business Reply Service,Operations,ROYAL MAIL,2000153665,"15,000.00"
Department for Transport,Driver and Vehicle Licensing Agency,26/07/2011,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000123182,604.8
Department for Transport,Driver and Vehicle Licensing Agency,26/07/2011,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000123182,"6,434.28"
Department for Transport,Driver and Vehicle Licensing Agency,26/07/2011,Electricity,Finance & Strategy,TELEREAL TRILLIUM,2000129755,"27,900.00"
Department for Transport,Driver and Vehicle Licensing Agency,26/07/2011,Electricity,Finance & Strategy,TELEREAL TRILLIUM,2000129755,"144,500.00"
Department for Transport,Driver and Vehicle Licensing Agency,26/07/2011,Gas,Finance & Strategy,TELEREAL TRILLIUM,2000129755,"3,000.00"
Department for Transport,Driver and Vehicle Licensing Agency,26/07/2011,Gas,Finance & Strategy,TELEREAL TRILLIUM,2000129755,"53,255.00"
Department for Transport,Driver and Vehicle Licensing Agency,26/07/2011,Live Running ,Corporate Affairs,RDW,2000153653,"21,690.88"
Department for Transport,Driver and Vehicle Licensing Agency,26/07/2011,Machinery Maintenance,Operations,LASERMAX ROLL SYSTEMS LTD,2000153673,"85,253.34"
Department for Transport,Driver and Vehicle Licensing Agency,26/07/2011,Non Secured stock ,Operations,FT PRINT SOLUTIONS,2000123167,666.9
Department for Transport,Driver and Vehicle Licensing Agency,26/07/2011,Non Stock Machine Consumables,Operations,BANNER BUSINESS SERVICES LTD,2000123169,"1,617.82"
Department for Transport,Driver and Vehicle Licensing Agency,26/07/2011,Plant & Machinery Capital Cost,Operations,LASERMAX ROLL SYSTEMS LTD,2000153673,"39,898.00"
Department for Transport,Driver and Vehicle Licensing Agency,26/07/2011,Plant & Machinery Capital Cost,Operations,LASERMAX ROLL SYSTEMS LTD,2000153673,"23,330.00"
Department for Transport,Driver and Vehicle Licensing Agency,26/07/2011,Plant & Machinery Capital Cost,Operations,LASERMAX ROLL SYSTEMS LTD,2000153673,"59,848.00"
Department for Transport,Driver and Vehicle Licensing Agency,26/07/2011,Professional Services,Human Resource & Estates,TREASURY SOLICITOR,2000153654,"63,423.18"
Department for Transport,Driver and Vehicle Licensing Agency,26/07/2011,Professional Services,Corporate Affairs,TREASURY SOLICITOR,2000153654,"5,294.14"
Department for Transport,Driver and Vehicle Licensing Agency,26/07/2011,Rates,Finance & Strategy,TELEREAL TRILLIUM,2000129755,"155,427.22"
Department for Transport,Driver and Vehicle Licensing Agency,26/07/2011,Rates,Finance & Strategy,TELEREAL TRILLIUM,2000129755,"160,069.86"
Department for Transport,Driver and Vehicle Licensing Agency,26/07/2011,Water,Finance & Strategy,TELEREAL TRILLIUM,2000123175,"3,770.00"
Department for Transport,Driver and Vehicle Licensing Agency,26/07/2011,Water,Finance & Strategy,TELEREAL TRILLIUM,2000123175,"9,965.00"
Department for Transport,Driver and Vehicle Licensing Agency,27/07/2011,Mail Collection/Delivery Costs,Operations,ROYAL MAIL,2000155559,"5,695.75"
Department for Transport,Driver and Vehicle Licensing Agency,27/07/2011,Non Secured stock ,Information Services,FT PRINT SOLUTIONS,2000155552,"6,392.00"
Department for Transport,Driver and Vehicle Licensing Agency,27/07/2011,Postage Meters,Operations,PITNEY BOWES PURCHASE POWER,2000155558,"43,076.50"
Department for Transport,Driver and Vehicle Licensing Agency,27/07/2011,Postage Paid Imprest,Operations,ROYAL MAIL,2000155559,"365,003.54"
Department for Transport,Driver and Vehicle Licensing Agency,27/07/2011,Secured Stock ,Operations,RR Donnelley,2000125165,"1,308.64"
Department for Transport,Driver and Vehicle Licensing Agency,27/07/2011,Secured Stock ,Operations,RR Donnelley,2000125165,"4,995.07"
Department for Transport,Driver and Vehicle Licensing Agency,27/07/2011,Secured Stock ,Operations,RR Donnelley,2000125165,"3,276.00"
Department for Transport,Driver and Vehicle Licensing Agency,27/07/2011,Secured Stock ,Operations,RR Donnelley,2000125165,"3,090.36"
Department for Transport,Driver and Vehicle Licensing Agency,28/07/2011,Subscriptions to Professional bodies,Information Services,MEBA,2000158425,658.08
Department for Transport,Driver and Vehicle Licensing Agency,29/07/2011,Agency Staff Costs,Information Services,CMC PARTNERSHIP (UK) LTD,2000125177,"9,505.24"
Department for Transport,Driver and Vehicle Licensing Agency,29/07/2011,Charges for External Bodies,Information Services,CMC PARTNERSHIP (UK) LTD,2000123177,"12,711.60"
Department for Transport,Driver and Vehicle Licensing Agency,29/07/2011,Charges for External Bodies,Information Services,CMC PARTNERSHIP (UK) LTD,2000123177,"10,169.28"
Department for Transport,Driver and Vehicle Licensing Agency,29/07/2011,Charges for External Bodies,Information Services,CMC PARTNERSHIP (UK) LTD,2000127214,"12,711.60"
Department for Transport,Driver and Vehicle Licensing Agency,29/07/2011,Charges for External Bodies,Information Services,MOTOR INSURERS INFORMATION CENTRE,2000160319,"23,763.20"
Department for Transport,Driver and Vehicle Licensing Agency,29/07/2011,Courier Charges (including IDS),Operations,DX SECURE LIMITED,2000123181,"1,117.00"
Department for Transport,Driver and Vehicle Licensing Agency,29/07/2011,Live Running ,Operations,Experian Limited,2000129759,"44,604.21"
Department for Transport,Driver and Vehicle Licensing Agency,29/07/2011,Live Running ,Operations,Experian Limited,2000139185,"30,569.40"
Department for Transport,Driver and Vehicle Licensing Agency,29/07/2011,Non Secured stock ,Operations,PARAGON GROUP UK LTD,2000125172,"2,572.72"
Department for Transport,Driver and Vehicle Licensing Agency,29/07/2011,Non Secured stock ,Operations,PARAGON GROUP UK LTD,2000125172,"1,721.52"
Department for Transport,Driver and Vehicle Licensing Agency,29/07/2011,Non Stock Machine Consumables,Finance & Strategy,BANNER BUSINESS SERVICES LTD,2000133082,990.2
Department for Transport,Driver and Vehicle Licensing Agency,29/07/2011,Postage Paid Imprest,Operations,ROYAL MAIL,2000160317,"163,021.91"
Department for Transport,Driver and Vehicle Licensing Agency,29/07/2011,Recruitment Advertising,Human Resource & Estates,WORK GROUP PLC,2000127227,828
Department for Transport,Driver and Vehicle Licensing Agency,29/07/2011,Secured Stock ,Operations,RR Donnelley,2000125164,"2,250.42"
Department for Transport,Driver and Vehicle Licensing Agency,29/07/2011,Secured Stock ,Operations,PARAGON GROUP UK LTD,2000125172,"1,500.96"
Department for Transport,Driver and Vehicle Licensing Agency,29/07/2011,Secured Stock ,Operations,PARAGON GROUP UK LTD,2000125172,"1,189.44"
Department for Transport,Driver and Vehicle Licensing Agency,29/07/2011,Secured Stock ,Operations,PARAGON GROUP UK LTD,2000125172,"2,929.32"
Department for Transport,Driver and Vehicle Licensing Agency,29/07/2011,Secured Stock ,Operations,PARAGON GROUP UK LTD,2000125172,"4,171.20"
Department for Transport,Driver and Vehicle Licensing Agency,29/07/2011,Translation Services,Operations,K INTERNATIONAL PLC,2000125183,"2,566.28"
Department for Transport,Driver and Vehicle Licensing Agency,29/07/2011,Translation Services,Corporate Affairs,K INTERNATIONAL PLC,2000125183,586.96
Department for Transport,Driver and Vehicle Licensing Agency,30/07/2011,Live Running ,Information Services,EDUSERV,2000125171,"7,301.00"
Department for Transport,Driver and Vehicle Licensing Agency,30/07/2011,Manual Handling Equip. Repair & Maintenance,Operations,FORK TRUCK EXPRESS,2000129767,"4,960.00"
Department for Transport,Driver and Vehicle Licensing Agency,30/07/2011,Medical Advisory Service,Human Resource & Estates,SERCO OCCUPATIONAL HEALTH,2000125187,"40,830.11"
Department for Transport,Driver and Vehicle Licensing Agency,30/07/2011,Medical Advisory Service,Human Resource & Estates,SERCO OCCUPATIONAL HEALTH,2000127226,"1,368.00"
Department for Transport,Driver and Vehicle Licensing Agency,30/07/2011,Non Secured stock ,Operations,FT PRINT SOLUTIONS,2000127207,"3,008.11"
Department for Transport,Driver and Vehicle Licensing Agency,30/07/2011,Oil,Finance & Strategy,TELEREAL TRILLIUM,2000129754,"2,034.48"
Department for Transport,Driver and Vehicle Licensing Agency,30/07/2011,Oil,Finance & Strategy,TELEREAL TRILLIUM,2000129754,964.32
Department for Transport,Driver and Vehicle Licensing Agency,30/07/2011,Professional Services,Finance & Strategy,ST OMER CONSULTING LTD,2000125188,"3,506.70"
Department for Transport,Driver and Vehicle Licensing Agency,30/07/2011,Property Maintenance,Finance & Strategy,TELEREAL TRILLIUM,2000129754,"1,827.01"
Department for Transport,Driver and Vehicle Licensing Agency,30/07/2011,Property Maintenance,Finance & Strategy,TELEREAL TRILLIUM,2000129754,"1,734.89"
Department for Transport,Driver and Vehicle Licensing Agency,30/07/2011,Telecom Equipment,Information Services,AVAYA UK,2000125167,"10,500.00"
Department for Transport,Driver and Vehicle Licensing Agency,30/07/2011,Translation Services,Operations,THEBIGWORD INTERPRETING,2000125185,"1,392.82"
Department for Transport,Driver and Vehicle Licensing Agency,30/07/2011,Veh Hire/Lse st <1yr,Finance & Strategy,Leasedrive VELO Rental Ltd,2000125182,"17,397.92"
Department for Transport,Driver and Vehicle Licensing Agency,31/07/2011,Diplomatic Vehicle Registration System,Operations,JEPSON & CO LTD,2000129752,979
Department for Transport,Driver and Vehicle Licensing Agency,31/07/2011,Non Secured stock ,Operations,FT PRINT SOLUTIONS,2000127206,"3,573.96"
Department for Transport,Driver and Vehicle Licensing Agency,31/07/2011,Plant & Machinery Capital Cost,Finance & Strategy,TELEREAL TRILLIUM,2000127213,"270,000.00"
Department for Transport,Driver and Vehicle Licensing Agency,31/07/2011,Publicity,Operations,BT Phone Book Advertising,2000131365,"2,703.60"
Department for Transport,Driver and Vehicle Licensing Agency,31/07/2011,Subsistence UK,Finance & Strategy,EXPOTEL HOTEL RESERVATIONS LTD,2000127211,"10,697.51"
Department for Transport,Driver and Vehicle Licensing Agency,31/07/2011,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000129764,"1,391.28"
Department for Transport,Driver and Vehicle Licensing Agency,31/07/2011,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000129764,780.72
Department for Transport,Driving Standards Agency,01/07/2011,Building Service Charges,Farnborough MPTC,THOMAS WILLIAMS GROUP,5100004567,726.44
Department for Transport,Driving Standards Agency,01/07/2011,Rent - L&B (non-PFI),Basingstoke,BASINGSTOKE & DEANE BOROUGH COUNCIL,5100004633,"1,650.00"
Department for Transport,Driving Standards Agency,01/07/2011,Rent - L&B (non-PFI),Airdrie,GALLERY HOMES LTD,5100004630,"2,500.00"
Department for Transport,Driving Standards Agency,01/07/2011,Rent - L&B (non-PFI),North Area Office,KENINGTONS,5100004632,"119,400.00"
Department for Transport,Driving Standards Agency,01/07/2011,Rent - L&B (non-PFI),Mill Hill (B),TRAMORE PROPERTIES LTD,5100004631,"6,980.00"
Department for Transport,Driving Standards Agency,01/07/2011,Security,Various sites,G4S Secure Solutions (UK),5100004629,739
Department for Transport,Driving Standards Agency,04/07/2011,Agency Staff Costs,HR Corporate Expenditure,CYCLESCHEME LTD,5100004685,999
Department for Transport,Driving Standards Agency,04/07/2011,Contract Cleaning,Greenford Horsenden,Arctic Conditions & Cleaning Ltd.,5100004666,220
Department for Transport,Driving Standards Agency,04/07/2011,Contract Cleaning,Pinner,Arctic Conditions & Cleaning Ltd.,5100004666,254
Department for Transport,Driving Standards Agency,04/07/2011,Contract Cleaning,Southall,Arctic Conditions & Cleaning Ltd.,5100004666,367
Department for Transport,Driving Standards Agency,04/07/2011,Contract Cleaning,Nelson,Cleanbright Services Ltd,5100004626,532.65
Department for Transport,Driving Standards Agency,04/07/2011,Contract Cleaning,Gillingham Lgv,COBTHORNE CLEANING CONTRACTORS,5100004603,272.45
Department for Transport,Driving Standards Agency,04/07/2011,Contract Cleaning,Goodmayes,COBTHORNE CLEANING CONTRACTORS,5100004603,377.28
Department for Transport,Driving Standards Agency,04/07/2011,Contract Cleaning,Sidcup,COBTHORNE CLEANING CONTRACTORS,5100004603,282.58
Department for Transport,Driving Standards Agency,04/07/2011,Contract Cleaning,South Norwood,COBTHORNE CLEANING CONTRACTORS,5100004603,223
Department for Transport,Driving Standards Agency,04/07/2011,Motorcycle Maintenance,Shrewsbury - MPTC,BENHAM BMW,5100004665,730.79
Department for Transport,Driving Standards Agency,04/07/2011,Motorcycle Maintenance,Chippenham,BRANSONS MOTORCYCLES,5100004592,496.44
Department for Transport,Driving Standards Agency,04/07/2011,Motorcycle Serv/Repair (Labour),Farnborough MPTC,FARNHAM HONDA LTD,5100004586,749.91
Department for Transport,Driving Standards Agency,04/07/2011,Property Maintenance,Southall,MITIE LANDSCAPES LIMITED,5100004647,558
Department for Transport,Driving Standards Agency,04/07/2011,Rent - L&B (non-PFI),Ayr - MPTC,BAROCHAN HEATHFIELD LLP,5100004661,"51,000.00"
