Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,Sum of Amount,Text,Postcode
Department For Transport,Highways Agency,18/10/2012,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533326,87490.82,Apps and Certs Receipt - APC32815,DL1 1TJ
Department For Transport,Highways Agency,18/10/2012,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,TREASURY SOLICITOR,533371,1367.78,"Invoice 104170 = HA Agency wide TSol dispute A12 Bascule Bridge, Period October 2010",WC2B 4TS
Department For Transport,Highways Agency,18/10/2012,TEC - Technology Maintenance,NETWORK DELIVERY & DEVELOPMENT,PEEK TRAFFIC LTD,531735,14797,jantec for sept 12,RG24 8WZ
Department For Transport,Highways Agency,18/10/2012,TOS operational Vehicle fuel,TRAFFIC MANAGEMENT DIRECTORATE,ALLSTAR BUSINESS SOLUTIONS,1019094588,-0.01,EAST MIDS SEPT 2012,SN5 6PS
Department For Transport,Highways Agency,19/10/2012,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533432,1043742.45,Apps and Certs Receipt - APC31792,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,533440,674659.49,Apps and Certs Receipt - APC33055,M2 5JB
Department For Transport,Highways Agency,19/10/2012,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),522016,-595096.88,Apps and Certs Receipt - APC17311,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),524256,-637963.45,Apps and Certs Receipt - APC19488,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),531772,-364554.02,Apps and Certs Receipt - APC29641,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533434,72140.25,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533436,1888664.29,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533438,2018.83,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533439,2049.05,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,533401,4238.48,Apps and Certs Receipt - APC33047,OX4 4DQ
Department For Transport,Highways Agency,19/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,533401,450.98,Apps and Certs Receipt - APC33047,OX4 4DQ
Department For Transport,Highways Agency,19/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533434,206.18,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533434,47607.29,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533434,7512.13,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533434,7398.65,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533434,17285.65,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533434,1702.31,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533434,2112.03,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533436,1770.44,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533436,338240.32,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533436,39796.23,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533436,3438.11,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533438,2937.72,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533438,4409.75,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533438,3694.34,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,HYDER HALCROW M25 JOINT VENTURE,533385,161727.41,M25 DBFO - DNCS (HHJV) - Contract PIN Only,GU2 7AR
Department For Transport,Highways Agency,19/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,HYDER HALCROW M25 JOINT VENTURE,533386,95539.86,M25 DBFO - DNCS (HHJV) -Service 1 (O&M) PIN Only,GU2 7AR
Department For Transport,Highways Agency,19/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,HYDER HALCROW M25 JOINT VENTURE,533388,79841.95,M25 DBFO - DNCS (HHJV) - Improvement Schemes Support PIN only,GU2 7AR
Department For Transport,Highways Agency,19/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,TREASURY SOLICITOR,533391,2209.5,Tsol Invoice 123585,WC2B 4TS
Department For Transport,Highways Agency,19/10/2012,Contractors Costs,NETWORK SERVICES DIRECTORATE,ICE PUBLISHING,533390,629,invoice for 629,TN12 6UU
Department For Transport,Highways Agency,19/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,527123,-1096.01,Apps and Certs Receipt - APC24266,OX4 4DQ
Department For Transport,Highways Agency,19/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,533401,20983.76,Apps and Certs Receipt - APC33047,OX4 4DQ
Department For Transport,Highways Agency,19/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),478980,-42644.99,APPS & Certs - July 2010,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),496552,-85247.19,Apps and Certs Receipt - APC4413,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),501686,-134712.14,Apps and Certs Receipt - APC6130,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503908,-21902.12,Apps and Certs Receipt - APC7170,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),528548,-935.8,Apps and Certs Receipt - APC25519,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),531773,-1451.86,Apps and Certs Receipt - APC29641,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533435,76389.35,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533435,191302.98,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533437,34441.1,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533439,12648.73,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533439,47329.06,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533439,64.38,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,COMPUTACENTER (UK) LTD,533449,3467.14,for both SKRIBE Cabinet door Perforation and Radio Earpieces for Evaluation,AL10 9TW
Department For Transport,Highways Agency,19/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,HYDER HALCROW M25 JOINT VENTURE,533384,549.19,M25 DBFO - DNCS (HHJV) - Olympics Works,GU2 7AR
Department For Transport,Highways Agency,19/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,HYDER HALCROW M25 JOINT VENTURE,533387,5246.62,M25 DBFO - DNCS (HHJV) - M4 Bus Lane Removal,GU2 7AR
Department For Transport,Highways Agency,19/10/2012,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,MOUCHEL LIMITED,533408,18536.7,TOS Procedures & Technical Specifications September 2012,OL1 9LH
Department For Transport,Highways Agency,19/10/2012,Digital Communications,NETWORK SERVICES DIRECTORATE,ATOS IT SERVICES UK LIMITED,533397,4602.61,Supply Chain Portal August 2012 (inc. RMADS & PEN test),WV10 6UH
Department For Transport,Highways Agency,19/10/2012,Digital Communications,NETWORK SERVICES DIRECTORATE,ATOS IT SERVICES UK LIMITED,533398,5778.48,"Supply Chain Portal September 2012 (includes both Resource & Annual Support Costs, plus PEN Test)",WV10 6UH
Department For Transport,Highways Agency,19/10/2012,Digital Communications,NETWORK SERVICES DIRECTORATE,ATOS IT SERVICES UK LIMITED,533420,5479.8,Road Online Project - April 2012,WV10 6UH
Department For Transport,Highways Agency,19/10/2012,Digital Communications,NETWORK SERVICES DIRECTORATE,ATOS IT SERVICES UK LIMITED,533429,8320.1,Road Online Project - August 2012,WV10 6UH
Department For Transport,Highways Agency,19/10/2012,Digital Communications,NETWORK SERVICES DIRECTORATE,ATOS IT SERVICES UK LIMITED,533430,5357.09,Road Online Project - September 2012,WV10 6UH
Department For Transport,Highways Agency,19/10/2012,Digital Communications,NETWORK SERVICES DIRECTORATE,CORPORATE DOCUMENT SERVICES LIMITED,533394,5054.5,"425210 Domains, certs (Licenses) and professional fees",LS2 7LY
Department For Transport,Highways Agency,19/10/2012,Job related training,TRAFFIC MANAGEMENT DIRECTORATE,CORAM UK LTD,533404,2108.54,Invoice 4479,BS8 4DD
Department For Transport,Highways Agency,19/10/2012,Legal advice - admin related,FINANCE & BUSINESS SERVICES,TREASURY SOLICITOR,531372,-1260,Legal and Surveying fees for other party,WC2B 4TS
Department For Transport,Highways Agency,19/10/2012,Non Civil Servant HA Staff,MAJOR PROJECTS,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,533377,6620.64,Philip Tyrrell's work for 20 days in October 2012,ST1 5UB
Department For Transport,Highways Agency,19/10/2012,Non Civil Servant HA Staff,MAJOR PROJECTS,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED,533376,23400,xxxxxwork from 3rd to 28th September 2012,SL1 1DB
Department For Transport,Highways Agency,19/10/2012,Non Civil Servant HA Staff,NETWORK SERVICES DIRECTORATE,NETWORKERS INTERNATIONAL PLC,533441,814.44,xxxxx for w/e 14/10/2012 - invoice no. 411033250 = #678.70,BR1 1HP
Department For Transport,Highways Agency,19/10/2012,Non Civil Servant HA Staff,NETWORK SERVICES DIRECTORATE,NETWORKERS INTERNATIONAL PLC,533442,814.44,xxxxx temporary worker invoice no. 411032598 for w/e 7/10/2012 = #678.70,BR1 1HP
Department For Transport,Highways Agency,19/10/2012,Non Civil Servant HA Staff,TRAFFIC MANAGEMENT DIRECTORATE,BROOK STREET (UK)  LTD,533422,560.45,iNV 30523536 w/c 29.9.12,AL1 4ZX
Department For Transport,Highways Agency,19/10/2012,Non Civil Servant HA Staff,TRAFFIC MANAGEMENT DIRECTORATE,CAPITA INTERIM MANAGEMENT,449745,-1389.58,"Capita Interim Management, xxxxx Consultancy Services - 02/12/2009",SE10 8FQ
Department For Transport,Highways Agency,19/10/2012,Non Civil Servant HA Staff,TRAFFIC MANAGEMENT DIRECTORATE,CAPITA INTERIM MANAGEMENT,454023,-1051.26,xxxxxCapita Interim Management Consultancy Services,SE10 8FQ
Department For Transport,Highways Agency,19/10/2012,PFI Service Payments,NETWORK DELIVERY & DEVELOPMENT,SHEPPEY ROUTE LTD,533399,959839.61,A249 Stockbury (M2) to Sheerness DBFO - Gross Congestion Management Payment - September 2012,ME10 2PG
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),531772,-51.72,Apps and Certs Receipt - APC29641,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533434,3844.51,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533436,89.19,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,ATKINS LTD,533416,17155.05,Fees for Aug 12.,KT18 5BW
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,ATKINS LTD,533418,19222.88,Fees for Sep 12.,KT18 5BW
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,CARILLION CONSTRUCTION LTD - CIVIL ENGINEERING,533379,2076.41,M1 J32-35a July Payment,WV1 4HY
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,CARILLION CONSTRUCTION LTD - CIVIL ENGINEERING,533380,891.75,M1 J32-35a August Payment,WV1 4HY
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,COSTAIN SERCO JOINT VENTURE,533426,138605.15,M1 J32-35a August Payment,SL6 4UB
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,EVERSHEDS LLP,LOMD239659,622.4,HAL00009106/xxxxx/91110627,CF10 5BT
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,EVERSHEDS LLP,LOMD239667,649.3,HAL00009604/xxxxx/91110644,CF10 5BT
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,EVERSHEDS LLP,LOMD239672,1040.34,HAL00002851/xxxxx/91111372,CF10 5BT
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,EVERSHEDS LLP,LOMD239881,58006.18,00005587xxxxx,CF10 5BT
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,EVERSHEDS LLP,LOMD239886,1138,HAL00002095//91111358,CF10 5BT
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,EVERSHEDS LLP,LOMD239887,887,HAL00009732/xxxxx/91111321,CF10 5BT
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,EVERSHEDS LLP,LOMD239889,558,HAL00010544/xxxxx P/91111375,CF10 5BT
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,EVERSHEDS LLP,LOMD239891,562.1,HAL00006842/xxxxx/91111334,CF10 5BT
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,EVERSHEDS LLP,LOMD239893,607.6,HAL00011842xxxxx/91111371,CF10 5BT
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,EVERSHEDS LLP,LOMD239894,2511,HAL00011968//91111355,CF10 5BT
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,EVERSHEDS LLP,LOMD239895,916.4,HAL00002868//91111351,CF10 5BT
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,EVERSHEDS LLP,LOMD239897,1315.9,HAL00012065//91111370,CF10 5BT
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,EVERSHEDS LLP,LOMD239899,607,HAL00002800//91109551,CF10 5BT
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,EVERSHEDS LLP,LOMD239902,1080.8,HAL00008898/xxxxx/91109546,CF10 5BT
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,GEORGE CORDEROY & CO,533402,8692.82,"replacement receipt for receipt number 533155 for invoice number 19067 #8,692.82 due to error correction as incorrect supplier was used",ME18 5NN
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,GEORGE CORDEROY & CO,533403,3107.46,replacement receipt for receipt 531127 for invoice number 19040 #3107.46 due to incorrect supplier being used,ME18 5NN
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,GEORGE CORDEROY & CO,533405,10339.15,replacement receipt for 530378 due to error correction (incorrect supplier used) for invoice number 19018 #10339.15,ME18 5NN
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,GEORGE CORDEROY & CO,533406,11789.85,replacement receipt for receipt number 529398 due to error correction (incorrect supplier) invoice number 18979 #11789.85,ME18 5NN
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,MOUCHEL LIMITED,533392,132595.69,Invoice 90115127. Fees for July 12,OL1 9LH
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,NORTHERN POWERGRID (YORKSHIRE) PLC (CIS) DIVERT/CONNECT,521043,-1316.08,"Inv YD20129708REP, Dtd 4/10/11, M62 J25 to J30 MMS MPN, YEDL, Point CB Hartshead Moor.",DH4 7LA
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,PEEK TRAFFIC LTD,533407,26417.93,Fees for Sept 12,RG24 8WZ
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,URS SCOTT WILSON LTD,530536,-5431.99,Invoice 5156971. Background Air Monitoring (WP1062),NG9 6RZ
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,URS SCOTT WILSON LTD,533383,42011.03,A14 Kettering Inv no:5283639,NG9 6RZ
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,URS SCOTT WILSON LTD,533400,10740,A14 Kettering September 2012 Invoice,NG9 6RZ
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,533401,6170.17,Apps and Certs Receipt - APC33047,OX4 4DQ
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),471849,-28258.12,Apps & Certs - May 2010,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533435,4608.45,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533436,137554.05,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533436,36886.59,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533438,2289.13,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533438,2950.85,Apps and Certs Receipt - APC31924,DL1 1TJ
Department For Transport,Highways Agency,19/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),533439,135432.44,Apps and Certs Receipt - APC31924,DL1 1TJ
