Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,SumOfAmount
Department for Transport,Department for Transport,15/12/2010,Subsidies to Private Sector,Regional & Local Transport,WORLEY COACHES,2000021259,"3,112"
Department for Transport,Department for Transport,03/12/2010,Training,Road & Vehicle Safety & Standards,WRAY CASTLE LTD,2000020552,"2,644"
Department for Transport,Department for Transport,02/12/2010,Management Consultancy,Transport Analysis and Economics,WSP DEVELOPMENT LTD,2000020444,"1,331"
Department for Transport,Department for Transport,22/12/2010,Research,Transport Analysis and Economics,WSP DEVELOPMENT LTD,2000021947,"1,405"
Department for Transport,Department for Transport,22/12/2010,Management Consultancy,Transport Analysis and Economics,WSP DEVELOPMENT LTD,2000021947,"2,587"
Department for Transport,Department for Transport,20/12/2010,Management Consultancy,Transform Licensing Logistics and Sponsorship,WSP DEVELOPMENT LTD,2000021459,"8,211"
Department for Transport,Department for Transport,16/12/2010,Management Consultancy,Road & Vehicle Safety & Standards,WSP DEVELOPMENT LTD,2000021419,"11,754"
Department for Transport,Department for Transport,03/12/2010,Management Consultancy,Aviation,WSP DEVELOPMENT LTD,2000020544,"26,931"
Department for Transport,Department for Transport,20/12/2010,Management Consultancy,Transform Licensing Logistics and Sponsorship,WSP DEVELOPMENT LTD,2000021459,"41,753"
Department for Transport,Department for Transport,23/12/2010,Training,Accident Investigating Branches,WYVERN RAIL PLC,2000022057,646
Department for Transport,Department for Transport,02/12/2010,Machinery Rental,Road & Vehicle Safety & Standards,XEROX (UK) LTD,2000020445,471
Department for Transport,Department for Transport,15/12/2010,Subsidies to Private Sector,Regional & Local Transport,YORKS COACHES,2000021261,"2,630"
Department for Transport,Directly Operated Railways Limited,06/12/2010,Insurance,DOR Head office,Willis,817,48000
Department for Transport,Driver and Vehicle Licensing Agency,14/12/2010,Non-stock Printing Purchases,Operations,3M SECURITY & PRINTING SYSTEMS LTD,2000346764,75456.15
Department for Transport,Driver and Vehicle Licensing Agency,14/12/2010,Machinery Maintenance,Operations,3M SECURITY & PRINTING SYSTEMS LTD,2000376623,38821.75
Department for Transport,Driver and Vehicle Licensing Agency,14/12/2010,Non Stock Machine Consumables,Operations,3M SECURITY & PRINTING SYSTEMS LTD,2000376623,83524.12
Department for Transport,Driver and Vehicle Licensing Agency,04/12/2010,Telecom Equipment,Operations,AVAYA UK,2000331465,26437.5
Department for Transport,Driver and Vehicle Licensing Agency,10/12/2010,Purchasing Card Charges,Finance & Strategy,BARCLAYCARD CARD PAYMENTS,2000338177,954688.03
Department for Transport,Driver and Vehicle Licensing Agency,15/12/2010,Live Running,Finance & Strategy,CABLE & WIRELESS COMMUNICATIONS,2000380894,29864.38
Department for Transport,Driver and Vehicle Licensing Agency,23/12/2010,NI Agency Funding,Finance & Strategy,DRIVER VEHICLE LICENSING N.IRELAND,2000397485,1000000
Department for Transport,Driver and Vehicle Licensing Agency,31/12/2010,Live Running,Operations,Experian Limited,2000376626,44604.21
Department for Transport,Driver and Vehicle Licensing Agency,24/12/2010,Non-stock Printing Purchases,Operations,FT PRINT SOLUTIONS,2000358909,57993.59
Department for Transport,Driver and Vehicle Licensing Agency,03/12/2010,IT Services  Running Costs,Operations,IBM UK LTD (EURO PAYMENTS),2000366623,696575.84
Department for Transport,Driver and Vehicle Licensing Agency,21/12/2010,IT Services  Running Costs,Operations,IBM UK LTD (EURO PAYMENTS),2000388569,761772.67
Department for Transport,Driver and Vehicle Licensing Agency,21/12/2010,Machinery Maintenance,Operations,IBM UK LTD (EURO PAYMENTS),2000388569,81028.85
Department for Transport,Driver and Vehicle Licensing Agency,21/12/2010,Machinery Maintenance,Operations,IBM UK LTD (EURO PAYMENTS),2000388569,34340.16
Department for Transport,Driver and Vehicle Licensing Agency,22/12/2010,Machinery Maintenance,Operations,IBM UK LTD (EURO PAYMENTS),2000390049,29099.17
Department for Transport,Driver and Vehicle Licensing Agency,03/12/2010,IBM Stage Payments,Operations,IBM UNITED KINGDOM LTD,2000334118,35581.99
Department for Transport,Driver and Vehicle Licensing Agency,03/12/2010,IBM Stage Payments,Operations,IBM UNITED KINGDOM LTD,2000334118,30756.91
Department for Transport,Driver and Vehicle Licensing Agency,03/12/2010,IBM Stage Payments,Operations,IBM UNITED KINGDOM LTD,2000334118,28964
Department for Transport,Driver and Vehicle Licensing Agency,03/12/2010,IBM Stage Payments,Operations,IBM UNITED KINGDOM LTD,2000334118,51868.57
Department for Transport,Driver and Vehicle Licensing Agency,04/12/2010,Project Developments,Information Services,IBM UNITED KINGDOM LTD,2000331470,92856
Department for Transport,Driver and Vehicle Licensing Agency,12/12/2010,Infrastructure Maintenance,Finance & Strategy,IBM UNITED KINGDOM LTD,2000342046,112587.2
Department for Transport,Driver and Vehicle Licensing Agency,12/12/2010,IT Services  Running Costs,Finance & Strategy,IBM UNITED KINGDOM LTD,2000342046,37936.67
Department for Transport,Driver and Vehicle Licensing Agency,12/12/2010,Machinery Maintenance,Operations,IBM UNITED KINGDOM LTD,2000342046,38224.53
Department for Transport,Driver and Vehicle Licensing Agency,12/12/2010,Service Charge - Software Licences,Finance & Strategy,IBM UNITED KINGDOM LTD,2000342046,1030581.65
Department for Transport,Driver and Vehicle Licensing Agency,12/12/2010,Infrastructure Maintenance,Information Services,IBM UNITED KINGDOM LTD,2000344829,4150311.38
Department for Transport,Driver and Vehicle Licensing Agency,12/12/2010,IT Consultancy,Finance & Strategy,IBM UNITED KINGDOM LTD,2000344829,531070.21
Department for Transport,Driver and Vehicle Licensing Agency,12/12/2010,IT Consultancy,Information Services,IBM UNITED KINGDOM LTD,2000344829,578651
Department for Transport,Driver and Vehicle Licensing Agency,12/12/2010,IT Consultancy,Information Services,IBM UNITED KINGDOM LTD,2000344829,343541.33
Department for Transport,Driver and Vehicle Licensing Agency,12/12/2010,IT Services  Running Costs,Finance & Strategy,IBM UNITED KINGDOM LTD,2000344829,2834384.67
Department for Transport,Driver and Vehicle Licensing Agency,12/12/2010,IT Services  Running Costs,Finance & Strategy,IBM UNITED KINGDOM LTD,2000344829,244429.63
Department for Transport,Driver and Vehicle Licensing Agency,12/12/2010,Project Developments,Information Services,IBM UNITED KINGDOM LTD,2000344829,50000
Department for Transport,Driver and Vehicle Licensing Agency,12/12/2010,Project Developments,Information Services,IBM UNITED KINGDOM LTD,2000344829,751837.08
Department for Transport,Driver and Vehicle Licensing Agency,12/12/2010,Project Developments,Information Services,IBM UNITED KINGDOM LTD,2000344829,26309.2
Department for Transport,Driver and Vehicle Licensing Agency,12/12/2010,IT Services  Running Costs,Operations,IBM UNITED KINGDOM LTD,2000346761,32597.49
Department for Transport,Driver and Vehicle Licensing Agency,12/12/2010,IT Services  Running Costs,Operations,IBM UNITED KINGDOM LTD,2000346761,11220.56
Department for Transport,Driver and Vehicle Licensing Agency,12/12/2010,IT Services  Running Costs,Operations,IBM UNITED KINGDOM LTD,2000346761,29037.93
Department for Transport,Driver and Vehicle Licensing Agency,28/12/2010,Computer Equipment Service Charge,Finance & Strategy,IBM UNITED KINGDOM LTD,2000366627,32983.8
Department for Transport,Driver and Vehicle Licensing Agency,28/12/2010,Infrastructure Maintenance,Information Services,IBM UNITED KINGDOM LTD,2000366627,-22895.9
Department for Transport,Driver and Vehicle Licensing Agency,28/12/2010,Small Software,Information Services,IBM UNITED KINGDOM LTD,2000366627,80338.74
Department for Transport,Driver and Vehicle Licensing Agency,29/12/2010,Infrastructure Maintenance,Finance & Strategy,IBM UNITED KINGDOM LTD,2000400523,62024.58
Department for Transport,Driver and Vehicle Licensing Agency,29/12/2010,Infrastructure Maintenance,Information Services,IBM UNITED KINGDOM LTD,2000400523,3100000
Department for Transport,Driver and Vehicle Licensing Agency,29/12/2010,IT Services  Running Costs,Finance & Strategy,IBM UNITED KINGDOM LTD,2000400523,3096217.82
Department for Transport,Driver and Vehicle Licensing Agency,29/12/2010,IT Services  Running Costs,Finance & Strategy,IBM UNITED KINGDOM LTD,2000400523,44152.6
Department for Transport,Driver and Vehicle Licensing Agency,19/12/2010,Live Running,Operations,Infoprint Solutions UK Ltd,2000355248,49550
Department for Transport,Driver and Vehicle Licensing Agency,01/12/2010,Debt Collection,Finance & Strategy,INTER CREDIT INTERNATIONAL LTD,2000362612,25464.89
Department for Transport,Driver and Vehicle Licensing Agency,09/12/2010,Debt Collection,Finance & Strategy,INTER CREDIT INTERNATIONAL LTD,2000373241,40454.58
Department for Transport,Driver and Vehicle Licensing Agency,21/12/2010,Debt Collection,Finance & Strategy,INTER CREDIT INTERNATIONAL LTD,2000388582,46258.58
Department for Transport,Driver and Vehicle Licensing Agency,21/12/2010,Debt Collection,Finance & Strategy,INTER CREDIT INTERNATIONAL LTD,2000388582,41193.36
Department for Transport,Driver and Vehicle Licensing Agency,03/12/2010,Live Running,Operations,MOTOR INSURERS INFORMATION CENTRE,2000366631,48321.75
Department for Transport,Driver and Vehicle Licensing Agency,17/12/2010,Agents Fees,Operations,NSL LTD,2000350499,1104190.87
Department for Transport,Driver and Vehicle Licensing Agency,17/12/2010,Agents Fees,Operations,NSL LTD,2000350499,26927.09
Department for Transport,Driver and Vehicle Licensing Agency,17/12/2010,Agents Fees,Operations,NSL LTD,2000350499,-70952.45
Department for Transport,Driver and Vehicle Licensing Agency,17/12/2010,Agents Fees,Operations,NSL LTD,2000350499,-30386.39
Department for Transport,Driver and Vehicle Licensing Agency,17/12/2010,Agents Fees,Operations,NSL LTD,2000350499,-90017
Department for Transport,Driver and Vehicle Licensing Agency,13/12/2010,Live Running,Finance & Strategy,ORACLE CORPORATION UK LTD,2000346767,186348
Department for Transport,Driver and Vehicle Licensing Agency,07/12/2010,Postage Meters,Operations,PITNEY BOWES PURCHASE POWER,2000369574,152055
Department for Transport,Driver and Vehicle Licensing Agency,21/12/2010,Post Office,Finance & Strategy,POST OFFICE LTD,2000388576,54297
Department for Transport,Driver and Vehicle Licensing Agency,21/12/2010,Post Office,Finance & Strategy,POST OFFICE LTD,2000388576,131733
Department for Transport,Driver and Vehicle Licensing Agency,21/12/2010,Post Office,Finance & Strategy,POST OFFICE LTD,2000388576,99130
Department for Transport,Driver and Vehicle Licensing Agency,01/12/2010,Postage Paid Imprest,Operations,ROYAL MAIL,2000362608,210024.87
Department for Transport,Driver and Vehicle Licensing Agency,02/12/2010,Postage Paid Imprest,Operations,ROYAL MAIL,2000364965,60246.47
Department for Transport,Driver and Vehicle Licensing Agency,02/12/2010,Postage Paid Imprest,Operations,ROYAL MAIL,2000364965,366317.8
Department for Transport,Driver and Vehicle Licensing Agency,09/12/2010,Postage Paid Imprest,Operations,ROYAL MAIL,2000373240,328317.98
Department for Transport,Driver and Vehicle Licensing Agency,09/12/2010,Postage Paid Imprest,Operations,ROYAL MAIL,2000373240,61180.96
Department for Transport,Driver and Vehicle Licensing Agency,16/12/2010,Postage Paid Imprest,Operations,ROYAL MAIL,2000383474,72783.04
Department for Transport,Driver and Vehicle Licensing Agency,16/12/2010,Postage Paid Imprest,Operations,ROYAL MAIL,2000383474,351924.19
Department for Transport,Driver and Vehicle Licensing Agency,22/12/2010,Postage Paid Imprest,Operations,ROYAL MAIL,2000390011,313383.05
Department for Transport,Driver and Vehicle Licensing Agency,22/12/2010,Postage Paid Imprest,Operations,ROYAL MAIL,2000390011,52223.26
Department for Transport,Driver and Vehicle Licensing Agency,04/12/2010,Courier Charges (including IDS),Operations,SECURE MAIL SERVICES LTD,2000342063,68020.59
Department for Transport,Driver and Vehicle Licensing Agency,25/12/2010,Courier Charges (including IDS),Operations,SECURE MAIL SERVICES LTD,2000362615,28677.81
Department for Transport,Driver and Vehicle Licensing Agency,31/12/2010,Medical Advisory Service,Human Resource & Estates,SERCO OCCUPATIONAL HEALTH,2000369589,45036.23
Department for Transport,Driver and Vehicle Licensing Agency,31/12/2010,Live Running,Finance & Strategy,SOFTWARE AG (UK) LTD,2000369579,28505
Department for Transport,Driver and Vehicle Licensing Agency,12/12/2010,Building Service Charges,Finance & Strategy,TELEREAL TRILLIUM,2000344836,59982.21
Department for Transport,Driver and Vehicle Licensing Agency,12/12/2010,Rent - L&B (non-PFI),Finance & Strategy,TELEREAL TRILLIUM,2000344836,39861.66
Department for Transport,Driving Standards Agency,20/12/2010,Rent - L&B (non-PFI),Herne Bay MPTC,ALTIRA BUSINESS PARK II LTD,5100016520,36865.63
Department for Transport,Driving Standards Agency,25/12/2010,Rent - L&B (non-PFI),KETTERING MPTC,APRIROSE REAL ESTATES INVESTMENT,5100016445,49937.5
Department for Transport,Driving Standards Agency,20/12/2010,Rent - L&B (non-PFI),WOLVERHAMPTON MPTC,APRIROSE REAL ESTATES INVESTMENT,5100016446,41125
Department for Transport,Driving Standards Agency,21/12/2010,Rent - L&B (non-PFI),BANGOR MPTC,AURORA (BANGOR) LTD,5100016444,41125
Department for Transport,Driving Standards Agency,22/12/2010,Rent - L&B (non-PFI),Burton-on-Trent MPTC,BERKLEY ESTATES LONDON LIMITED,5100016514,39656.25
Department for Transport,Driving Standards Agency,20/12/2010,Rent - L&B (non-PFI),Basildon MPTC,BERKLEY ESTATES LONDON LIMITED,5100016522,71087.5
