DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|POSTCODE
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CONNECT PLUS (M25) LTD|609080|999.92|DX A282 Chalk Pit Barrier - Consultancy Services - July 2013|EN6 3NP
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CONNECT PLUS (M25) LTD|609064|822.36|Area 5 RSA4s - 2013/14 - Consultancy Services - July 2013|EN6 3NP
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609097|8098.82|Apps and Certs Receipt - APC51616|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609097|2187.33|Apps and Certs Receipt - APC51616|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609100|9454.08|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609099|17041|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609099|88047.19|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609099|101188.2|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609099|5927.42|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609100|1261.83|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609100|237204.37|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609100|7185.58|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|J MCCANN AND CO (NOTTM) LTD|609090|47782.94|Apps and Certs Receipt - APC51522|NG10 5DJ
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CHEVRON TRAFFIC MANAGEMENT LIMITED|609091|87381.47|Apps and Certs Receipt - APC51521|OX39 4QS
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|GEOFFREY OSBORNE LTD|609092|190216.21|Apps and Certs Receipt - APC51520|PO19 3HZ
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|607373|-94719.16|Apps and Certs Receipt - APC50421|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|605422|-396.67|Apps and Certs Receipt - APC48881|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|603180|-5060.48|Apps and Certs Receipt - APC46362|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CONNECT PLUS (M25) LTD|609075|1120.58|A30 Cycleway Phase 3 - Consultancy Services - July 2013|EN6 3NP
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|609060|75383.04|A14 C to H Atkins Lot 5 PO1162 invoice number 16|KT18 5BW
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|609061|135987.26|A14 C to H Atkins Lot 1 PO1142 invoice number 17|KT18 5BW
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD243712|1437.6|00001301/XXXXXXX/|CF10 5BT
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD243706|33722.39|00011444/JEXXXXXXX|CF10 5BT
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|TREASURY SOLICITOR|LOMD243708|2151|HAL00004516/STANTONAN/132199|WC2B 4TS
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD243710|723|HAL00010247//910203620|CF10 5BT
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|LOMD243709|16367.5|HAL00010437//18000003292013|SW19 4DT
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|TREASURY SOLICITOR|LOMD239783|708.8|HAL66666633//132365|WC2B 4TS
Department For Transport|Highways Agency|23/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|MOTT MACDONALD GROUP LTD|609058|9545.34|#|CR0 2EE
Department For Transport|Highways Agency|23/08/2013|Rentals/Hire of office equipment under operating lease|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|537073|-1410|Lease of Franking Machine September - November 2012 at The Cube|OX4 4DQ
Department For Transport|Highways Agency|23/08/2013|Rentals/Hire of office equipment under operating lease|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|602322|-1410|Lease of Franking Machine March 13 - May 13 at The Cube|OX4 4DQ
Department For Transport|Highways Agency|23/08/2013|Rentals/Hire of office equipment under operating lease|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|537072|-1410|Lease of Franking Machine June - August 2012 at The Cube|OX4 4DQ
Department For Transport|Highways Agency|23/08/2013|Rentals/Hire of office equipment under operating lease|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|537074|-1410|Lease of Franking Machine December - February 13 at The Cube|OX4 4DQ
Department For Transport|Highways Agency|23/08/2013|Recruitment consultancies|MAJOR PROJECTS|NETWORKERS INTERNATIONAL PLC|609059|1018.08|Invoice number 411057746. Date 22/08/2013. Amount #1018.08, excluding VAT #848.40|BR1 1HP
Department For Transport|Highways Agency|23/08/2013|Professional H&S advisors|FINANCE & BUSINESS SERVICES|VALUATION OFFICE AGENCY|609046|3050|Invoice 18000003252013 Housing cost allowance July 3013|SW19 4DT
Department For Transport|Highways Agency|23/08/2013|Printing and Reprographics Operating Costs|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|609136|2164.45|Click Charges Woodlands, Bedford July & August 2013|OX4 4DQ
Department For Transport|Highways Agency|23/08/2013|Printing and Reprographics Operating Costs|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|609137|1593.36|Click Charges TQH, Bristol July & August 2013|OX4 4DQ
Department For Transport|Highways Agency|23/08/2013|Printing and Reprographics Operating Costs|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|609139|6090.31|Click Charges The Cube, Birmingham July & August 2013|OX4 4DQ
Department For Transport|Highways Agency|23/08/2013|Printing and Reprographics Operating Costs|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|609140|2183.73|Click Charges Piccadilly Gate, Manchester July & August 2013|OX4 4DQ
Department For Transport|Highways Agency|23/08/2013|Printing and Reprographics Operating Costs|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|609141|2158.15|Click Charges Lateral, Leeds July & August 2013|OX4 4DQ
Department For Transport|Highways Agency|23/08/2013|Printing and Reprographics Operating Costs|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|609135|2583.12|Click Charges Federated House, Dorking July & August 2013|OX4 4DQ
Department For Transport|Highways Agency|23/08/2013|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|605161|-8724.24|SE Regional Enforcement Coordinator - Professionals Service - May 2013|OL1 9LH
Department For Transport|Highways Agency|23/08/2013|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|605933|-7868.2|SE Regional Enforcement Coordinator - June 2013|OL1 9LH
Department For Transport|Highways Agency|23/08/2013|Other office-related equipment and consumables Costs|TRAFFIC MANAGEMENT DIRECTORATE|COMPUTACENTER (UK) LTD|609081|587.01|3804942438|AL10 9TW
Department For Transport|Highways Agency|23/08/2013|Other office-related equipment and consumables Costs|TRAFFIC MANAGEMENT DIRECTORATE|COMPUTACENTER (UK) LTD|609082|6354|3804942437|AL10 9TW
Department For Transport|Highways Agency|23/08/2013|Other external training costs|FINANCE & BUSINESS SERVICES|BURO HAPPOLD LTD|609094|7986.73|invoice date 23.8.2013, hours for July|BA2 3DQ
Department For Transport|Highways Agency|23/08/2013|Non Civil Servant HA Staff|FINANCE & BUSINESS SERVICES|HAYS SPECIALIST RECRUITMENT LIMITED|609114|637|w/e 09/08/2013 37.25 Hrs for xxxx|KT3 4JQ
Department For Transport|Highways Agency|23/08/2013|Non Civil Servant HA Staff|FINANCE & BUSINESS SERVICES|HAYS SPECIALIST RECRUITMENT LIMITED|609113|632.7|w/e 02/08/2013 37 Hrs for xxxxx|KT3 4JQ
Department For Transport|Highways Agency|23/08/2013|Non Civil Servant HA Staff|NETWORK DELIVERY & DEVELOPMENT|SPRING TECHNOLOGY STAFFING SERVICES LTD|609115|2451.6|Payment for invoice no M61079/00 W/E 18/08/13|B37 7YE
Department For Transport|Highways Agency|23/08/2013|Non Civil Servant HA Staff|NETWORK DELIVERY & DEVELOPMENT|SPRING TECHNOLOGY STAFFING SERVICES LTD|609111|2451.6|Payment for invoice no M54868/00|B37 7YE
Department For Transport|Highways Agency|23/08/2013|Non Civil Servant HA Staff|NETWORK DELIVERY & DEVELOPMENT|SPRING TECHNOLOGY STAFFING SERVICES LTD|609112|2451.6|Payment for invoice no M49222/00 W/e 04/08/13|B37 7YE
Department For Transport|Highways Agency|23/08/2013|Non Civil Servant HA Staff|MAJOR PROJECTS|MACE LTD|609048|7110|Last invoice for Khamis - #7,110|NW1 0LF
Department For Transport|Highways Agency|23/08/2013|Non Civil Servant HA Staff|MAJOR PROJECTS|MACE LTD|609052|3555|June works invoice #3555 net|NW1 0LF
Department For Transport|Highways Agency|23/08/2013|Non Civil Servant HA Staff|FINANCE & BUSINESS SERVICES|HAYS SPECIALIST RECRUITMENT LIMITED|609101|538.66|Invoice 1003494820 Doc 426831 w/e 16/08/2013|KT3 4JQ
Department For Transport|Highways Agency|23/08/2013|Non Civil Servant HA Staff|FINANCE & BUSINESS SERVICES|HAYS SPECIALIST RECRUITMENT LIMITED|609119|619.72|Invoice 1003494789 Doc 426830 w/e 16/08/2013|KT3 4JQ
Department For Transport|Highways Agency|23/08/2013|Non Civil Servant HA Staff|COMMERCIAL & PROCUREMENT|NETWORKERS INTERNATIONAL PLC|609073|807.18|XXXXXXX w/e 18/08/13 - 5 days @ #134.53 = #672.65|BR1 1HP
Department For Transport|Highways Agency|23/08/2013|Non Civil Servant HA Staff|MAJOR PROJECTS|MACE LTD|609056|6320|Aug works #6320 net|NW1 0LF
Department For Transport|Highways Agency|23/08/2013|Non Civil Servant HA Staff|NETWORK DELIVERY & DEVELOPMENT|SPRING TECHNOLOGY STAFFING SERVICES LTD|609147|2042.04|#|B37 7YE
Department For Transport|Highways Agency|23/08/2013|Lands Costs|MAJOR PROJECTS|SMITHS GORE|LOMD243717|620.12|HAL55555542//11022322|PE1 1QF
Department For Transport|Highways Agency|23/08/2013|Lands Costs|MAJOR PROJECTS|SMITHS GORE|LOMD243714|607|HAL55555542//11022323|PE1 1QF
Department For Transport|Highways Agency|23/08/2013|Lands Costs|MAJOR PROJECTS|SMITHS GORE|LOMD243715|570|HAL55555542//11022338|PE1 1QF
Department For Transport|Highways Agency|23/08/2013|ICT Consultancy Costs|FINANCE & BUSINESS SERVICES|EXPERIS LIMITED|609151|2063.4|W/E 23/08/2013|EC1R 3DR
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|CONNECT PLUS (M25) LTD|605961|-9867.44|M1 J6 Safety Improvement Scheme - Consultancy Services Jan-March 2013|EN6 3NP
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|CHUBB SYSTEMS|609118|22697.54|Chubb 2/587A Standing Charge for Aug 2013 #22697.54|BB1 2PR
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609097|81.3|Apps and Certs Receipt - APC51616|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609098|4283.42|Apps and Certs Receipt - APC51614|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609099|1589.77|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609099|594.26|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609099|522.27|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609099|54.89|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609100|2421.26|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609100|65116.48|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609100|13495.94|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609100|23838.55|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609100|211380.54|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609100|57234.44|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609100|105728.25|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609100|6529|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609100|5212.95|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|607373|-880.84|Apps and Certs Receipt - APC50421|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|TRAFFIC MANAGEMENT DIRECTORATE|HALCROW GROUP LTD|609145|38642|task 528 - XXXXXXXXX advised to receipt (August)|NE11 0RU
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|CONNECT PLUS (M25) LTD|609055|2601.12|Port of Tilbury Access Improvements - Consultancy Services - July 2013|EN6 3NP
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK SERVICES DIRECTORATE|HALCROW GROUP LTD|609095|2867|Payment of #2867, for works carried out in August 2013.|NE11 0RU
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK SERVICES DIRECTORATE|ATKINS LTD|609156|9754|August  2013 work|KT18 5BW
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|URS INFRASTRUCTURE AND ENVIRONMENT UK LTD|609117|8436.28|#|RG21 7PP
Department For Transport|Highways Agency|23/08/2013|Contractor Costs|NETWORK SERVICES DIRECTORATE|ATKINS LTD|609047|3307.8|#|KT18 5BW
Department For Transport|Highways Agency|23/08/2013|CM - Time Based Charges|NETWORK SERVICES DIRECTORATE|HALCROW GROUP LTD|609093|2500|Payment of #2500, for works carried out in August 2013.|NE11 0RU
Department For Transport|Highways Agency|23/08/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|AECOM|609063|5244.88|Inv 60295882-16 AECOM Spatial Planning Arrangement EofEngland 2011-15 Professional Fees to end July 13|AL1 9WQ
Department For Transport|Highways Agency|23/08/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|AECOM|609065|2420.28|Inv 60295882-15 AECOM Spatial Planning Arrangement EofEngland 2011-15 Professional Fees to end July 13|AL1 9WQ
Department For Transport|Highways Agency|23/08/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|AECOM|609067|6240.42|Inv 60295882-14 AECOM Spatial Planning Arrangement EofEngland 2011-15 Professional Fees to end July 13|AL1 9WQ
Department For Transport|Highways Agency|23/08/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|AECOM|609068|34222.51|Inv 60295882-13 AECOM Spatial Planning Arrangement EofEngland 2011-15 Professional Fees to end July 13|AL1 9WQ
Department For Transport|Highways Agency|23/08/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|609154|2205.16|Apps and Certs Receipt - APC51483|OX4 4DQ
Department For Transport|Highways Agency|23/08/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|609155|43694.07|Apps and Certs Receipt - APC51153|OX4 4DQ
Department For Transport|Highways Agency|23/08/2013|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609098|732020.6|Apps and Certs Receipt - APC51614|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|CM - External Technical Consultant Costs|NETWORK DELIVERY & DEVELOPMENT|CONNECT PLUS (M25) LTD|605921|-550.76|DX QEII Bridge Speed Cameras add 3 - Consultancy Services Jan-March 2013|EN6 3NP
Department For Transport|Highways Agency|23/08/2013|CM - Compounds Maintenance|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609099|13486.13|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|CM - Compounds Maintenance|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609100|31438.53|Apps and Certs Receipt - APC51604|DL1 1TJ
Department For Transport|Highways Agency|23/08/2013|Admin building refurbishment, maintenance, repairs, inspections and advice|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|609124|6583.1|Compensation Events for Woodlands, Bedford August 2013|OX4 4DQ
Department For Transport|Highways Agency|23/08/2013|Admin building refurbishment, maintenance, repairs, inspections and advice|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|609129|3465.88|Compensation Events for WM Region August 2013|OX4 4DQ
Department For Transport|Highways Agency|23/08/2013|Admin building refurbishment, maintenance, repairs, inspections and advice|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|609126|3664.18|Compensation Events for The Cube, Birmingham August 2013|OX4 4DQ
Department For Transport|Highways Agency|23/08/2013|Admin building refurbishment, maintenance, repairs, inspections and advice|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|609127|2221.63|Compensation Events for Piccadilly Gate, Manchester August 2013|OX4 4DQ
Department For Transport|Highways Agency|23/08/2013|Admin building refurbishment, maintenance, repairs, inspections and advice|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|609130|2980.18|Compensation Events for NW Region August 2013|OX4 4DQ
