DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|SUMOFAMOUNT|TEXT|POSTCODE
Department for Transport|Highways Agency|27/10/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|514112|1,771.84|Apps and Certs Receipt - APC11926|OX4 4DQ
Department for Transport|Highways Agency|27/10/2011|External seminars and conferences|FINANCE & BUSINESS SERVICES|PREMIER PEOPLE SOLUTIONS LTD T/A PREMIER PARTNERSHIP|514114|1,125.00|First Aid at Work Training 18-20/10/11|DN4 5NL
Department for Transport|Highways Agency|27/10/2011|External seminars and conferences|FINANCE & BUSINESS SERVICES|PREMIER PEOPLE SOLUTIONS LTD T/A PREMIER PARTNERSHIP|514115|700.00|Writing Skills for the Workplace 17-18/10/11|DN4 5NL
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|JMP CONSULTANTS LTD|514119|18,038.00|Oct 2011 JMP Dev. Management accrual|EC1N 6SN
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK SERVICES DIRECTORATE|HALCROW GROUP LTD|514122|18,022.88|For services delivered during October 2011|NE11 0RU
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|JMP CONSULTANTS LTD|514123|8129|Oct 2011 JMP Spatial Planning accrual|EC1N 6SN
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|JMP CONSULTANTS LTD|514124|2,295.00|Oct 2011 SPF Contract Management accrual|EC1N 6SN
Department for Transport|Highways Agency|27/10/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|COLAS LTD|514125|4,532.00||RH10 4NF
Department for Transport|Highways Agency|27/10/2011|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|ROADLINK (A69) LTD|514126|3025||NE43 7TN
Department for Transport|Highways Agency|27/10/2011|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|514127|6,582.98|1st July - 31st August 2011|KT18 5BW
Department for Transport|Highways Agency|27/10/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|TRL LTD|514128|5,259.21|DRAFT SE69 invoice - October 2011|RG40 3GA
Department for Transport|Highways Agency|27/10/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|WSP UK LIMITED|514129|19,680.36|Professional Services from 23 Aug to end of Sept 2011 @ #19,680.36 excl VAT|RG21 4HJ
Department for Transport|Highways Agency|27/10/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|NPOWER LIMITED (NON CIS) CHARGES|514130|1,121.38||LS14 1WY
Department for Transport|Highways Agency|27/10/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|514135|27,290.00||L3 1ES
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|IPL INFORMATION PROCESSING LTD|514136|56,401.90|Milestone C1 - Part Payment:  C2|BA1 5LR
Department for Transport|Highways Agency|27/10/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|IPL INFORMATION PROCESSING LTD|514137|37,948.95|IPL 2011 Oct Actual|BA1 5LR
Department for Transport|Highways Agency|27/10/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|QINETIQ LTD|514138|61,259.64|QinetiQ 2011 Oct Forecast|GU14 0LX
Department for Transport|Highways Agency|27/10/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|QINETIQ LTD|514138|53,373.13|QinetiQ 2011 Oct Forecast|GU14 0LX
Department for Transport|Highways Agency|27/10/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|514139|265,050.00||GU14 7BF
Department for Transport|Highways Agency|27/10/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|514140|126,620.00||GU14 7BF
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|IPL INFORMATION PROCESSING LTD|514141|5,113.12|Milestone H1 - October 2011|BA1 5LR
Department for Transport|Highways Agency|27/10/2011|Non-capitalised purchases of Office Equipment|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|514142|951.70|Inv 90289984 Comp Event ID57 Fax Machines x 16 for Admin/RCC Estate July 2011|OX4 4DQ
Department for Transport|Highways Agency|27/10/2011|Non-capitalised purchases of Office Equipment|TRAFFIC MANAGEMENT DIRECTORATE|AMEY COMMUNITY LIMITED|514142|1,021.89|Inv 90289984 Comp Event ID57 Fax Machines x 16 for Admin/RCC Estate July 2011|OX4 4DQ
Department for Transport|Highways Agency|27/10/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|514143|1,684.97||GU14 7BF
Department for Transport|Highways Agency|27/10/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|514144|26,247.93||GU14 7BF
Department for Transport|Highways Agency|27/10/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|514145|3,592.23||GU14 7BF
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY OW LIMITED|514146|64,000.00|October Work|OX4 4DQ
Department for Transport|Highways Agency|27/10/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|514147|305218.8||GU14 7BF
Department for Transport|Highways Agency|27/10/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|514148|3520||GU14 7BF
Department for Transport|Highways Agency|27/10/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|514149|54045.5||GU14 7BF
Department for Transport|Highways Agency|27/10/2011|TA Renewal of Structures - Capital|MAJOR PROJECTS|MOUCHEL LIMITED|514150|11,095.90||L3 1ES
Department for Transport|Highways Agency|27/10/2011|TA Renewal of Structures - Capital|MAJOR PROJECTS|MOUCHEL LIMITED|514151|9,865.64||L3 1ES
Department for Transport|Highways Agency|27/10/2011|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|TARMAC LIMITED|514156|407,495.01|Apps and Certs Receipt - APC12045|DN22 8SG
Department for Transport|Highways Agency|27/10/2011|Non Civil Servant HA Staff|MAJOR PROJECTS|CORDEROY CONTRACT SERVICES LTD|514157|24,000.00|Inv 7588 September 2011 Fees Brett/Tombs/Frost|ME18 5NN
Department for Transport|Highways Agency|27/10/2011|Non Civil Servant HA Staff|MAJOR PROJECTS|CORDEROY CONTRACT SERVICES LTD|514158|9,235.70|Inv 7588 September 2011 Fees Brett/Tombs/Frost|ME18 5NN
Department for Transport|Highways Agency|27/10/2011|Facilities Management Charges|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|514160|1,496.47|Compensation events for Lateral Building 90265113|OX4 4DQ
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK SERVICES DIRECTORATE|E C HARRIS LLP|514161|23,723.67|October fees for supply chain H&S Assessments|M60 3NT
Department for Transport|Highways Agency|27/10/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CAPITA SYMONDS LIMITED|514162|13370|DRAFT TDF107 invoice 92257390 dated 1-Nov-11 (added to October 2011 accrual)|DL1 9HB
Department for Transport|Highways Agency|27/10/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|514163|980.00|M4 Phase 6 October 2011 accrual|L3 1ES
Department for Transport|Highways Agency|27/10/2011|TA Cost AUC - Programme|MAJOR PROJECTS|CORDEROY CONTRACT SERVICES LTD|514167|897.86||ME18 5NN
Department for Transport|Highways Agency|27/10/2011|TA Renewal of Structures - Capital|MAJOR PROJECTS|MOUCHEL LIMITED|514168|18,674.44||L3 1ES
Department for Transport|Highways Agency|27/10/2011|TA Renewal of Structures - Capital|MAJOR PROJECTS|MOUCHEL LIMITED|514169|3663.12||L3 1ES
Department for Transport|Highways Agency|27/10/2011|TA Renewal of Structures - Capital|MAJOR PROJECTS|MOUCHEL LIMITED|514170|11,095.90||L3 1ES
Department for Transport|Highways Agency|27/10/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|CHUBB SYSTEMS|514171|27,799.45||BB1 2PR
Department for Transport|Highways Agency|27/10/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|SIMULATION SYSTEMS LTD|514172|26,506.56||BS49 4RF
Department for Transport|Highways Agency|27/10/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|514173|1687.75||GU14 7BF
Department for Transport|Highways Agency|27/10/2011|TA Renewal of Structures - Capital|MAJOR PROJECTS|MOUCHEL LIMITED|514174|14,709.06||L3 1ES
Department for Transport|Highways Agency|27/10/2011|TA Renewal of Structures - Capital|MAJOR PROJECTS|MOUCHEL LIMITED|514175|27,617.32||L3 1ES
Department for Transport|Highways Agency|27/10/2011|TA Renewal of Structures - Capital|MAJOR PROJECTS|SIMULATION SYSTEMS LTD|514176|3,933.03||BS49 4RF
Department for Transport|Highways Agency|27/10/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|514177|36,000.00|South East repair charges October 2011|NW10 7LT
Department for Transport|Highways Agency|27/10/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|514178|22,000.00|West Midlands repair charges October 2011|NW10 7LT
Department for Transport|Highways Agency|27/10/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|514179|15000|South West repair charges October 2011|NW10 7LT
Department for Transport|Highways Agency|27/10/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|514180|10000|East Midlands repair charges October 2011|NW10 7LT
Department for Transport|Highways Agency|27/10/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|514181|12000|North East repair charges October 2011|NW10 7LT
Department for Transport|Highways Agency|27/10/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|514182|26,400.00|East repair charges October 2011|NW10 7LT
Department for Transport|Highways Agency|27/10/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|514183|15000|North West repair charges October 2011|NW10 7LT
Department for Transport|Highways Agency|27/10/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|514184|2,500.00|TLC repair charges October 2011|NW10 7LT
Department for Transport|Highways Agency|27/10/2011|TA Cost AUC - Programme|MAJOR PROJECTS|CARILLION CONSTRUCTION LTD - CIVIL ENGINEERING|514186|19,597.81||S1 2BQ
Department for Transport|Highways Agency|27/10/2011|TA Cost AUC - Programme|MAJOR PROJECTS|CARILLION CONSTRUCTION LTD - CIVIL ENGINEERING|514187|455,555.74||S1 2BQ
Department for Transport|Highways Agency|27/10/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|HILL & SMITH T/A TECHSPAN SYSTEMS|514188|17,660.09||HP19 8BP
Department for Transport|Highways Agency|27/10/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|HILL & SMITH T/A TECHSPAN SYSTEMS|514189|26,810.00||HP19 8BP
Department for Transport|Highways Agency|27/10/2011|CM External Technical Consultant Costs|NETWORK DELIVERY & DEVELOPMENT|SIMULATION SYSTEMS LTD|514192|18,832.04|PEw Server Migration (SLT-061) -(3Months Rm 27Oct2011)|BS49 4RF
Department for Transport|Highways Agency|27/10/2011|CM External Technical Consultant Costs|NETWORK DELIVERY & DEVELOPMENT|SIMULATION SYSTEMS LTD|514193|3,504.19|PEW Server Migration (SLT 042 & 061) - Rm-27Oct2011 (CMOS Batteries)|BS49 4RF
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK SERVICES DIRECTORATE|HALCROW GROUP LTD|514194|3,855.96|SMIS Technical Service Task 538 October 2011|NE11 0RU
Department for Transport|Highways Agency|27/10/2011|TEC - Technology Maintenance|NETWORK DELIVERY & DEVELOPMENT|GAI-TRONICS.|514195|6550.11||DE13 0BZ
Department for Transport|Highways Agency|27/10/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|VARIABLE MESSAGE SIGNS LTD|514197|6,295.72||NE31 2JZ
Department for Transport|Highways Agency|27/10/2011|TA Cost AUC - Programme|MAJOR PROJECTS|PB LTD|514198|111771.55|M1 J10-13 HSR-514446 Inv:143493/143501 23 Sep 2011 (Eng time charges to 31 Aug 2011)|CF11 9HA
Department for Transport|Highways Agency|27/10/2011|TEC - Technology Maintenance|NETWORK DELIVERY & DEVELOPMENT|HILL & SMITH T/A TECHSPAN SYSTEMS|514199|84,157.18||HP19 8BP
Department for Transport|Highways Agency|27/10/2011|TEC - Technology Maintenance|NETWORK DELIVERY & DEVELOPMENT|COLAS LTD|514200|47984.4||RH10 4NF
Department for Transport|Highways Agency|27/10/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|NORBERT DENTRESSANGLE LOGISTICS LTD|514201|131,500.00|October NDC|NN5 7SL
Department for Transport|Highways Agency|27/10/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|NORBERT DENTRESSANGLE LOGISTICS LTD|514202|8,550.00|October Consultancy|NN5 7SL
Department for Transport|Highways Agency|27/10/2011|TEC - Technology Maintenance|NETWORK DELIVERY & DEVELOPMENT|AMEY OW LIMITED|514203|40,000.00|October TLR|OX4 4DQ
Department for Transport|Highways Agency|27/10/2011|CM - Compounds Maintenance|NETWORK DELIVERY & DEVELOPMENT|COMPUTACENTER (UK) LTD|514204|7,139.01|CCN-015 Hindhead Tunnel - Quarterly Managed Service Charge - Oct 11|AL10 9TW
Department for Transport|Highways Agency|27/10/2011|Contractor Costs|TRAFFIC MANAGEMENT DIRECTORATE|THE MET OFFICE|514205|12,500.00|National Forecast Service: October 2011|EX1 3PB
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|HALCROW GROUP LTD|514207|44,607.34|Halcrow P5: October 2011|NE11 0RU
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|HALCROW GROUP LTD|514210|7,333.67|Invoice for October '11|NE11 0RU
Department for Transport|Highways Agency|27/10/2011|RM - Utilities|NETWORK DELIVERY & DEVELOPMENT|BRITISH GAS TRADING LIMITED|514212|545.53||GU95 1AW
Department for Transport|Highways Agency|27/10/2011|RM - Utilities|NETWORK DELIVERY & DEVELOPMENT|SOUTH WEST WATER (NON CIS) WATER USAGE|514213|1,207.62||EX2 7YN
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|MAJOR PROJECTS|DELOITTE LLP|514214|196,161.00||MK9 1FD
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|WSP UK LIMITED|514215|16,054.09|Pain / Gain invoice.Invoice No. 64146662, dated 25/10/2011.|RG21 4HJ
Department for Transport|Highways Agency|27/10/2011|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|514217|628.39|M4 Datchet Time Based Charges to the period 23.09.11|AL2 2DQ
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK SERVICES DIRECTORATE|WSP UK LIMITED|514218|2,972.09|DT11-1 Work undertaken in October 2011 - #2972.09|RG21 4HJ
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|VAISALA TMI LTD|514219|25000|RWIS Bureau: October 2011|B5 7SW
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|VAISALA TMI LTD|514220|544.30|RPI Amendment: Bureau|B5 7SW
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|VAISALA TMI LTD|514221|4,410.61|RPI  Amendment: Other|B5 7SW
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|VAISALA TMI LTD|514222|4,000.00|RWIS O & M Forecast: October 2011|B5 7SW
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|VAISALA TMI LTD|514223|10,000.00|A66 Stainmore: Sensor Replacement and TM|B5 7SW
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|VAISALA TMI LTD|514224|9,872.00|Area 3: M27 Parkgate Sensor Replacement|B5 7SW
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|VAISALA TMI LTD|514225|8,882.00|Area 7: A42 Breedon Sensor & IR Lamp Replacement|B5 7SW
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|VAISALA TMI LTD|514226|8563|Area 2: Severn Bridge Site Upgrade|B5 7SW
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|VAISALA TMI LTD|514227|11664.87|Area 6: 2 New Sites Install (Stowmarket & Trowse)|B5 7SW
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|VAISALA TMI LTD|514228|8,000.00|Area 13: A590 Meathop Relocation|B5 7SW
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|VAISALA TMI LTD|514229|15815.4|Area 6: 3 New Sites Install (Hatfield Peveral, North Runcton & Felixstowe)|B5 7SW
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|VAISALA TMI LTD|514230|2,625.85|IST Attendance: Sep 2011|B5 7SW
Department for Transport|Highways Agency|27/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|VAISALA TMI LTD|514231|2,000.00|IST Attendance: Oct 2011|B5 7SW
Department for Transport|Highways Agency|27/10/2011|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|514232|8,500.00||SW19 4DT
Department for Transport|Highways Agency|27/10/2011|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|514233|12,000.00||SW19 4DT
Department for Transport|Highways Agency|27/10/2011|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|514234|9,900.00||SW19 4DT
Department for Transport|Highways Agency|27/10/2011|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|514235|17600||SW19 4DT
Department for Transport|Highways Agency|27/10/2011|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|514236|13,600.00||SW19 4DT
Department for Transport|Highways Agency|27/10/2011|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|514237|14400||SW19 4DT
Department for Transport|Highways Agency|27/10/2011|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|514238|20,000.00||SW19 4DT
Department for Transport|Highways Agency|27/10/2011|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY CIVIL ENGINEERING LTD|514239|92108.92|Apps and Certs Receipt - APC12145|NE12 8BU
Department for Transport|Highways Agency|28/10/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|471156|-847,465.89|Apps & Certs - May 2010|BS32 4SR
Department for Transport|Highways Agency|28/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|471969|-120,906.04|Apps & Certs - May 2010|BS32 4SR
Department for Transport|Highways Agency|28/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|476479|-119,775.78|Apps & Certs - July 2010|BS32 4SR
Department for Transport|Highways Agency|28/10/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|479019|-485,097.72|Apps & Certs - July 2010|BS32 4SR
Department for Transport|Highways Agency|28/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|479020|-25184|Apps & Certs - July 2010|BS32 4SR
Department for Transport|Highways Agency|28/10/2011|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|500434|-28,475.10|Apps and Certs Receipt - APC6035|BS32 4SR
Department for Transport|Highways Agency|28/10/2011|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|508287|-26,370.85|Apps and Certs Receipt - APC9493|BS32 4SR
Department for Transport|Highways Agency|28/10/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|SIMULATION SYSTEMS LTD|509620|-1,722.50||BS49 4RF
Department for Transport|Highways Agency|28/10/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|511163|-4,156.94||OX4 4DQ
Department for Transport|Highways Agency|28/10/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|512274|-696.62|WP 775, Sep 11 EL, Tandem EL|KT18 5BW
Department for Transport|Highways Agency|28/10/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|JMP CONSULTANTS LTD|514062|649.32|JMP Development Planning Work for October 11|EC1N 6SN
