DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|POSTCODE
Department For Transport|Highways Agency|22/11/2013|CM - Managing Agent Mobilisation/ De-Mobilisation|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|615632|163383.95|Apps and Certs Receipt - APC57879|MK41 7NU
Department For Transport|Highways Agency|22/11/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|NETWORK RAIL|615625|13245.81|Error Correction - Annual Maintenance & Renewal Charge Bridge LUD2/4A A303 Weyhill Bypass - 27/08/13|SN1 1GW
Department For Transport|Highways Agency|22/11/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|615542|6890.93|Job No 800356 & Connect No 1054538, 356 - East Green Claims, PIN 537759|AL2 2DQ
Department For Transport|Highways Agency|22/11/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|615572|2902.5|Job No 800360 & Connect No 1054429, 360 - East Small Works 2013-14, PIN 537763|AL2 2DQ
Department For Transport|Highways Agency|22/11/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|615583|12830.14|Job No 800381 & Connect No 1057650, A1 Indicator Trial, PIN 518696|AL2 2DQ
Department For Transport|Highways Agency|22/11/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|615598|18059.51|Job No 800355 & Connect No 1054537, 355 - East MIDAS Loop Cuts, PIN 537753|AL2 2DQ
Department For Transport|Highways Agency|22/11/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|615638|959.09|Job No 800324 & Connect No 1046926, East Essential Maintenance 12/13, Charges for the period to 20/09/13, PIN L624725|AL2 2DQ
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|MAJOR PROJECTS|HYDER HALCROW M25 JOINT VENTURE|615600|4816.03|Payment of invoice for fees up to 31/10/2013|GU2 7AR
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|A E YATES LTD|615631|156956.23|#|BL6 4SB
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|615621|792.39|Apps and Certs Receipt - APC58137|BS32 4SR
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|BATH & NORTH EAST SOMERSET COUNCIL|615593|1191.45|Unfunded Pensions - added years November 2013|BA1 1WF
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|BLOM AEROFILMS LIMITED|615628|9000|Task Extension for SPSF 4001, October 2013, xxxxxx|BS27 3EB
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|CALDER CONFERENCES LIMITED|615643|3044.61|Stage 1 RBS Engagement Workshop - Reading 4Oct 13|LS16 6RF
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|608195|-4122.29|Apps and Certs Receipt - APC49896|M2 5JB
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615612|1208.74|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615612|40946.58|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615612|21438.34|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615613|3333.37|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615613|1963.58|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615614|1530.02|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615614|6567.71|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615614|3248.03|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615614|1089.17|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615614|4987.08|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615614|60278.47|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615614|8528.17|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615614|5309.14|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615614|32354.67|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615614|1881.36|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615614|4879.8|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615614|15274.3|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|HYDER HALCROW M25 JOINT VENTURE|615604|41877.64|M25 DBFO - PSF (HHJV) - Contract Performance Team (CPT) - May 2013|GU2 7AR
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|615602|293656.3|#|OL1 9LH
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|PARSONS BRINCKERHOFF LIMITED|615630|760.44|National Spatial Planning Arrangement - October 2013|NE4 7YQ
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK SERVICES DIRECTORATE|ATKINS LTD|613418|-3027.66|#|KT18 5BW
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|NETWORK SERVICES DIRECTORATE|ATKINS LTD|613944|3027.66|#|KT18 5BW
Department For Transport|Highways Agency|22/11/2013|Consultants Costs|TRAFFIC MANAGEMENT DIRECTORATE|HALCROW GROUP LTD|615599|17888.28|November acc|NE11 0RU
Department For Transport|Highways Agency|22/11/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD AREA 10 ASC|615607|2704.34|Apps and Certs Receipt - APC57876|WA3 7PG
Department For Transport|Highways Agency|22/11/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|613475|-197.39|Apps and Certs Receipt - APC55775|M2 5JB
Department For Transport|Highways Agency|22/11/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|613475|-512.85|Apps and Certs Receipt - APC55775|M2 5JB
Department For Transport|Highways Agency|22/11/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615611|1003.53|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|615597|137087|#|OL1 9LH
Department For Transport|Highways Agency|22/11/2013|Contractor Costs|TRAFFIC MANAGEMENT DIRECTORATE|COMPUTACENTER (UK) LTD|615634|14362.67|Acrrual|AL10 9TW
Department For Transport|Highways Agency|22/11/2013|Legal advice - admin related|FINANCE & BUSINESS SERVICES|TREASURY SOLICITOR|615548|2269|Inv 400329 Doc Ref 432006|WC2B 4TS
Department For Transport|Highways Agency|22/11/2013|Non Civil Servant HA Staff|FINANCE & BUSINESS SERVICES|ADECCO UK LTD|615591|513.71|Payment for xxxxxx w/e 08/11/2013 37hrs|WD6 1HY
Department For Transport|Highways Agency|22/11/2013|Non Civil Servant HA Staff|NETWORK DELIVERY & DEVELOPMENT|REED SPECIALIST RECRUITMENT LIMITED|615640|992.3|xxxxxx - w/e 17/11/13 #826.92|SW20 0BA
Department For Transport|Highways Agency|22/11/2013|Other external training costs|FINANCE & BUSINESS SERVICES|CAPITA GROUP|615561|708|X21628|DL1 9HN
Department For Transport|Highways Agency|22/11/2013|Other external training costs|FINANCE & BUSINESS SERVICES|CAPITA GROUP|615567|550|X21609|DL1 9HN
Department For Transport|Highways Agency|22/11/2013|Other external training costs|FINANCE & BUSINESS SERVICES|CAPITA GROUP|615568|619|X21606|DL1 9HN
Department For Transport|Highways Agency|22/11/2013|Other external training costs|FINANCE & BUSINESS SERVICES|LEEDS METROPOLITAN UNIVERSITY|615504|-4530|F00706637|LS1 3HE
Department For Transport|Highways Agency|22/11/2013|Printing and Reprographics Operating Costs|FINANCE & BUSINESS SERVICES|RICOH UK LIMITED|614077|-1116.88|<returned> NTOC MFD Click May - Jul 13|NN4 7YB
Department For Transport|Highways Agency|22/11/2013|Printing and Reprographics Operating Costs|FINANCE & BUSINESS SERVICES|RICOH UK LIMITED|614078|-1116.88|<returned> NTOC MDF Click Aug - Oct 13|NN4 7YB
Department For Transport|Highways Agency|22/11/2013|Printing and Reprographics Operating Costs|FINANCE & BUSINESS SERVICES|RICOH UK LIMITED|615547|1216.78|SE RCC click charges 1/8/13 to 31/10/13 and 1/11/13 to 31/1/14|NN4 7YB
Department For Transport|Highways Agency|22/11/2013|Printing and Reprographics Operating Costs|FINANCE & BUSINESS SERVICES|RICOH UK LIMITED|615549|1225.06|East Rcc click charges 1/4/13 to 30/6/13 and 1/7/13 to 30/9/13|NN4 7YB
Department For Transport|Highways Agency|22/11/2013|Printing and Reprographics Operating Costs|FINANCE & BUSINESS SERVICES|RICOH UK LIMITED|615556|1203.71|SE RCC click charges 1/5/13 to 31/7/13 and 1/8/13 to 31/10/13|NN4 7YB
Department For Transport|Highways Agency|22/11/2013|Printing and Reprographics Operating Costs|FINANCE & BUSINESS SERVICES|RICOH UK LIMITED|615571|1186.34|NTOC Click charges 1/5/13 to 31/7/13 and 1/8/13 to 31/10/13|NN4 7YB
Department For Transport|Highways Agency|22/11/2013|Printing and Reprographics Operating Costs|FINANCE & BUSINESS SERVICES|RICOH UK LIMITED|615618|2173.25|WM RCC Click charges 1/5/13 to 31/7/13 and 1/8/13 to 31/10/13|NN4 7YB
Department For Transport|Highways Agency|22/11/2013|Recruitment consultancies|MAJOR PROJECTS|NETWORKERS INTERNATIONAL PLC|615550|605.41|Invoice number 411066150. Date 21/11/2013. Amount #605.41, excluding VAT #504.51|BR1 1HP
Department For Transport|Highways Agency|22/11/2013|RM Cost Reimbursable|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD AREA 10 ASC|615607|39052.44|Apps and Certs Receipt - APC57876|WA3 7PG
Department For Transport|Highways Agency|22/11/2013|RM TM for RTMC|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD AREA 10 ASC|615609|138823.06|Apps and Certs Receipt - APC57874|WA3 7PG
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|BALFOUR BEATTY MOTT MACDONALD AREA 10 ASC|615607|829.23|Apps and Certs Receipt - APC57876|WA3 7PG
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|EM HIGHWAY SERVICES LTD|615613|54138.15|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|615094|114.83|Invoice for the CHERP Period Ending October 2013|OL1 9LH
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|615603|36347.66|#|OL1 9LH
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|615627|32489.9|PO 1110.1 M6 J10a-13 CDMC/RSA May-August|OL1 9LH
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|SPRING TECHNOLOGY STAFFING SERVICES LTD|615595|2419.98|Spring Technology xxxxxxs Invoice N31790/00, WE 17/11/13, 22/11/2013|B37 7YE
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|URS INFRASTRUCTURE AND ENVIRONMENT UK LTD|615575|79351.96|Oct Fees|RG21 7PP
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|URS INFRASTRUCTURE AND ENVIRONMENT UK LTD|615588|34500.52|nov invoice - #34,500.52 net|RG21 7PP
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|WSP UK LIMITED|615539|129587.82|WSP Invoice number 64185860 18/11/2013|RG21 4HJ
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|601023|-600.62|Apps and Certs Receipt - APC44482|OX4 4DQ
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|615641|976547.21|Apps and Certs Receipt - APC57539|OX4 4DQ
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|615641|18447.68|Apps and Certs Receipt - APC57539|OX4 4DQ
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|615642|6279.45|Apps and Certs Receipt - APC57603|OX4 4DQ
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD AREA 10 ASC|615605|336994|Apps and Certs Receipt - APC57878|WA3 7PG
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD AREA 10 ASC|615605|4934|Apps and Certs Receipt - APC57878|WA3 7PG
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD AREA 10 ASC|615605|30000|Apps and Certs Receipt - APC57878|WA3 7PG
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD AREA 10 ASC|615606|92051.43|Apps and Certs Receipt - APC58014|WA3 7PG
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD AREA 10 ASC|615607|363.71|Apps and Certs Receipt - APC57876|WA3 7PG
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|613474|-17205.65|Apps and Certs Receipt - APC55775|M2 5JB
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615611|25705.02|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615611|7376.5|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615611|12452.47|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615611|1779.04|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615612|6993.7|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615612|72055.23|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615612|3647.52|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615612|3670.52|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615612|1938.81|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615612|23413.98|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615612|18813.29|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615612|30163.78|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|GEOFFREY OSBORNE LTD|615639|5149.51|Apps and Certs Receipt - APC57717|PO19 3HZ
Department For Transport|Highways Agency|22/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|615577|878|Job No 800364 & Connect No 1055800, VMS Renewals Package 9 M40 2013-14, PIN 533775|AL2 2DQ
Department For Transport|Highways Agency|22/11/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD AREA 10 ASC|615605|90591|Apps and Certs Receipt - APC57878|WA3 7PG
Department For Transport|Highways Agency|22/11/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD AREA 10 ASC|615606|115168.93|Apps and Certs Receipt - APC58014|WA3 7PG
Department For Transport|Highways Agency|22/11/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|608197|-219.62|Apps and Certs Receipt - APC49896|M2 5JB
Department For Transport|Highways Agency|22/11/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|610341|-11283.93|Apps and Certs Receipt - APC51503|M2 5JB
Department For Transport|Highways Agency|22/11/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|612508|-8101.38|Apps and Certs Receipt - APC53554|M2 5JB
Department For Transport|Highways Agency|22/11/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615611|803085.32|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615612|408504.95|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615614|92.55|Apps and Certs Receipt - APC57893|M2 5JB
Department For Transport|Highways Agency|22/11/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD AREA 10 ASC|615605|36446|Apps and Certs Receipt - APC57878|WA3 7PG
Department For Transport|Highways Agency|22/11/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD AREA 10 ASC|615606|146476.8|Apps and Certs Receipt - APC58014|WA3 7PG
Department For Transport|Highways Agency|22/11/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|CONNECT PLUS (M25) LTD|615623|1128.61|M25/1251 - M4 Boston Manor Viaduct Special Investigations Add 4|EN6 3NP
Department For Transport|Highways Agency|22/11/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|CONNECT PLUS (M25) LTD|615624|9287.32|M25/1258 - M4 Elevated Section - Strengthening Crossheads|EN6 3NP
Department For Transport|Highways Agency|22/11/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|615611|71752.16|Apps and Certs Receipt - APC57893|M2 5JB
