DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
Department for Transport|Department for Transport|30/06/2010|Support Services|Maritime and Dangerous Goods|BMT RELIABILITY CONSULTANTS LTD|2000007772|36195.29
Department for Transport|Department for Transport|30/06/2010|Publicity|Information Management Directorate|CENTRAL OFFICE OF INFORMATION|2000007773|19634.99
Department for Transport|Department for Transport|30/06/2010|Management Consultancy|London and Road Demand Management|DETICA LTD|2000007775|60052.41
Department for Transport|Department for Transport|30/06/2010|Service Charge Computer Expenses|Accident Investigating Branches|EPIC PERFORMANCE IMPROVEMENT LTD|2000007776|3525
Department for Transport|Department for Transport|30/06/2010|Training|Human Resources|EPIC PERFORMANCE IMPROVEMENT LTD|2000007776|1500
Department for Transport|Department for Transport|30/06/2010|Legal Consultancy|Aviation|EVERSHEDS LLP|2000007777|76317.92
Department for Transport|Department for Transport|30/06/2010|Research|Road & Vehicle Safety & Standards|AECOM LIMITED|2000007778|21256.84
Department for Transport|Department for Transport|30/06/2010|Research|Road & Vehicle Safety & Standards|INSPEC INTERNATIONAL LTD|2000007779|4402
Department for Transport|Department for Transport|30/06/2010|Research|Road & Vehicle Safety & Standards|LOUGHBOROUGH UNIV ENTERPRISES LTD|2000007782|5691.77
Department for Transport|Department for Transport|30/06/2010|Printing|Accident Investigating Branches|MWL PRINT GROUP LTD|2000007783|1990
Department for Transport|Department for Transport|30/06/2010|Research|Road & Vehicle Safety & Standards|NORFOLK POLICE AUTHORITY|2000007784|11153.5
Department for Transport|Department for Transport|30/06/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|PARSONS BRINCKERHOFF LTD|2000007785|12441
Department for Transport|Department for Transport|30/06/2010|Personal Development|Environment and International|PETER BAXTER CONSULTING|2000007786|544.7
Department for Transport|Department for Transport|30/06/2010|Secondments|Regional & Local Transport|SHEFFIELD CITY COUNCIL|2000007787|4136.66
Department for Transport|Department for Transport|30/06/2010|Transport Consultancy|Regional & Local Transport|STEER DAVIES & GLEAVE LTD|2000007788|46680.84
Department for Transport|Department for Transport|30/06/2010|Training|Accident Investigating Branches|SYNERGY AVIATION LTD|2000007789|972.3
Department for Transport|Department for Transport|30/06/2010|Transport Consultancy|Information Management Directorate|TRANSPORT & TRAVEL RESEARCH LTD|2000007791|9752.72
Department for Transport|Department for Transport|30/06/2010|Research|London and Road Demand Management|TRANSPORT RESEARCH LABORATORY|2000007792|82254.77
Department for Transport|Department for Transport|30/06/2010|Research|Road & Vehicle Safety & Standards|TRANSPORT RESEARCH LABORATORY|2000007792|18781.13
Department for Transport|Department for Transport|30/06/2010|Small Software|Information Management Directorate|TRAPEZE GROUP (UK) LTD|2000007793|22715.67
Department for Transport|Department for Transport|30/06/2010|Training|Accident Investigating Branches|WARSASH MARITIME ACADEMY|2000007794|3850
Department for Transport|Department for Transport|30/06/2010|Management Consultancy|Transport Analysis and Economics|WSP DEVELOPMENT LTD|2000007796|1471.04
Department for Transport|Department for Transport|30/06/2010|Telephone Line Rental|Information Management Directorate|BT PAYMENT SERVICES LTD|2000007797|727.38
Department for Transport|Department for Transport|30/06/2010|Agency Staff Costs|Finance & Estates |BROOK STREET BUREAU|2000007798|751.96
Department for Transport|Department for Transport|30/06/2010|Capital Grants to Local Authorities|Regional & Local Transport|NEXUS|2000007800|816000
Department for Transport|Department for Transport|30/06/2010|Agency Staff Costs|Transport Security|MICHAEL PAGE INTERNATIONAL|2000007801|1297.08
Department for Transport|Department for Transport|30/06/2010|Financial Consultancy|Finance & Estates |CAPITA RESOURCING LTD|2000007802|8401.25
Department for Transport|Department for Transport|30/06/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|CORNWALL COUNTY COUNCIL|2000007803|4456
Department for Transport|Department for Transport|30/06/2010|Travel Expenses UK|Regional & Local Transport|CARLSON WAGONLIT TRAVEL|2000007804|3183.52
Department for Transport|Department for Transport|30/06/2010|Training|Regional & Local Transport|THE DEVELOPMENT PARTNERSHIP LIMITED|2000007808|3877.5
Department for Transport|Department for Transport|30/06/2010|Recruitment|Human Resources|WORK GROUP PLC|2000007810|8684.74
Department for Transport|Department for Transport|30/06/2010|Management Consultancy|Information Management Directorate|CESG|2000007817|5405
Department for Transport|Department for Transport|30/06/2010|Car Hire and Leasing|Standalone Units|GOVERNMENT CAR & DESPATCH AGENCY|2000007818|193.97
Department for Transport|Department for Transport|30/06/2010|Travel Expenses UK|Communication Directorate |GOVERNMENT CAR & DESPATCH AGENCY|2000007818|834.8
Department for Transport|Department for Transport|30/06/2010|Other Current Grants to NDPBs (in budgets)|London and Road Demand Management|OFFICE OF THE PPP ARBITER|2000007819|235000
Department for Transport|Department for Transport|30/06/2010|Payroll monthly run service|Human Resources|NORTHGATE HR LIMITED|2000007820|2152.55
Department for Transport|Department for Transport|30/06/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|WORCESTERSHIRE COUNTY COUNCIL|2000007821|3643.68
Department for Transport|Department for Transport|30/06/2010|Subsidies to Private Sector|Regional & Local Transport|HODSON COACHES LTD|2000007822|4472.92
Department for Transport|Department for Transport|30/06/2010|Current Grants to LAs outside AEF/AEG|Road & Vehicle Safety & Standards|DEVON COUNTY COUNCIL|2000007852|10218.29
Department for Transport|Department for Transport|30/06/2010|Capital Grants to Local Authorities|Road & Vehicle Safety & Standards|DORSET COUNTY COUNCIL|2000007853|10932
Department for Transport|Department for Transport|30/06/2010|Current Grants to LAs outside AEF/AEG|Road & Vehicle Safety & Standards|LANCASHIRE COUNTY COUNCIL|2000007854|3500
Department for Transport|Department for Transport|30/06/2010|Capital Grants to Local Authorities|Road & Vehicle Safety & Standards|OLDHAM MBC|2000007855|2351
Department for Transport|Department for Transport|30/06/2010|Current Grants to LAs outside AEF/AEG|Road & Vehicle Safety & Standards|OLDHAM MBC|2000007855|25226.95
Department for Transport|Department for Transport|30/06/2010|Agency Staff Costs|Transport Analysis and Economics|HAYS PERSONNEL SERVICE LTD|2000007856|2916.63
Department for Transport|Department for Transport|30/06/2010|Research|Transport Analysis and Economics|ATKINS LTD (MANAGEMENT CONSULTANTS)|2000007857|9829.19
Department for Transport|Department for Transport|30/06/2010|Electricity|Finance & Estates |EDF ENERGY|2000007858|4942.76
Department for Transport|Department for Transport|30/06/2010|Research|Transform Licensing Logistics and Sponsorship|AECOM LIMITED|2000007859|9290
Department for Transport|Department for Transport|30/06/2010|Training|Environment and International|THE FARADAY PARTNERSHIP|2000007860|500
Department for Transport|Department for Transport|30/06/2010|Traffic Survey & Counting Equipment|London and Road Demand Management|PARSONS BRINCKERHOFF LTD|2000007862|9321
Department for Transport|Department for Transport|30/06/2010|Research|Regional & Local Transport|PIRA INTERNATIONAL|2000007863|16115
Department for Transport|Department for Transport|30/06/2010|Management Consultancy|Aviation|QI CONSULTING LTD|2000007864|6403.75
Department for Transport|Department for Transport|30/06/2010|Research|Transport Analysis and Economics|WSP DEVELOPMENT LTD|2000007865|4719.16
Department for Transport|Department for Transport|30/06/2010|Computer equipment|Human Resources|DELL COMPUTER|2000007866|560.24
Department for Transport|Department for Transport|30/06/2010|Current Grants to LAs outside AEF/AEG|Road & Vehicle Safety & Standards|BRAKE|2000007867|12955
Department for Transport|Department for Transport|30/06/2010|Current Grants to LAs outside AEF/AEG|Road & Vehicle Safety & Standards|CHILD ACCIDENT PREVENTION TRUST|2000007868|12295
Department for Transport|Department for Transport|30/06/2010|Current Grants to LAs outside AEF/AEG|Road & Vehicle Safety & Standards|NOTTINGHAMSHIRE CC|2000007869|90079
Department for Transport|Department for Transport|30/06/2010|Capital Grants to Local Authorities|Road & Vehicle Safety & Standards|STAFFORDSHIRE COUNTY COUNCIL|2000007870|6261.61
Department for Transport|Department for Transport|30/06/2010|Current Grants to LAs outside AEF/AEG|Road & Vehicle Safety & Standards|STAFFORDSHIRE COUNTY COUNCIL|2000007870|4498.42
Department for Transport|Department for Transport|30/06/2010|Capital Grants to Local Authorities|Road & Vehicle Safety & Standards|CHESHIRE EAST BOROUGH COUNCIL|2000007871|3626.7
Department for Transport|Department for Transport|30/06/2010|Eurocontrol Contributions|Aviation|EUROCONTROL|2000007876|11199995.15
Department for Transport|Department for Transport|30/06/2010|Storage & Distribution|Road & Vehicle Safety & Standards|DRIVING STANDARDS AGENCY|2000007877|7181.89
Department for Transport|Department for Transport|30/06/2010|Further Education Leading to Qualifications|Maritime and Dangerous Goods|NATIONAL SCHOOL OF GOVERNMENT|2000007879|1390
Department for Transport|Department for Transport|30/06/2010|Personal Development|Transport Security|NATIONAL SCHOOL OF GOVERNMENT|2000007879|990
Department for Transport|Department for Transport|30/06/2010|Training|Human Resources|NATIONAL SCHOOL OF GOVERNMENT|2000007879|100727
Department for Transport|Department for Transport (SSC) |01/06/2010|Project Developments|DFT Shared Services Centre|IBM UNITED KINGDOM LTD|2000044629|212887.79
Department for Transport|Department for Transport (SSC) |08/06/2010|Computer Consultancy|DFT Shared Services Centre|CMC PARTNERSHIP (UK) LTD|2000068185|39480
Department for Transport|Department for Transport (SSC) |18/06/2010|Estates PFI Unitary Service Charge|DFT Shared Services Centre|TELEREAL TRILLIUM|2000068788|52980.77
Department for Transport|Department for Transport (SSC) |29/06/2010|Project Developments|DFT Shared Services Centre|IBM UNITED KINGDOM LTD|2000097009|212887.79
Department for Transport|Directly Operated Railways Limited|15/06/2010|Staff costs|DOR Head office|Department for Transport|9300079430|99,201.80
Department for Transport|Directly Operated Railways Limited|26/06/2010|Mobilisation cost|DOR Head office|East Coast Main Line Company|ARIN/00000601|49,338.02
Department for Transport|Directly Operated Railways Limited|15/06/2010|Staff costs|DOR Head office|Department for Transport|90002509|-109,351.80
Department for Transport|Driver and Vehicle Licensing Agency|01/06/2010|Computer Consultancy|Information Services|CMC PARTNERSHIP (UK) LTD|2000044632|29110.33
Department for Transport|Driver and Vehicle Licensing Agency|01/06/2010|Computer Equipment Service Charge|Information Services|IBM UNITED KINGDOM LTD|2000033573|32304.84
Department for Transport|Driver and Vehicle Licensing Agency|01/06/2010|Live Running|Operations|Experian Limited|2000033797|43178.75
Department for Transport|Driver and Vehicle Licensing Agency|01/06/2010|Live Running|Finance & Strategy|CABLE & WIRELESS COMMUNICATIONS|2000070046|57497.05
Department for Transport|Driver and Vehicle Licensing Agency|01/06/2010|Publicity|Operations|BRILLIANT INDEPENDENT MEDIA SPECIAL|2000033286|169169
Department for Transport|Driver and Vehicle Licensing Agency|02/06/2010|Live Running|Operations|MOTOR INSURERS INFORMATION CENTRE|2000070202|50777.88
Department for Transport|Driver and Vehicle Licensing Agency|03/06/2010|Postage Meters|Operations|PITNEY BOWES PURCHASE POWER|2000078477|37168
Department for Transport|Driver and Vehicle Licensing Agency|03/06/2010|Postage Paid Imprest|Operations|ROYAL MAIL|2000078478|173328.61
Department for Transport|Driver and Vehicle Licensing Agency|04/06/2010|Postage Paid Imprest|Operations|ROYAL MAIL|2000082780|265779.46
Department for Transport|Driver and Vehicle Licensing Agency|05/06/2010|Medical Advisory Service|Human Resource & Estates|SERCO OCCUPATIONAL HEALTH|2000048452|51878.45
Department for Transport|Driver and Vehicle Licensing Agency|06/06/2010|Travel Expenses UK|Finance & Strategy|REDFERN TRAVEL LTD|2000034009|40496.47
Department for Transport|Driver and Vehicle Licensing Agency|07/06/2010|Computer Equipment Service Charge|Information Services|IBM UNITED KINGDOM LTD|2000034211|21889.21
Department for Transport|Driver and Vehicle Licensing Agency|07/06/2010|Courier Charges (including IDS)|Operations|SECURE MAIL SERVICES LTD|2000034229|49809.2
Department for Transport|Driver and Vehicle Licensing Agency|07/06/2010|IBM Stage Payments|Operations|IBM UNITED KINGDOM LTD|2000034211|28964
Department for Transport|Driver and Vehicle Licensing Agency|07/06/2010|IBM Stage Payments|Operations|IBM UNITED KINGDOM LTD|2000060409|118207.47
Department for Transport|Driver and Vehicle Licensing Agency|07/06/2010|Infrastructure Maintenance|Finance & Strategy|IBM UNITED KINGDOM LTD|2000044628|268577.71
Department for Transport|Driver and Vehicle Licensing Agency|07/06/2010|Infrastructure Maintenance|Information Services|IBM UNITED KINGDOM LTD|2000034211|3950470.75
Department for Transport|Driver and Vehicle Licensing Agency|07/06/2010|IT Development Support|Finance & Strategy|IBM UNITED KINGDOM LTD|2000044628|593101.47
Department for Transport|Driver and Vehicle Licensing Agency|07/06/2010|IT Development Support|Information Services|IBM UNITED KINGDOM LTD|2000044628|922192.33
Department for Transport|Driver and Vehicle Licensing Agency|07/06/2010|IT Services  Running Costs|Finance & Strategy|IBM UNITED KINGDOM LTD|2000044628|279993.81
