DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIER2POSTCODE
Department for Transport|MCA|25/02/2014|Agency Staff|Shared Services|SPRING TECHNOLOGY|578224|2333.1|W/E 16/02/14|EC4Y 8AX
Department for Transport|MCA|25/02/2014|Helicopters - Stornoway|Asset Management|BRISTOW HELICOPTERS LIMITED|578277|4672.4|#|AB21 0NT
Department for Transport|MCA|25/02/2014|Other Personnel Costs|Human Resources|CGI IT UK LTD|578056|6562.04|Payslip Delivery New Starters|KT22 7LP
Department for Transport|MCA|25/02/2014|Reactive/Emerg Maint Under #5k|Asset Management|CARILLION PLANNED MAINTENANCE|578067|7196.17|Reactive & Extra Work Jan 14|G72 0FT
Department for Transport|MCA|25/02/2014|Helicopters - Shetland|Asset Management|BRISTOW HELICOPTERS LIMITED|578280|9392.35|#|AB21 0NT
Department for Transport|MCA|25/02/2014|Uniforms - Regular|Asset Management|MILLER RAYNER LTD|578333|9597.44|Uniform|SO14 3EW
Department for Transport|MCA|25/02/2014|Consultancy Fees Non-Asset Reg|Finance|GVA JAMES BARR|578063|10000|Desktop Valuation Jan 14|G2 5SG
Department for Transport|MCA|26/02/2014|Agency Staff|Ship Standards|CLUETT REEVE LTD|578050|514.6|W/E 16/02/14|SO15 2EW
Department for Transport|MCA|26/02/2014|Gas|Asset Management|CORONA ENERGY|578334|528.26|Gorsewood Drive Jan-Feb 14|WD17 1JW
Department for Transport|MCA|26/02/2014|Rent|Asset Management|GRAHAM & SIBBALD|578278|535.03|S/C 1/4ly In  Adv. 28/2/14-27/|AB10 1UQ
Department for Transport|MCA|26/02/2014|Rent|Asset Management|THE CROWN ESTATE|578387|537.5|Rent 1/4 28/2/14-27/05/14|PH1 5NE
Department for Transport|MCA|26/02/2014|Agency Staff|Information & Comms Technology|SPRING TECHNOLOGY|577970|567.32|Sd Staff|EC4Y 8AX
Department for Transport|MCA|26/02/2014|Gas|Asset Management|CORONA ENERGY|578340|569.53|Liverpool Jan-Feb 14|WD17 1JW
Department for Transport|MCA|26/02/2014|Vat On Rents|Asset Management|ABERDEEN HARBOUR BOARD|578377|625.84|Insurance Cover 2014|AB11 5SS
Department for Transport|MCA|26/02/2014|Vat On Rents|Asset Management|GREGOR PROPERTIES LTD|578379|630.2|Rent 1/4ly In Adv 2/2/14-27/5/|EH6 6NF
Department for Transport|MCA|26/02/2014|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|578556|634.85|Own Fleet Fuel Feb 14|SN5 6PS
Department for Transport|MCA|26/02/2014|Disposal Expired Pyrotechnics|Asset Management|PARAGON CPS LTD|578391|648.1|Tep Training Manuals|SK5 7DD
Department for Transport|MCA|26/02/2014|Agency Staff|Information & Comms Technology|LA INTERNATIONAL COMPUTER CONSULTANTS LTD|578407|669.55|W/E 16/02/14|ST1 5UB
Department for Transport|MCA|26/02/2014|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|578557|685.23|Own Fleet Fuel Feb 14|SN5 6PS
Department for Transport|MCA|26/02/2014|Agency Staff|Information & Comms Technology|SPRING TECHNOLOGY|578406|711.97|W/E 16/02/14|EC4Y 8AX
Department for Transport|MCA|26/02/2014|Contract Cleaning|Asset Management|SUPACLEEN LTD|578311|755.21|Hire Of Sani Bins|CF11 8DL
Department for Transport|MCA|26/02/2014|Gas|Asset Management|CORONA ENERGY|578344|778.56|Holyhead Jan-Feb 14|WD17 1JW
Department for Transport|MCA|26/02/2014|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|578558|803.28|Own Fleet Fuel Feb 14|SN5 6PS
Department for Transport|MCA|26/02/2014|Agency Staff|Information & Comms Technology|LA INTERNATIONAL COMPUTER CONSULTANTS LTD|578273|836.94|We 09/02/14|ST1 5UB
Department for Transport|MCA|26/02/2014|Purchase Coast Rescue Equip|Asset Management|REDCAP GARAGE|578460|886.8|Lider Cadix Trailer & Cover|BB1 3LS
Department for Transport|MCA|26/02/2014|Rent|Asset Management|RUTTERFORD LTD|578372|907.1|S/C 21/2/14-20/02/15|EH1 2BB
Department for Transport|MCA|26/02/2014|Agency Staff|Information & Comms Technology|LA INTERNATIONAL COMPUTER CONSULTANTS LTD|577971|922.62|Sd Staff|ST1 5UB
Department for Transport|MCA|26/02/2014|Consumables|Information & Comms Technology|XMA LTD|578414|941.87|Consumables|NG11 7EP
Department for Transport|MCA|26/02/2014|Agency Staff|Shared Services|BADENOCH & CLARK|578049|976.75|W/E 14/02/14|EC4V 4BG
Department for Transport|MCA|26/02/2014|Maint/Repair Cg Boats|Asset Management|PORT OF LONDON AUTHORITY|578565|1100|Removal/Replace Tirr|DA12 2BG
Department for Transport|MCA|26/02/2014|Agency Staff|Information & Comms Technology|CERTES COMPUTING LTD|577522|1130.05|W/E 27/12/13|B46 1HQ
Department for Transport|MCA|26/02/2014|Comp H/Ware - Non-Asset Reg|Information & Comms Technology|PROBRAND LIMITED|578422|1172.81|Keyboards&Mice Desktop 2014|B1 3PB
Department for Transport|MCA|26/02/2014|Consumables|Information & Comms Technology|XMA LTD|578416|1311.08|Consumables|NG11 7EP
Department for Transport|MCA|26/02/2014|Consumables|Information & Comms Technology|XMA LTD|578411|1370.08|Consumables|NG11 7EP
Department for Transport|MCA|26/02/2014|Rent|Asset Management|NORTH AYRSHIRE COUNCIL|578382|1374.99|Rent 28/2/14-27/5/14|KA12 8DA
Department for Transport|MCA|26/02/2014|Vat On Rents|Asset Management|RUTTERFORD LTD|578371|1400|Rent 21/2/14-20/02/15|EH1 2BB
Department for Transport|MCA|26/02/2014|Gas|Asset Management|CORONA ENERGY|578345|1421.58|Blaikies Quay Jan-Feb 14|WD17 1JW
Department for Transport|MCA|26/02/2014|Consumables|Information & Comms Technology|XMA LTD|578402|1484.05|Oce Ict Consumables|NG11 7EP
Department for Transport|MCA|26/02/2014|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|578561|1507.03|Own Fleet Fuel Feb 14|SN5 6PS
Department for Transport|MCA|26/02/2014|Medals|Hm Coastguard|COVENTRY SILVERCRAFT CO LTD|578434|1836|Supply 100 Medallions|CV1 4AD
Department for Transport|MCA|26/02/2014|Water & Sewage|Asset Management|ENVIRONMENTAL TREATMENT SYSTEMS LTD (HOTSPAN)|578455|1853.58|Filaclere Gca 31/01/4|HP22 5EW
Department for Transport|MCA|26/02/2014|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|578458|1886.42|Own Fleet Fuel Feb 14|SN5 6PS
Department for Transport|MCA|26/02/2014|Software Maintenance|Information & Comms Technology|SOFTWARE BOX LTD|570329|2491.84|Secure Vantage Software Assuran|YO61 1ET
Department for Transport|MCA|26/02/2014|Consumables|Information & Comms Technology|XMA LTD|578415|3069.43|Highcliffe Ict Consumables|NG11 7EP
Department for Transport|MCA|26/02/2014|Rent|Asset Management|ABERDEEN HARBOUR BOARD|578377|3129.22|Insurance Cover 2014|AB11 5SS
Department for Transport|MCA|26/02/2014|Rent|Asset Management|GREGOR PROPERTIES LTD|578379|3151|Rent 1/4ly In Adv 2/2/14-27/5/|EH6 6NF
Department for Transport|MCA|26/02/2014|Software Maintenance|Information & Comms Technology|CAPITA SECURE SOLUTIONS|577036|4104|Dedicated Training - The Box2|DL1 9HN
Department for Transport|MCA|26/02/2014|Rent|Asset Management|xxxxxx|578276|4125|Rent 28/5/14-27/5/15|xxxxxx
Department for Transport|MCA|26/02/2014|Other Prosecution Costs|Office Of Chief Executive|xxxxxx|578432|4131.4|#|xxxxxx
Department for Transport|MCA|26/02/2014|Software Maintenance|Information & Comms Technology|SEASAFE MARINE SOFTWARE UK LTD|578370|4536|Seasafe Stability Q2/13/14|BN3 5EZ
Department for Transport|MCA|26/02/2014|Software Maintenance|Information & Comms Technology|SEASAFE MARINE SOFTWARE UK LTD|578373|4536|Seasafe Stability Q3 13/14|BN3 5EZ
Department for Transport|MCA|26/02/2014|Software Maintenance|Information & Comms Technology|SEASAFE MARINE SOFTWARE UK LTD|578376|4536|Seasafe Stability Q4 13/14|BN3 5EZ
Department for Transport|MCA|26/02/2014|Rent|Asset Management|RUTTERFORD LTD|578371|7000|Rent 21/2/14-20/02/15|EH1 2BB
Department for Transport|MCA|26/02/2014|Comp H/Ware - Non-Asset Reg|Information & Comms Technology|PROBRAND LIMITED|578421|7429.99|Keyboards&Mice Desktop 2014|B1 3PB
Department for Transport|MCA|26/02/2014|Rent|Asset Management||578388|8000|Rent 1/2/14-31/1/15|PA34 5RU
Department for Transport|MCA|26/02/2014|Plan/Install Of Cg Telecoms|Information & Comms Technology|ALCHEMMY CONSULTING LTD|578444|8872.03|41609|LE11 5SF
Department for Transport|MCA|26/02/2014|Plan/Install Of Cg Telecoms|Information & Comms Technology|ALCHEMMY CONSULTING LTD|578443|8954.98|41579|LE11 5SF
Department for Transport|MCA|26/02/2014|Maint Of Coastguard Telecomms|Information & Comms Technology|ARQIVA|578417|9951|Ict Project Mana|SO21 2QA
Department for Transport|MCA|26/02/2014|Telecoms Pws|Information & Comms Technology|BRITISH TELECOMMUNICATIONS PLC|578452|13357.51|Dvf Quarterly Jan-Mar14|DH98 1BT
Department for Transport|MCA|26/02/2014|Survey Of Richard Montgomery|Hm Coastguard|NET SURVEY Ltd|578435|17100|Routine Re Survey 2013|OX16 2SB
Department for Transport|MCA|26/02/2014|Software Maintenance|Information & Comms Technology|SOFTCAT LTD|578437|22005.46|Red Hat Enterprise 01/04/14-31|SL7 1LW
Department for Transport|MCA|26/02/2014|Civil Hydrographic Work|Navigation Safety|GARDLINE GEOSURVEYS LTD|578433|28501.3|Civil Hydrography Programme|NR30 3NG
Department for Transport|MCA|26/02/2014|Software Maintenance|Information & Comms Technology|SOFTCAT LTD|578440|36063|Groupwise 01/05/14-30/04/15|SL7 1LW
Department for Transport|MCA|26/02/2014|Consultancy Fees Non-Asset Reg|Asset Management|HARTNELL TAYLOR COOK|578403|40950|Hartnell Taylor Cook|BS8 3JX
Department for Transport|MCA|26/02/2014|Comp S/Ware - Non-Asset Reg|Information & Comms Technology|SOFTWARE BOX LTD|578055|62770.07|Vmware Vsphere 5 Licences|YO61 1ET
Department for Transport|MCA|26/02/2014|Telecoms Pws|Information & Comms Technology|BTDFTS|578450|124123.95|Dfts Wan Charge Feb 14|PR1 1BA
Department for Transport|MCA|26/02/2014|Comp H/Ware - Non-Asset Reg|Information & Comms Technology|MISCO CO UK|578448|157933.68|Dell Optiplex Admin Pc'S|NN8 6GS
Department for Transport|MCA|27/02/2014|Planned Maintenance Under #5k|Asset Management|ENVIRONMENTAL DRAIN SERVICES LTD|578647|-14350|Credit Against Inv. 10718|BH31 6AZ
Department for Transport|MCA|27/02/2014|Electricity|Asset Management|AIRTRICITY ENERGY SUPPLY (NI) LTD|578597|-5684.61|Larne|BT2 7AF
Department for Transport|MCA|27/02/2014|Agency Staff|Shared Services|REED EMPLOYMENT PLC|578573|556.8|W/E 14/02/14|SW20 0BA
Department for Transport|MCA|27/02/2014|Agency Staff|Shared Services|REED EMPLOYMENT PLC|578574|650.9|W/E 14/02/14|SW20 0BA
Department for Transport|MCA|27/02/2014|Leasehold Improvs - Asset Reg|Asset Management|xxxxxx|578650|953.02|Extra - Chubb Alarms Work|xxxxxx
Department for Transport|MCA|27/02/2014|Dispersant Storage & Maint|Hm Coastguard|BRAEMAR HOWELLS|578591|1765.39|Storage Dispersant 1-28/2/14|SA73 3AQ
Department for Transport|MCA|27/02/2014|Press And Monitoring|Office Of Chief Executive|KANTAR MEDIA INTELLIGENCE LTD|578587|4674.24|Media Evaluation Sep-Nov 13|WC1X 8HB
Department for Transport|MCA|27/02/2014|Leasehold Improvs - Asset Reg|Asset Management|xxxxxx|578651|13694.95|5th Payment Aberdeen Windows|xxxxxx
Department for Transport|MCA|27/02/2014|Maj Maint-Buildings Non Asset|Asset Management|ENVIRONMENTAL DRAIN SERVICES LTD|578648|16789.5|Severn Sector Base Septic Tank|BH31 6AZ
Department for Transport|MCA|27/02/2014|C Poll/Salvage Storage & Maint|Hm Coastguard|BRAEMAR HOWELLS|578592|29145|Store Barnsley Dundee Bristol|SA73 3AQ
Department for Transport|MCA|28/02/2014|Royal Mail|Human Resources|NEOPOST LTD|578672|504.32|W/P/Base Service Plan 24/3/14|RM1 2AR
Department for Transport|MCA|28/02/2014|Agency Staff|Technical Performance|CLUETT REEVE LTD|578051|514.6|W/E 17/02/14|SO15 2EW
Department for Transport|MCA|28/02/2014|Books And Publications|Human Resources|GO OUTDOORS LTD|578687|689.65|Expedition 4|S2 4QP
Department for Transport|MCA|28/02/2014|Non-Technical Training|Human Resources|SERCO SHARED SERVICES CENTRE|578675|750|2013/49 Pg2 Tactical Emergency|RG27 7FR
Department for Transport|MCA|28/02/2014|Oil|Asset Management|SCOTTISH FUELS|578633|804.6|Gasoil|FK5 4RB
Department for Transport|MCA|28/02/2014|Non-Technical Training|Human Resources|METROPOLITAN POLICE|578676|818|Witness Course Csu  10-14/2/14|SW6 1TR
Department for Transport|MCA|28/02/2014|Planned Maintenance Under #5k|Asset Management|WELDING ENGINEERS (GLASGOW) LTD|578612|836|Services Industrial Doors|G32 7RF
Department for Transport|MCA|28/02/2014|Agency Staff|Information & Comms Technology|LA INTERNATIONAL COMPUTER CONSULTANTS LTD|578661|836.94|We 23/02/14|ST1 5UB
Department for Transport|MCA|28/02/2014|Royal Mail|Business Delivery (S&I)|ROYAL MAIL|578685|930|Weekday Collection Fee|BL4 9XX
Department for Transport|MCA|28/02/2014|Agency Staff|Office Of Chief Executive|SPRING TECHNOLOGY|578637|1002|W/E 23/2/14|EC4Y 8AX
Department for Transport|MCA|28/02/2014|Comms Equip Non-Ass Reg Mpcu|Information & Comms Technology|VODAFONE MC MOBILE SERVICES|578679|1020|Nokia Lumia 1520'S Windows Pho|RG14 5FF
Department for Transport|MCA|28/02/2014|Agency Staff|Information & Comms Technology|CERTES COMPUTING LTD|578664|1130.05|41635|B46 1HQ
Department for Transport|MCA|28/02/2014|Agency Staff|Office Of Chief Executive|BADENOCH & CLARK|578353|1197.96|W/E 14/02/14|EC4V 4BG
Department for Transport|MCA|28/02/2014|Contract Cleaning|Hm Coastguard|xxxxxx|578680|1230.56|Office Cleaning 3/2-1/3/14|xxxxxx
Department for Transport|MCA|28/02/2014|Consumables|Information & Comms Technology|XMA LTD|578396|1252.35|Mrcc Shetland Ict Consumables|NG11 7EP
Department for Transport|MCA|28/02/2014|Purchase Coast Rescue Equip|Asset Management|LYON EQUIPMENT LTD|578646|1420.56|Slings X200/Blocks& Clampsx10|CA10 3SS
Department for Transport|MCA|28/02/2014|Oil|Asset Management|REARO SUPPLIES LTD|578632|1575.25|Bulk Gas|ZE1 0NA
Department for Transport|MCA|28/02/2014|Royal Mail|Asset Management|ROYAL MAIL CENTRAL REMITTANCE CENTRE|578221|1657.73|Mail Charges S/P To 20/02/14|PE4 5PG
Department for Transport|MCA|28/02/2014|Planned Maintenance Under #5k|Human Resources|CARILLION PLANNED MAINTENANCE|578658|1778.38|Reactive/Extra Work Jan14|G72 0FT
Department for Transport|MCA|28/02/2014|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|578642|1992.45|Own Fleet Fuel Feb 14|SN5 6PS
Department for Transport|MCA|28/02/2014|Agency Staff|Shared Services|SPRING TECHNOLOGY|578691|2054.34|W/E 23/02/14|EC4Y 8AX
Department for Transport|MCA|28/02/2014|Agency Staff|Shared Services|SPRING TECHNOLOGY|578692|2054.34|W/E 23/02/14|EC4Y 8AX
Department for Transport|MCA|28/02/2014|Contract Cleaning|Asset Management|MITIE CLEANING & ENVIRONMENTAL SERVICES Ltd|578628|2262.48|Cleaning Services|G73 1AU
Department for Transport|MCA|28/02/2014|Agency Staff|Shared Services|SPRING TECHNOLOGY|578694|2333.1|W/E 23/02/14|EC4Y 8AX
Department for Transport|MCA|28/02/2014|Planned Maintenance Under #5k|Asset Management|WELDING ENGINEERS (GLASGOW) LTD|578613|2530|Service Industrial Doors|G32 7RF
Department for Transport|MCA|28/02/2014|Consumables|Information & Comms Technology|XMA LTD|578384|2543.98|Cardiff Mo Ict Consumables|NG11 7EP
Department for Transport|MCA|28/02/2014|Training Aids Etc.|Human Resources|K H CHARTS|578659|2695.2|Bristol English Channels Chart|IG6 2UR
Department for Transport|MCA|28/02/2014|Planned Maintenance Under #5k|Asset Management|WELDING ENGINEERS (GLASGOW) LTD|578614|2729|Service Industrial Doors|G32 7RF
Department for Transport|MCA|28/02/2014|Non-Technical Training|Human Resources|INSPIRING BUSINESS PERFORMANCE LTD|578047|2970|Review Upgrade Programme By R|WC1V 7HP
Department for Transport|MCA|28/02/2014|Non-Technical Training|Human Resources|ADAIR INTERNATIONAL LTD|578674|2998.5|4-6/3/14|CB24 3AH
Department for Transport|MCA|28/02/2014|Protective Clothing|Asset Management|SUNDRIDGE HOLDINGS LTD|578640|3205.56|Protective Clothing|ME3 9LW
Department for Transport|MCA|28/02/2014|Comms Equip Non-Ass Reg Mpcu|Information & Comms Technology|VODAFONE MC MOBILE SERVICES|578681|3315.6|Nokia Lumia 925 Windows Phone|RG14 5FF
Department for Transport|MCA|28/02/2014|Protective Clothing|Asset Management|SUNDRIDGE HOLDINGS LTD|578641|3423.96|Protective Clothing|ME3 9LW
Department for Transport|MCA|28/02/2014|Planned Maintenance Under #5k|Asset Management|G4S TECHNOLOGY LTD|578378|3538.8|Service Security System 1/4/14|GL20 8UQ
Department for Transport|MCA|28/02/2014|Planned Maintenance Under #5k|Asset Management|WELDING ENGINEERS (GLASGOW) LTD|578611|3600|Install New Vehicle Door|G32 7RF
Department for Transport|MCA|28/02/2014|Planned Maintenance Under #5k|Asset Management|WELDING ENGINEERS (GLASGOW) LTD|578615|3604|Service Industrial Doors|G32 7RF
Department for Transport|MCA|28/02/2014|Consumables|Information & Comms Technology|XMA LTD|578395|3710.6|Mrcc Falmouth Ict Consumables|NG11 7EP
Department for Transport|MCA|28/02/2014|Non-Technical Training|Human Resources|UKASL|578670|3795|Manger Asbestos 18i21.3.14|NE31 1RB
Department for Transport|MCA|28/02/2014|Software Maintenance|Information & Comms Technology|BMT ARGOSS LTD|578356|4333.33|Saris & Osis Support March 14|PO15 7AL
Department for Transport|MCA|28/02/2014|Software Maintenance|Information & Comms Technology|BMT ARGOSS LTD|578386|4333.33|Saris & Osis Support Feb 14|PO15 7AL
Department for Transport|MCA|28/02/2014|Agency Staff|Information & Comms Technology|TRIAD RESOURCING|578610|6300|W/E 7/2/14 & 14/02|MK7 8LE
Department for Transport|MCA|28/02/2014|Printing Services|Office Of Chief Executive|CREATIVE CHOICE|578636|6330|Junior School Booklet Job 678|SW1H 0DJ
Department for Transport|MCA|28/02/2014|Civil Hydrographic Work|Navigation Safety|NATURAL ENVIRONMENT RESEARCH COUNCIL|578683|7000|Carry Out Medin Work 2013-14|SN2 1EU
Department for Transport|MCA|28/02/2014|Reactive/Emerg Maint Under #5k|Asset Management|CARILLION PLANNED MAINTENANCE|578655|11973.58|Reactive/Extra Works - February|G72 0FT
Department for Transport|MCA|28/02/2014|Civil Hydrographic Work|Navigation Safety|RESON OFFSHORE LTD|578665|13300|Renew Serv/Supp1/4/14-31/3/15|AB22 8GU
Department for Transport|MCA|28/02/2014|M&E Contracts|Asset Management|CARILLION PLANNED MAINTENANCE|578078|14643.04|Planned Service Works February|G72 0FT
Department for Transport|MCA|28/02/2014|Mnr Build Proj <#150k Non-Ass|Asset Management|ARMOUR GROUP|578654|19558.98|Internal Decs S/P #1067 J475|TN15 8RD
Department for Transport|MCA|28/02/2014|Computer Hardware - Asset Reg|Information & Comms Technology|MISCO CO UK|578673|19735.06|Exchange Hardware Part 1|NN8 6GS
Department for Transport|MCA|28/02/2014|Masts & Towers - Non Ass Reg|Information & Comms Technology|LARS COMMUNICATIONS LTD|578663|26518.68|Fall Protection Systems|LA5 9RQ
Department for Transport|MCA|28/02/2014|Masts & Towers Maint Non Asset|Information & Comms Technology|SOVEREIGN RESTORATIONS (CONTRACTS) LTD|578607|29402.88|Maintenance Work Masts & Tower|ME10 2AT
Department for Transport|MCA|28/02/2014|Civil Hydrographic Work|Navigation Safety|NET SURVEY Ltd|578688|61085.2|3rd Milestone Payment|OX16 2SB
Department for Transport|MCA|28/02/2014|Civil Hydrographic Work|Navigation Safety|EGS (INTERNATIONAL) LTD|578690|67153.25|Pro 5139 Hi Fair Records Ukho|GU35 9QE
Department for Transport|MCA|28/02/2014|Computer Hardware - Asset Reg|Information & Comms Technology|MISCO CO UK|578667|68368.96|26 X Dell Poweredge 420'S|NN8 6GS
Department for Transport|MCA|28/02/2014|Civil Hydrographic Work|Navigation Safety|NET SURVEY Ltd|578657|69831.6|2nd/3rd Milestone Payment|OX16 2SB
Department for Transport|MCA|28/02/2014|Civil Hydrographic Work|Navigation Safety|EGS (INTERNATIONAL) LTD|578689|72870|Proj 5139 Hi Fair Record Ukho|GU35 9QE
Department for Transport|MCA|28/02/2014|Helicopters - Royal Navy|Asset Management|MINISTRY of DEFENCE & PUBLIC SUB ACCOUNT|578254|78633.5|#|L2 3YL
Department for Transport|VOSA|03/02/2014|Accommodation|Finance Estates and Performance|AMK MAINTENANCE (LEEDS) LTD|915967|595.2|FIRE RISK ASSESSMENT REMEDIAL WORK-NORTHAMPTON ETS061|LS25 1PZ
Department for Transport|VOSA|03/02/2014|Accommodation|Finance Estates and Performance|BIFFA WASTE SERVICES LTD|916141|797.94|VOSAPO9264,ACCOUNT NUMBER V12987 Trade Waste Service for period 28/12/13 to 28/03/14(13weeks) 3 x 1100L CONTAINERS (already on site) 1 VISIT PER WEEK AT ��20.46 PER LIFT TOTAL WEEKLY CHARGE ALL CONTAINERS = ��61.38|HP12 3TZ
Department for Transport|VOSA|03/02/2014|Accommodation|Finance Estates and Performance|CSS SUSSEX|916200|2280.73|VOSAPO12446,Fire risk assessment remedial works - Hastings (replace hinges on 7 doors fit intumescent strips on 3 doors)|BN3 7ES
Department for Transport|VOSA|03/02/2014|Accommodation |Finance Estates and Performance|SPARKLING CLEAN SOLUTIONS|916144|528|VOSAPO9769,General Office Cleaning daily Derby GVTS|DE1 3DS
