DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIER2POSTCODE
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Newbury|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Lerwick|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Hereford|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Derby|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Darlington|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Charlesfield|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Calne|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Bishopbriggs|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|600.74|VOSAPO11993,Ground Maintenance at Lancing GVTS|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|134.02|VOSAPO11993,L8 Monitoring and Sampling at Withy Patch|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Workington|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Stoke|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Newton Stewart|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Leighton Buzzard|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Leicester|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Kirkcaldy|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Kilmarnock|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Grimsby|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Gillingham|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Chadderton|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|134.02|VOSAPO11993,L8 Monitoring and Sampling at Yeading|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at South Molton|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Poole|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Newcastle|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Mitcham|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Lochgilphead|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Grantham|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Fort William|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Crimplesham|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Caernarvon|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Ammanford|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|1199.72|VOSAPO11993,Waste Management at Berkeley House|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|157.8|VOSAPO11993,Management and Adminstration Fee for all sites|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Wolverhampton|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Walton|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Plymouth|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Peterborough|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Perth|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Kirkham|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Kidderminster|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Doncaster|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Cowes|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Chelmsford|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Bicester|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Aberdeen|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Purfleet|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Northampton|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Montrose|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Milnthorpe|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Livingston|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Keith|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Guildford|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.34|VOSAPO11993,L8 Monitoring and Sampling at Carlisle|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Canterbury|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Bromborough|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Berwick|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Wrexham|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Redruth|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Lancing|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Birmingham|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Lairg|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Wick|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Stornoway|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Sheffield|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Salisbury|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Llantrisant|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Kirkwall|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Ipswich|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Edmonton|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Dumfries|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Avonmouth|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|133.32|VOSAPO11993,L8 Monitoring and Sampling at Aberyswyth|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|RIGGOTT & CO LIMITED|912414|1130.56|LINE MARKING - LEATHERHEAD|NG22 0NL
Department for Transport|VOSA|20/01/2014|Accommodation|Finance Estates and Performance|KONE PLC|912632|913.92|VOSAPO11991,Berkeley House. Lift call outs.|BD21 4YA
Department for Transport|VOSA|20/01/2014|Accommodation |Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|341.2|VOSAPO11993,Cleaning at Withy Patch|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation |Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|801.16|VOSAPO11993,Cleaning at Grimsby GVTS|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation |Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|2450.98|VOSAPO11993,Cleaning at Berkeley House Training|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation |Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|4230.78|VOSAPO11993,Security Costs at Berkeley House Training|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation |Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|9673.36|VOSAPO11993,Cleaning at Berkeley House|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation |Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|1062.56|VOSAPO11993,Cleaning at Lancing GVTS|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation |Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|11653.76|VOSAPO11993,Security Costs at Berkeley House|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation |Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|911347|1089.68|VOSAPO11993,Cleaning at Bishopbriggs GVTS|BS32 4NH
Department for Transport|VOSA|20/01/2014|Accommodation |Finance Estates and Performance|EXPRESS COMMERCIAL AND DOMESTIC CLEANING|912409|504|OFFICE CLEANING FOR DOXEY WEIGHBRIDGE SITE - 25/11/2013 TO 24/12/2013|ST16 3LT
Department for Transport|VOSA|20/01/2014|Accommodation |Finance Estates and Performance|EXPRESS COMMERCIAL AND DOMESTIC CLEANING|912410|652.5|OFFICE CLEANING FOR STOKE GVTS - 25/11/2013 TO 24/12/2013|ST16 3LT
Department for Transport|VOSA|20/01/2014|Accommodation |Finance Estates and Performance|ACCELERATE CLEANING SOLUTIONS LTD|912633|684.49|VOSAPO11869,Monthly cleaning & window cleaning services at Exeter GVTS For December 2013|C04 9PB
Department for Transport|VOSA|20/01/2014|Accommodation |Vehicle Testing|PACE FUELCARE LTD|912641|1452.76|VOSAPO12166,Heating Oil.  Account: 8426377|TW20 9AB
Department for Transport|VOSA|20/01/2014|Legal Charges|Operations HQ|ABR SOLICITORS LTD|912628|957.9|VOSAPO12463|LS1 3AX
Department for Transport|VOSA|20/01/2014|Postage and Stationery|Road Traffic Enforcement|BANNER BUSINESS SUPPLIES LTD|912638|230.64|VOSAPO12537,REXEL MULTIPUNCHED POCKET A4 RSP/A4|NR3 1PD
Department for Transport|VOSA|20/01/2014|Postage and Stationery|Road Traffic Enforcement|BANNER BUSINESS SUPPLIES LTD|912638|20.42|VOSAPO12537,BANNER ENV 229X162 PLN 115G S/S MA|NR3 1PD
Department for Transport|VOSA|20/01/2014|Postage and Stationery|Road Traffic Enforcement|BANNER BUSINESS SUPPLIES LTD|912638|11.66|VOSAPO12537,BANNER SELF STICK NOTE 76X127MM YE|NR3 1PD
Department for Transport|VOSA|20/01/2014|Postage and Stationery|Road Traffic Enforcement|BANNER BUSINESS SUPPLIES LTD|912638|0.41|VOSAPO12537,BANNER COL POLYPROP 10 PART A4 DIV|NR3 1PD
Department for Transport|VOSA|20/01/2014|Postage and Stationery|Road Traffic Enforcement|BANNER BUSINESS SUPPLIES LTD|912638|56.64|VOSAPO12537,XEROX A4 INKJET PAPER 90GSM ULTR WH|NR3 1PD
Department for Transport|VOSA|20/01/2014|Postage and Stationery|Road Traffic Enforcement|BANNER BUSINESS SUPPLIES LTD|912638|21.82|VOSAPO12537,BANNER MEDIUM BALLPOINT PEN BLACK|NR3 1PD
Department for Transport|VOSA|20/01/2014|Postage and Stationery|Road Traffic Enforcement|BANNER BUSINESS SUPPLIES LTD|912638|9.68|VOSAPO12537,BANNER RECD ENV 324X229 90 WD SS WH|NR3 1PD
Department for Transport|VOSA|20/01/2014|Postage and Stationery|Road Traffic Enforcement|BANNER BUSINESS SUPPLIES LTD|912638|17.04|VOSAPO12537,SILVINE A4 REFILL PAD 60LF PUNCHED|NR3 1PD
Department for Transport|VOSA|20/01/2014|Postage and Stationery|Road Traffic Enforcement|BANNER BUSINESS SUPPLIES LTD|912638|98.02|VOSAPO12537,BANNER ENV 324X229MM PL 115G S/S MA|NR3 1PD
Department for Transport|VOSA|20/01/2014|Postage and Stationery|Road Traffic Enforcement|BANNER BUSINESS SUPPLIES LTD|912638|3.78|VOSAPO12537,BANNER BAR TAG 152MM BLUE|NR3 1PD
Department for Transport|VOSA|20/01/2014|Postage and Stationery|Road Traffic Enforcement|BANNER BUSINESS SUPPLIES LTD|912638|0.97|VOSAPO12537,RAPESCO 24/6 STAPLES|NR3 1PD
Department for Transport|VOSA|20/01/2014|Postage and Stationery|Road Traffic Enforcement|BANNER BUSINESS SUPPLIES LTD|912638|1.56|VOSAPO12537,BANNER SMALL GLUE STICK 10G|NR3 1PD
Department for Transport|VOSA|20/01/2014|Room Hire|Human Resources|MODURDY OWEN G MOTORS|912639|4927.5|VOSAPO12091,Venue hire in Bridgend for Training Dec 2013 - Mar 2014|CF31 3AP
