DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
Department for Transport|Highways Agency|03/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|475518|-97331.55
Department for Transport|Highways Agency|03/08/2010|ICT Consultancy Costs|NETWORK SERVICES DIRECTORATE|ATOS ORIGIN IT SERVICES UK LIMITED|479177|51649.71
Department for Transport|Highways Agency|03/08/2010|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|AUTOLINK CONCESSIONAIRES (A19) LIMITED|479227|254903.97
Department for Transport|Highways Agency|03/08/2010|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|AUTOLINK CONCESSIONAIRES (A19) LIMITED|479229|2373742.56
Department for Transport|Highways Agency|03/08/2010|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|CONNECT A 50 LIMITED|479247|43854.22
Department for Transport|Highways Agency|03/08/2010|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|CONNECT A 50 LIMITED|479248|1344650.23
Department for Transport|Highways Agency|03/08/2010|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|CONNECT M1-A1 LTD|479169|74022.28
Department for Transport|Highways Agency|03/08/2010|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|CONNECT M1-A1 LTD|479214|3850529.77
Department for Transport|Highways Agency|03/08/2010|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|ROADLINK (A69) LTD|479235|881418.73
Department for Transport|Highways Agency|03/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|COLAS LTD|479251|78171.82
Department for Transport|Highways Agency|03/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|JACOBS ENGINEERING UK LIMITED|479201|181286.92
Department for Transport|Highways Agency|03/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CONNECT PLUS (M25) LTD|479194|32795.72
Department for Transport|Highways Agency|03/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|479216|53458.75
Department for Transport|Highways Agency|03/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|PELL FRISCHMANN|479138|41621.47
Department for Transport|Highways Agency|03/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|SIMULATION SYSTEMS LTD|478711|31790.5
Department for Transport|Highways Agency|03/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ULTRA ELECTRONICS CONTROLS|478336|-0.5
Department for Transport|Highways Agency|03/08/2010|TA Renewal of Structures - Capital|MAJOR PROJECTS|CARILLION CONSTRUCTION LTD - CIVIL ENGINEERING|479144|276009.25
Department for Transport|Highways Agency|04/08/2010|CM External Technical Consultant Costs|NETWORK DELIVERY & DEVELOPMENT|SERCO|478516|5881.01
Department for Transport|Highways Agency|04/08/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|BRITISH TELECOM PLC|479285|28192.46
Department for Transport|Highways Agency|04/08/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|NETWORK RAIL|479279|28957.7
Department for Transport|Highways Agency|04/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|WSP UK LIMITED|475760|0.6
Department for Transport|Highways Agency|04/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AIRWAVE SOLUTIONS LIMITED|479303|213147.22
Department for Transport|Highways Agency|04/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AIRWAVE SOLUTIONS LIMITED|479304|169501.36
Department for Transport|Highways Agency|04/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|COLAS LTD|479274|36592
Department for Transport|Highways Agency|04/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|479324|28279.5
Department for Transport|Highways Agency|04/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|IPL INFORMATION PROCESSING LTD|478496|-152.96
Department for Transport|Highways Agency|04/08/2010|Lands Costs|NETWORK DELIVERY & DEVELOPMENT|PANNONE LLP|LOMD226285|146229.46
Department for Transport|Highways Agency|04/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|BALFOUR BEATTY CIVIL ENGINEERING LTD|479280|405722.74
Department for Transport|Highways Agency|04/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|BALFOUR BEATTY CIVIL ENGINEERING LTD|479329|4395211.56
Department for Transport|Highways Agency|04/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|THE AMESBURY SCHOOL TRUST LTD|LOMD226212|160688.61
Department for Transport|Highways Agency|04/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|WATERMAN TRANSPORT & DEVELOPMENT LIMITED|479319|180510.11
Department for Transport|Highways Agency|04/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|IPL INFORMATION PROCESSING LTD|478496|545.96
Department for Transport|Highways Agency|04/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|SERCO|478516|-172166.07
Department for Transport|Highways Agency|04/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|WSP UK LIMITED|479309|126076.86
Department for Transport|Highways Agency|04/08/2010|TA Cost AUC - Programme|TRAFFIC MANAGEMENT DIRECTORATE|JOHN WEST (CONTRACTORS) LTD|479327|27625.38
Department for Transport|Highways Agency|04/08/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|479305|39277.28
Department for Transport|Highways Agency|05/08/2010|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|479373|59266.37
Department for Transport|Highways Agency|05/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|BUREAU VERITAS CERTIFICATION UK LTD|477237|-361.14
Department for Transport|Highways Agency|05/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CAPITA SYMONDS GROUP LTD|477233|356.65
Department for Transport|Highways Agency|05/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CAPITA SYMONDS GROUP LTD|477238|-438.5
Department for Transport|Highways Agency|05/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CAPITA SYMONDS GROUP LTD|477239|-480.73
Department for Transport|Highways Agency|05/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CAPITA SYMONDS GROUP LTD|477240|-910.94
Department for Transport|Highways Agency|05/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CAPITA SYMONDS GROUP LTD|477241|-1241.21
Department for Transport|Highways Agency|05/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|SERCO|478819|272.1
Department for Transport|Highways Agency|05/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|TRL LTD|479432|34218.8
Department for Transport|Highways Agency|05/08/2010|Lands Costs|MAJOR PROJECTS|SMITHS GORE|479357|52542.86
Department for Transport|Highways Agency|05/08/2010|Lands Costs|MAJOR PROJECTS|SMITHS GORE|479420|214397.53
Department for Transport|Highways Agency|05/08/2010|PFI Service Payments|TRAFFIC MANAGEMENT DIRECTORATE|TRAFFIC INFORMATION SERVICES LTD|479374|79845.3
Department for Transport|Highways Agency|05/08/2010|PFI Service Payments|TRAFFIC MANAGEMENT DIRECTORATE|TRAFFIC INFORMATION SERVICES LTD|479379|40000
Department for Transport|Highways Agency|05/08/2010|PFI Service Payments|TRAFFIC MANAGEMENT DIRECTORATE|TRAFFIC INFORMATION SERVICES LTD|479380|30472.56
Department for Transport|Highways Agency|05/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|479404|205301.31
Department for Transport|Highways Agency|05/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|BALFOUR BEATTY CIVIL ENGINEERING LTD|479403|8838416.54
Department for Transport|Highways Agency|05/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|SCOTT WILSON LTD|479370|91393.34
Department for Transport|Highways Agency|05/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|SKANSKA CONSTRUCTION UK LTD|479352|458368.22
Department for Transport|Highways Agency|05/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|SKANSKA CONSTRUCTION UK LTD|479362|85810.53
Department for Transport|Highways Agency|05/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|478898|12555.85
Department for Transport|Highways Agency|05/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|HALCROW GROUP LTD|479397|191687.47
Department for Transport|Highways Agency|05/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|PA CONSULTING SERVICES LTD|479395|86968.35
Department for Transport|Highways Agency|05/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|TRL LTD|479344|45577.56
Department for Transport|Highways Agency|06/08/2010|Contractors Costs|NETWORK SERVICES DIRECTORATE|HALCROW GROUP LTD|479501|64896.63
Department for Transport|Highways Agency|06/08/2010|Contractor Costs|MAJOR PROJECTS|COSTAIN LIMITED|479464|333671.72
Department for Transport|Highways Agency|06/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|479469|37639.12
Department for Transport|Highways Agency|06/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|479473|41198.14
Department for Transport|Highways Agency|06/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|479476|97331.55
Department for Transport|Highways Agency|06/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|479482|149435.24
Department for Transport|Highways Agency|06/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|479485|172553.93
Department for Transport|Highways Agency|06/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|NETWORK RAIL|479518|62976.67
Department for Transport|Highways Agency|06/08/2010|Lands Costs|MAJOR PROJECTS|SMITHS GORE|479440|35141.78
Department for Transport|Highways Agency|06/08/2010|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|SHEPPEY ROUTE LTD|479448|31560.44
Department for Transport|Highways Agency|06/08/2010|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|SHEPPEY ROUTE LTD|479449|920622.99
Department for Transport|Highways Agency|06/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|479470|54104.91
Department for Transport|Highways Agency|06/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|479495|34459.76
Department for Transport|Highways Agency|06/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|479504|177117.83
Department for Transport|Highways Agency|06/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|CARILLION MORGAN SINDALL JOINT VENTURE|479521|9871129.77
Department for Transport|Highways Agency|06/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|MORRISON CONSTRUCTION LIMITED|479525|80008.66
Department for Transport|Highways Agency|06/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|URS CORPORATION LTD|479506|59145.06
Department for Transport|Highways Agency|06/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|WSP UK LIMITED|479507|29379.97
Department for Transport|Highways Agency|09/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CONNECT A30/A35 LTD|479570|40708
Department for Transport|Highways Agency|09/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PEEK TRAFFIC LTD|479542|74128.98
Department for Transport|Highways Agency|09/08/2010|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|CONNECT A30/A35 LTD|479571|2693970.51
Department for Transport|Highways Agency|09/08/2010|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|ROAD MANAGEMENT SERVICES (GLOUCESTER) LTD|479536|1306484.82
Department for Transport|Highways Agency|09/08/2010|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|ROAD MANAGEMENT SERVICES (GLOUCESTER) LTD|479545|30968.28
Department for Transport|Highways Agency|09/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|HYDER HALCROW M25 JOINT VENTURE|479554|25543.57
Department for Transport|Highways Agency|09/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|HYDER HALCROW M25 JOINT VENTURE|479555|26511.57
Department for Transport|Highways Agency|09/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|PANNONE LLP|LOMD226345|76514.28
Department for Transport|Highways Agency|09/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|URS CORPORATION LTD|473122|-51612.3
Department for Transport|Highways Agency|09/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|VARIABLE MESSAGE SIGNS LTD|479573|26891.64
Department for Transport|Highways Agency|10/08/2010|CM External Technical Consultant Costs|NETWORK DELIVERY & DEVELOPMENT|QINETIQ LTD|478523|41.7
Department for Transport|Highways Agency|10/08/2010|Contractors Costs|TRAFFIC MANAGEMENT DIRECTORATE|GRONTMIJ|479713|32562.02
Department for Transport|Highways Agency|10/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|QINETIQ LTD|478523|15028.8
Department for Transport|Highways Agency|10/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|TELENT TECHNOLOGY SERVICES LIMITED|479728|47827.26
Department for Transport|Highways Agency|10/08/2010|PFI Service Payments|TRAFFIC MANAGEMENT DIRECTORATE|TRAFFIC INFORMATION SERVICES LTD|479589|2025018.63
Department for Transport|Highways Agency|10/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|COSTAIN LIMITED|479707|66706.25
Department for Transport|Highways Agency|10/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|DAVID BOWE|LOMD226366|25000
Department for Transport|Highways Agency|10/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|JACOBS ENGINEERING UK LIMITED|479717|61690.86
Department for Transport|Highways Agency|10/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|479690|33874.32
Department for Transport|Highways Agency|10/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|479691|35470.87
Department for Transport|Highways Agency|10/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|479692|180021.9
Department for Transport|Highways Agency|10/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|PANNONE LLP|LOMD226365|346897.15
Department for Transport|Highways Agency|10/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|QINETIQ LTD|478523|1687.67
Department for Transport|Highways Agency|10/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|SCOTT WILSON LTD|479672|61785.25
Department for Transport|Highways Agency|10/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AEBI SCHMIDT UK LTD|479682|112935.13
Department for Transport|Highways Agency|10/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AEBI SCHMIDT UK LTD|479683|112935.13
Department for Transport|Highways Agency|10/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AEBI SCHMIDT UK LTD|479684|111760.13
Department for Transport|Highways Agency|10/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AEBI SCHMIDT UK LTD|479685|112935.13
Department for Transport|Highways Agency|10/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|479630|27227.53
Department for Transport|Highways Agency|10/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|479651|38284.03
Department for Transport|Highways Agency|10/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|QINETIQ LTD|478523|152.87
Department for Transport|Highways Agency|10/08/2010|TEC - Technology Maintenance|NETWORK DELIVERY & DEVELOPMENT|TELENT TECHNOLOGY SERVICES LIMITED|479727|67401.68
Department for Transport|Highways Agency|10/08/2010|TEC - Technology Maintenance|NETWORK DELIVERY & DEVELOPMENT|TELENT TECHNOLOGY SERVICES LIMITED|479732|224577.78
Department for Transport|Highways Agency|10/08/2010|Travel - Air Domestic|MAJOR PROJECTS|REDFERN TRAVEL LTD|10985|387.39
Department for Transport|Highways Agency|10/08/2010|Travel - Air Domestic|NETWORK DELIVERY & DEVELOPMENT|REDFERN TRAVEL LTD|10985|278.49
Department for Transport|Highways Agency|10/08/2010|Travel - Air Domestic|NETWORK SERVICES DIRECTORATE|REDFERN TRAVEL LTD|10985|439.39
Department for Transport|Highways Agency|10/08/2010|Travel - Rail - First|BUSINESS SERVICES DIRECTORATE|REDFERN TRAVEL LTD|10985|8.95
Department for Transport|Highways Agency|10/08/2010|Travel - Rail - First|FINANCE SERVICES|REDFERN TRAVEL LTD|10985|-102.86
Department for Transport|Highways Agency|10/08/2010|Travel - Rail - First|MAJOR PROJECTS|REDFERN TRAVEL LTD|10985|-117.63
Department for Transport|Highways Agency|10/08/2010|Travel - Rail - First|NETWORK DELIVERY & DEVELOPMENT|REDFERN TRAVEL LTD|10985|130.15
Department for Transport|Highways Agency|10/08/2010|Travel - Rail - First|NETWORK SERVICES DIRECTORATE|REDFERN TRAVEL LTD|10985|245.52
Department for Transport|Highways Agency|10/08/2010|Travel - Rail - First|TRAFFIC MANAGEMENT DIRECTORATE|REDFERN TRAVEL LTD|10985|173.1
Department for Transport|Highways Agency|10/08/2010|Travel - Rail - Standard|BUSINESS SERVICES DIRECTORATE|REDFERN TRAVEL LTD|10985|14463.11
Department for Transport|Highways Agency|10/08/2010|Travel - Rail - Standard|FINANCE SERVICES|REDFERN TRAVEL LTD|10985|4083.03
Department for Transport|Highways Agency|10/08/2010|Travel - Rail - Standard|MAJOR PROJECTS|REDFERN TRAVEL LTD|10985|7125.86
Department for Transport|Highways Agency|10/08/2010|Travel - Rail - Standard|NETWORK DELIVERY & DEVELOPMENT|REDFERN TRAVEL LTD|10985|20576.43
