DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIER2POSTCODE
Department for Transport|HS2 Ltd|23/12/2013|Agency|NHI|Matchtech Group UK Limited|037-02-0051697|777.6|Pos: 389 w/e 13.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NHO|Alium Partners Limited|037-02-0051620|21806.4|Pos: 716 Nov 2013|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NHO|CJ Associates Limited|037-02-0051131|23403.6|Pos No: 699 Period 26/10- 29/11/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NHP|Michael Page|037-02-0051192|717.3|Pos 823 w/e 08/12/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NHP|Reed Employment Plc|037-02-0051217|834.24|Pos 373 w/e 29/11/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NHP|Michael Page|037-02-0051642|693.4|Pos: 823 w/e 15.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NHP|Reed Employment Plc|037-02-0051678|834.24|Pos: 373 w/e 06.12.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NHP|Michael Page|037-02-0050462|736.43|Pos: 823 w/e 01.12.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NHP|Reed Employment Plc|037-02-0050502|834.24|Pos: 373 w/e 22.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NHP|Reed Employment Plc|021-02-0052017|834.24|Pos No: 373 W/E 13/12/13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NHP|Reed Employment Plc|021-02-0052011|782.1|Pos No: 373 W/E 20/12/13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NHS|Bryan & Armstrong Ltd|021-02-0052034|2446.5|Pos No: 693 W/E 08/12/13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NHS|Bryan & Armstrong Ltd|021-02-0052033|3984.3|Pos No: 667 W/E 08/12/13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NHS|Morgan Law Partners LLP|021-02-0052053|3913.06|Pos No: 826 W/E 20/12/13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NHS|Morgan Law Partners LLP|037-02-0050484|1956.53|Pos: 826 w/e 29.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NHS|Morgan Law Partners LLP|037-02-0050477|2934.79|Pos: 826 w/e 22.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NHS|Bryan & Armstrong Ltd|037-02-0050437|4194|Pos: 667 w/e 17.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NHS|Bryan & Armstrong Ltd|037-02-0050436|2446.5|Pos: 693 w/e 17.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NHS|Bryan & Armstrong Ltd|037-02-0050435|2446.5|Pos: 693 w/e 21.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NHS|Bryan & Armstrong Ltd|037-02-0050434|3355.2|Pos: 667 w/e 21.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NHS|Bryan & Armstrong Ltd|037-02-0050433|4194|Pos: 667 w/e 20.10.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NHS|Bryan & Armstrong Ltd|037-02-0050432|2446.5|Pos: 693 w/e 20.10.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NHS|Morgan Law Partners LLP|037-02-0051662|2934.79|Pos: 826 w/e 13.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NHS|Morgan Law Partners LLP|037-02-0051654|2934.79|Pos: 826 w/e 06.12.13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NHS|Bryan & Armstrong Ltd|037-02-0051130|4194|Pos No: 667 w/e 01/12/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NHS|Bryan & Armstrong Ltd|037-02-0051129|2446.5|Pos No: 693 w/e 01/12/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NHW|Reed Employment Plc|037-02-0051218|944.26|Pos 388 w/e 29/11/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NHW|Reed Employment Plc|037-02-0051215|4752|Pos 760 w/e 29/11/13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NHW|Reed Employment Plc|037-02-0050505|3168|Pos: 760 w/e 22.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NHW|Reed Employment Plc|037-02-0050503|909.5|Pos: 388 w/e 22.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NLB|Morgan Law Partners LLP|037-02-0050475|2400.01|Pos: 606 w/e 22.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NLB|Morgan Law Partners LLP|037-02-0050482|2400.01|Pos: 606 w/e 29.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NLB|Michael Page|037-02-0050465|975.47|Pos: 311 w/e 01.12.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NLB|Badenoch & Clark|037-02-0050431|3307.2|Pos: 433 w/e 08.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NLB|Badenoch & Clark|037-02-0050429|3720.6|Pos: 433 w/e 15.11.13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NLB|Badenoch & Clark|037-02-0051128|2893.8|Pos No: 433 W/E 29/11/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NLB|Morgan Law Partners LLP|037-02-0051653|2400.01|Pos: 606 w/e 06.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NLB|Morgan Law Partners LLP|037-02-0051660|2400.01|Pos: 606 w/e 13.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NLB|Badenoch & Clark|037-02-0051703|3307.2|Pos: 433 w/e 06.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NLB|Badenoch & Clark|037-02-0051702|3307.2|Pos: 433 w/e 13.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NLB|Morgan Law Partners LLP|021-02-0052051|1600.01|Pos No: 606 W/E 20/12/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NLC|Morgan Law Partners LLP|021-02-0052052|2530.14|Pos No: 637 W/E 20/12/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NLC|Morgan Law Partners LLP|037-02-0051687|2530.14|Pos: 637 w/e 06.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NLC|Morgan Law Partners LLP|037-02-0051661|2530.14|Pos: 637 w/e 13.12.13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NLC|Morgan Law Partners LLP|037-02-0051289|2530.14|POS 637 WE 15/11/13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NLC|Morgan Law Partners LLP|037-02-0050476|2530.14|Pos: 637 w/e 22.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NLC|Morgan Law Partners LLP|037-02-0050483|2530.14|Pos: 637 w/e 29.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NLR|Matchtech Group UK Limited|037-02-0050446|2052|Pos: 891 w/e 15.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NLR|Matchtech Group UK Limited|037-02-0050449|2820|Pos: 715 w/e 22.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NLR|Matchtech Group UK Limited|037-02-0050447|2565|Pos: 891 w/e 22.11.13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NLR|Matchtech Group UK Limited|037-02-0051146|2820|Pos No: 715 W/E 29/11/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NLR|Matchtech Group UK Limited|037-02-0051636|2565|Pos: 891 w/e 06.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NLR|Matchtech Group UK Limited|037-02-0051635|2565|Pos: 891 w/e 29.11.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NLR|Matchtech Group UK Limited|037-02-0051634|2820|Pos: 715 w/e 06.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NLR|Matchtech Group UK Limited|037-02-0051692|2820|Pos: 715 w/e 13.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NLR|Matchtech Group UK Limited|021-02-0052044|2820|Pos No: 715 W/E 20/12/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPE|Reed Employment Plc|021-02-0052020|646.54|Pos No: 890 W/E 13/12/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPE|Reed Employment Plc|021-02-0052014|896.81|Pos No: 890 W/E 20/12/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPE|Reed Employment Plc|037-02-0051677|1001.09|Pos: 890 w/e 06.12.13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NPE|Reed Employment Plc|037-02-0051212|756.04|Pos 890 w/e 01/11/13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPE|Reed Employment Plc|037-02-0050501|928.09|Pos: 890 w/e 22.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPG|Reed Employment Plc|037-02-0050504|1071.38|Pos: 341 w/e 22.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPG|Reed Employment Plc|037-02-0050497|1085.29|Pos: 341 w/e 15.11.13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NPG|Reed Employment Plc|037-02-0051220|1043.56|Pos 341 w/e 29/11/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NPG|Reed Employment Plc|037-02-0051211|663.6|Pos 894 w/e 22/11/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPG|Reed Employment Plc|037-02-0051680|890.5|Pos: 341 w/e 06.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPG|Reed Employment Plc|037-02-0051679|711|Pos: 894 w/e 06.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPG|Reed Employment Plc|021-02-0052013|711|Pos No: 894 W/E 20/12/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPG|Reed Employment Plc|021-02-0052015|987.9|Pos No: 341 W/E 20/12/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPG|Reed Employment Plc|021-02-0052022|1043.56|Pos No: 341 W/E 13/12/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPG|Reed Employment Plc|021-02-0052021|711|Pos No: 894 W/E 13/12/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPL|Reed Employment Plc|021-02-0052019|1062.89|Pos No: 485 W/E 13/12/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPL|Reed Employment Plc|021-02-0052018|1062.89|Pos No: 485 W/E 06/12/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPL|Capita Resourcing Ltd|021-02-0052035|25488|Period 4/11/13 - 01/12/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NPL|Reed Employment Plc|037-02-0051213|964.46|Pos 485 w/e 11/11/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NPL|Reed Employment Plc|037-02-0051214|1135.06|Pos 485 w/e 22/11/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NPN|VMA Global Resourcing Group|037-02-0051225|1416|Pos 673 w/e 08/12/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NPN|Morgan Hunt UK Ltd|037-02-0051201|2148.12|Pos 672 w/e 01/12/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPN|Morgan Hunt UK Ltd|037-02-0051647|1790.1|Pos: 672 w/e 08.12.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPN|Morgan Hunt UK Ltd|037-02-0050470|2148.12|Pos: 672 w/e 10.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPN|Morgan Hunt UK Ltd|037-02-0050472|1790.1|Pos: 672 w/e 24.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPN|VMA Global Resourcing Group|037-02-0050514|1416|Pos: 673 w/e 01.12.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPN|VMA Global Resourcing Group|037-02-0050515|2265.6|Pos: 673 w/e 17,24.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPN|Morgan Hunt UK Ltd|021-02-0052066|1790.1|Pos No: 672 W.E 15/12/13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPN|VMA Global Resourcing Group|021-02-0052025|2265.6|Pos No: 673 W/E 15/12/13, 22/12/13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPO|Adecco UK Ltd|021-02-0052026|1126.18|Pos No: 887 W/E 15/11/13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPO|Badenoch & Clark|021-02-0052028|624.88|Pos No: 426 W/E 13/12/13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPO|Morson International|021-02-0052005|5253|Pos No: 651 W/E 13/12/13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPO|Reed Employment Plc|021-02-0052016|739.2|Pos No: 642 W/E 13/12/13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPO|Reed Employment Plc|021-02-0052012|1848|Pos No: 642 W/E 20/12/13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPO|Morgan Hunt UK Ltd|021-02-0052000|798.32|Pos No: 888 W/E 15/12/13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPO|Matchtech Group UK Limited|021-02-0052046|2464.2|Pos No: 884 W/E 20/12/13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPO|Matchtech Group UK Limited|021-02-0052045|3240|Pos No: 714 W/E 20/12/13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPO|Matchtech Group UK Limited|021-02-0052047|2565|Pos No: 356 W/E 20/12/13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPO|Morgan Hunt UK Ltd|037-02-0050471|1404|Pos: w/e 24.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPO|Morgan Hunt UK Ltd|037-02-0050469|860.17|Pos: 888 w/e 10.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPO|Morgan Hunt UK Ltd|037-02-0050468|1040.69|Pos: 763 w/e 08.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPO|Morson International|037-02-0050488|10506|Pos: 651 w/e 15,22.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPO|Morson International|037-02-0050489|3399|Pos: 653 w/e 22.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPO|Reed Employment Plc|037-02-0050500|1108.8|Pos: 642 w/e 22.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPO|Reed Employment Plc|037-02-0050499|739.2|Pos: 642 w/e 15.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPO|Matchtech Group UK Limited|037-02-0050455|4536|Pos: 714 w/e 22.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPO|Matchtech Group UK Limited|037-02-0050454|2464.2|Pos: 884 w/e 22.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPO|Matchtech Group UK Limited|037-02-0050453|2565|Pos: 386 w/e 22.11.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPO|Morgan Hunt UK Ltd|037-02-0051648|1413|Pos: w/e 08.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPO|Morgan Hunt UK Ltd|037-02-0051650|1011.96|Pos: 888 w/e 24.11.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPO|Morgan Hunt UK Ltd|037-02-0051649|899.52|Pos: 888 w/e 08.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPO|Badenoch & Clark|037-02-0051623|605.8|Pos: 426 w/e 06.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPO|Matchtech Group UK Limited|037-02-0051701|3888|Pos: 243 w/e 06.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPO|Matchtech Group UK Limited|037-02-0051700|2957.04|Pos: 884 w/e 06.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPO|Matchtech Group UK Limited|037-02-0051696|2464.2|Pos: 884 w/e 13.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPO|Matchtech Group UK Limited|037-02-0051699|3078|Pos: 386 w/e 06.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPO|Matchtech Group UK Limited|037-02-0051698|3240|Pos: 714 w/e 13.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPO|Reed Employment Plc|037-02-0051676|1848|Pos: 642 w/e 06.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPO|Morson International|037-02-0051668|10506|Pos: 651 w/e 29.11 & 06.12.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NPO|Matchtech Group UK Limited|037-02-0051695|2565|Pos: 426 w/e 13.12.13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NPO|Morgan Hunt UK Ltd|037-02-0051202|1404|Pos 235 w/e 01/12/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NPO|Morson International|037-02-0051206|3399|Pos 653 w/e 29/11/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NPO|Reed Employment Plc|037-02-0051216|1848|Pos 642 w/e 29/11/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NPO|Matchtech Group UK Limited|037-02-0051144|2464.2|Pos No: 884 W/E 29/11/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NPO|Matchtech Group UK Limited|037-02-0051143|2565|Pos No: 386 W/E 29/11/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NPO|Matchtech Group UK Limited|037-02-0051190|3240|Pos 714 w/e 29/11/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NPO|Badenoch & Clark|037-02-0051127|672.58|Pos No: 426 W/E 22/11/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NPO|Badenoch & Clark|037-02-0051124|705.96|Pos No: 426 W/E 29/11/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NPO|Adecco UK Ltd|037-02-0051123|905.58|Pos No: 887 W/E 08/11/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NPO|Adecco UK Ltd|037-02-0051122|888.17|Pos No: 887 W/E 01/11/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NPO|Adecco UK Ltd|037-02-0051121|1143.59|Pos No: 887 W/E 22/11/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NPO|Adecco UK Ltd|037-02-0051120|969.43|Pos No: 887 W/E 29/11/13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NPR|Westbourne Comms Company Ltd|033-08-0050585|30720|November 2013 charges|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NQC|Cotleigh Engineering Company Ltd|037-02-0050440|1166.4|Pos: 261 w/e 23.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NQC|Fusion People|037-02-0050441|1114.56|Pos: 379 w/e 22.11.13|Not Available
Department for Transport|HS2 Ltd|09/12/2013|Agency|NQC|Morson International|037-02-0050492|2472|Pos: 718 w/e 22.11.13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NQC|Fusion People|037-02-0051137|557.28|Pos No: 379 W/E 29/11/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NQC|Fusion People|037-02-0051136|3132|Pos No: 762 W/E 29/11/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NQC|Cotleigh Engineering Company Ltd|037-02-0051133|1166.4|Pos No: 261 W/E 30/11/13|Not Available
Department for Transport|HS2 Ltd|16/12/2013|Agency|NQC|Morson International|037-02-0051203|2472|Pos 718 w/e 29/11/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NQC|Morson International|037-02-0051670|1236|Pos: 575 w/e 15.11.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NQC|Fusion People|037-02-0051629|3132|Pos: 762 w/e 22.11.13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NQC|Fusion People|021-02-0052038|557.28|Pos No: 379 W/E 13/12/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NQC|Fusion People|021-02-0052037|3132|Pos No: 762 W/E 06/12/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NQC|Fusion People|021-02-0052039|1114.56|Pos No: 379 W/E 06/12/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NQC|Morson International|021-02-0052002|3955.2|Pos No: 718 W/E 6/12/13, 13/12/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NSP|Pinnacle Recruitment Ltd|021-02-0052006|3450|Pos No: 775 W/E 15/12/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NSP|Pinnacle Recruitment Ltd|021-02-0052008|3795|Pos No: 382 W/E 15/12/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NSP|Badenoch & Clark|021-02-0052027|3450|Pos No: 779 W/E 13/12/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NSP|Badenoch & Clark|021-02-0052030|3450|Pos No: 779 W/E 20/12/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NSP|Hays Office Support|021-02-0052041|750.38|Pos No: 451 W/E 13/12/13|Not Available
Department for Transport|HS2 Ltd|23/12/2013|Agency|NSP|Hays Office Support|037-02-0051630|731.86|Pos: 481 w/e 06.12.13|Not Available
