DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
Department For Transport|Highways Agency|04/04/2011|Prepaid expenses - programme|TRAFFIC MANAGEMENT DIRECTORATE|RUGBY BOROUGH COUNCIL|501494|2,011.29
Department For Transport|Highways Agency|04/04/2011|Printing and Reprographics Operating Costs|TRAFFIC MANAGEMENT DIRECTORATE|RICOH UK LIMITED|501535|335.14
Department For Transport|Highways Agency|04/04/2011|Rentals/Hire of office equipment under operating lease|TRAFFIC MANAGEMENT DIRECTORATE|RICOH UK LIMITED|501535|345.87
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|FINANCE & BUSINESS SERVICES|CAPITA SYMONDS LIMITED|417093|-5,000.56
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|FINANCE & BUSINESS SERVICES|EPIC PERFORMANCE IMPROVEMENT LIMITED|483262|-2,449.34
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|501539|40,778.42
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|501540|77,489.93
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|E C HARRIS LLP|501483|36,026.54
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|E C HARRIS LLP|501485|29,794.23
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|501550|640.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|501573|4,556.25
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD231473|6,003.44
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD231523|84,916.26
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD231525|30,990.84
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|LEICESTERSHIRE CONSTABULARY|501517|7,500.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|501463|171,555.92
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|501551|1,174.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|501552|1,174.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|501553|1,174.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|501554|1,174.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|501555|1,174.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|501556|1,174.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|501557|1,174.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|501558|1,174.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|501559|508.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|501561|2,250.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|501562|7,700.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|PANNONE LLP|501570|4,016.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|SAMUEL ROSE|LOMD231451|690.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|THE BROWN RURAL PARTNERSHIP|501534|3,248.75
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|THE DAVIES PARTNERSHIP|LOMD231476|1,371.60
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|THOMSON BROADBENT LLP|LOMD231449|1,578.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|THOMSON BROADBENT LLP|LOMD231467|1,620.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|THOMSON BROADBENT LLP|LOMD231468|618.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|TRL LTD|501470|3,670.86
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|501459|3,610.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|501461|1,045.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|501525|2,262.81
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|501543|940.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|501544|1,353.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|501545|848.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|501546|1,901.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|501547|1,298.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|501548|1,664.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|501571|970.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|501572|1,500.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY CIVIL ENGINEERING LTD|501469|437,364.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BIRSE CIVILS LTD|501464|192,464.93
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BIRSE CIVILS LTD|501532|291,202.54
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION CONSTRUCTION LIMITED|501499|2,897.14
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION CONSTRUCTION LIMITED|501500|1,599.03
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CONNECT A30/A35 LTD|501527|10,000.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|498324|-40,429.12
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|501510|5,346.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|501537|22,269.13
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|501542|144,471.75
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|HILL & SMITH T/A TECHSPAN SYSTEMS|501460|1,669.70
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|HILL & SMITH T/A TECHSPAN SYSTEMS|501531|22,703.28
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|IPL INFORMATION PROCESSING LTD|500313|3,354.20
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|LAFARGE/COSTAIN JOINT VENTURE|501502|366,525.93
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|501490|22,861.89
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|501563|536.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|501564|500.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|PEEK TRAFFIC LTD|501471|600.00
Department For Transport|Highways Agency|04/04/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|SIMULATION SYSTEMS LTD|501538|799.55
Department For Transport|Highways Agency|04/04/2011|Teas and Coffees|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|501507|780.89
Department For Transport|Highways Agency|04/04/2011|Travel - Rail - Standard|FINANCE & BUSINESS SERVICES|REDFERN TRAVEL LTD|014804R|-651.65
Department For Transport|Highways Agency|04/04/2011|Travel - Rail - Standard|MAJOR PROJECTS|REDFERN TRAVEL LTD|014804R|-351.60
Department For Transport|Highways Agency|04/04/2011|Travel - Rail - Standard|NETWORK DELIVERY & DEVELOPMENT|REDFERN TRAVEL LTD|014804R|-1,347.50
Department For Transport|Highways Agency|04/04/2011|Travel - Rail - Standard|NETWORK SERVICES DIRECTORATE|REDFERN TRAVEL LTD|014804R|-1,153.25
Department For Transport|Highways Agency|04/04/2011|Travel - Rail - Standard|TRAFFIC MANAGEMENT DIRECTORATE|REDFERN TRAVEL LTD|014804R|-108.41
Department For Transport|Highways Agency|04/04/2011|Water and sewerage|FINANCE & BUSINESS SERVICES|ANGLIAN WATER (NON CIS) WATER USAGE|501506|694.50
Department For Transport|Highways Agency|04/04/2011|Water and sewerage|TRAFFIC MANAGEMENT DIRECTORATE|SEVERN TRENT WATER LTD (NON CIS) WATER USAGE|501478|1,800.00
Department For Transport|Highways Agency|04/04/2011|WM - Winter Maintenance|NETWORK DELIVERY & DEVELOPMENT|CITY OF DURHAM|501481|11,582.75
Department For Transport|Highways Agency|04/04/2011|WM - Winter Maintenance|NETWORK DELIVERY & DEVELOPMENT|RICHMONDSHIRE DISTRICT COUNCIL|501477|19,485.00
Department For Transport|Highways Agency|05/04/2011|CM - Compounds Maintenance|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|501585|7,956.87
Department For Transport|Highways Agency|05/04/2011|CM - Compounds Maintenance|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|501586|557.95
Department For Transport|Highways Agency|05/04/2011|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|BRITISH GAS TRADING LIMITED|500956|-1,675.09
Department For Transport|Highways Agency|05/04/2011|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|EAST DORSET DISTRICT COUNCIL|501696|1,732.00
Department For Transport|Highways Agency|05/04/2011|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|501651|1,212,542.42
Department For Transport|Highways Agency|05/04/2011|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|501682|482,331.79
Department For Transport|Highways Agency|05/04/2011|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|NEW FOREST DISTRICT COUNCIL|501707|10,659.68
Department For Transport|Highways Agency|05/04/2011|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|501603|165,185.77
Department For Transport|Highways Agency|05/04/2011|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|READING BOROUGH COUNCIL|501705|74,329.90
Department For Transport|Highways Agency|05/04/2011|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|ROYAL BOROUGH OF WINDSOR|501706|29,877.00
Department For Transport|Highways Agency|05/04/2011|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|SOUTH HAMS DISTRICT COUNCIL|501613|14,537.27
Department For Transport|Highways Agency|05/04/2011|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|WEST BERKSHIRE COUNCIL|501702|52,951.17
Department For Transport|Highways Agency|05/04/2011|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|WINCHESTER CITY COUNCIL|501698|26,413.00
Department For Transport|Highways Agency|05/04/2011|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|WINCHESTER CITY COUNCIL|501703|2,051.01
Department For Transport|Highways Agency|05/04/2011|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|WINCHESTER CITY COUNCIL|501704|73,610.00
Department For Transport|Highways Agency|05/04/2011|CM - Third Party Damage|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|501689|1,382.19
Department For Transport|Highways Agency|05/04/2011|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|501685|558,552.98
Department For Transport|Highways Agency|05/04/2011|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|501668|38,857.09
Department For Transport|Highways Agency|05/04/2011|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|501669|121,347.12
Department For Transport|Highways Agency|05/04/2011|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|501690|611.89
Department For Transport|Highways Agency|05/04/2011|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|501691|1,762.06
Department For Transport|Highways Agency|05/04/2011|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|HIGHWAY CARE LIMITED|501579|50,135.90
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|FINANCE & BUSINESS SERVICES|TRIBAL EDUCATION LIMITED|415956|-1,950.00
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|MAJOR PROJECTS|BURO HAPPOLD LTD|501607|21,055.60
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|452372|-11,536.54
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|471896|-4,798.88
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|484338|-1,192.94
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|487419|-5,892.23
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|490810|-362.42
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|492462|-75,769.22
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|497940|-135,260.47
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|501585|164,234.00
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|501586|152,648.96
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|501685|8,785.11
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|501686|1,205,821.30
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|501608|144.30
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|501612|380.25
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|501614|420.96
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|501618|1,180.41
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|432570|-1,820.45
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|435975|-1,687.65
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|440153|-2,079.62
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|468343|-554.05
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|468353|-8,678.12
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|470855|-16,139.97
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|470872|-13,962.74
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|475012|-40,117.27
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|476400|-18,749.95
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|478064|-18,115.14
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|480212|-393.65
Department For Transport|Highways Agency|05/04/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|483968|-1,717.48
