DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|SUMOFAMOUNT|TEXT|POSTCODE
Department for Transport|VOSA|29/02/2012|Rent|Finance Estates and Performance|COMMUNITIES & LOCAL GOVERNMENT|751216|22467.48|RENT @ RIVERGATE BRISTOL 01/10/11-31/12/11|HP2 4XN
Department for Transport|VOSA|29/02/2012|Accommodation |Vehicle Testing|CHRIS LEWIS FIRE & SECURITY LTD|751221|292.5|MONITORING & MAINTENANCE INTRUDER ALARM SYSTEM 01/10/11-30/09/12|OX4 2RD
Department for Transport|VOSA|29/02/2012|Accommodation |Finance Estates and Performance|CHRIS LEWIS FIRE & SECURITY LTD|751221|409.5|MONITORING & MAINTENANCE INTRUDER ALARM SYSTEM 01/10/11-30/09/12|OX4 2RD
Department for Transport|VOSA|29/02/2012|Accommodation |Vehicle Testing|EXPRESS CLEANING|751224|868|OFFICE CLEANING 23/01/12-17/02/12 (MONTH 46)|ST15 0NX
Department for Transport|VOSA|29/02/2012|Major Maintenance|Vehicle Testing|NANT ELECTRICAL LTD|751227|1925|FIXED WIRING INSPECTIONS|LL32 8HH
Department for Transport|VOSA|29/02/2012|Accommodation |Vehicle Testing|TOTAL CLEAN (MIDLANDS) LTD|751234|953.47|ONE MONTH CONTRACT CLEANING|WV10 7NJ
Department for Transport|VOSA|29/02/2012|Legal Charges|Operations HQ|HEWITTS SOLICITORS|751594|3058.92|Legal Charges|DL15 8QH
Department for Transport|HS2 Ltd|21/02/2012|Secondee Salaries|NEO|Network Rail Infrastructure Ltd|016-02-0011806|603.6||
Department for Transport|HS2 Ltd|21/02/2012|Secondee Salaries|NEO|Network Rail Infrastructure Ltd|016-02-0011806|768||
Department for Transport|HS2 Ltd|21/02/2012|Secondee Salaries|NEO|Network Rail Infrastructure Ltd|016-02-0011806|775.25||
Department for Transport|HS2 Ltd|28/02/2012|Secondee Salaries|NPS|Communities and Local Government|016-02-0012083|3300||
Department for Transport|HS2 Ltd|28/02/2012|Secondee Salaries|NPS|Communities and Local Government|016-02-0012083|3300||
Department for Transport|HS2 Ltd|21/02/2012|Secondee Salaries|NPS|Communities and Local Government|016-02-0011808|3300||
Department for Transport|HS2 Ltd|21/02/2012|Secondee Salaries|NPS|Communities and Local Government|016-02-0011808|3300||
Department for Transport|HS2 Ltd|28/02/2012|Secondee Salaries|ACC|Department for Transport|016-02-0012087|3676.45||
Department for Transport|HS2 Ltd|21/02/2012|Secondee Salaries|NPS|Home Office|016-02-0011807|3953.7||
Department for Transport|HS2 Ltd|21/02/2012|Secondee Salaries|NEO|Network Rail Infrastructure Ltd|016-02-0011806|4351.2||
Department for Transport|HS2 Ltd|21/02/2012|Secondee Salaries|NEO|Network Rail Infrastructure Ltd|016-02-0011806|6058.85||
Department for Transport|HS2 Ltd|21/02/2012|Secondee Salaries|NEO|Network Rail Infrastructure Ltd|016-02-0011806|6372||
Department for Transport|HS2 Ltd|21/02/2012|Secondee Salaries|NEO|Network Rail Infrastructure Ltd|016-02-0011806|6414||
Department for Transport|HS2 Ltd|21/02/2012|Secondee Salaries|NEO|Network Rail Infrastructure Ltd|016-02-0011806|7695.6||
Department for Transport|HS2 Ltd|28/02/2012|Secondee Salaries|AFP|Department for Transport|016-02-0012087|9022.42||
Department for Transport|HS2 Ltd|28/02/2012|Secondee Salaries|NHG|Department for Transport|016-02-0012087|10884.38||
Department for Transport|HS2 Ltd|21/02/2012|Secondee Salaries|NEO|Network Rail Infrastructure Ltd|016-02-0011806|13266||
Department for Transport|HS2 Ltd|28/02/2012|Secondee Salaries|NCC|Department for Transport|016-02-0012087|17637.6||
Department for Transport|HS2 Ltd|28/02/2012|Secondee Salaries|NPS|Department for Transport|016-02-0012087|51251.84||
Department for Transport|HS2 Ltd|21/02/2012|Secondee ERNIC|NEO|Network Rail Infrastructure Ltd|016-02-0011806|576||
Department for Transport|HS2 Ltd|21/02/2012|Secondee ERNIC|NEO|Network Rail Infrastructure Ltd|016-02-0011806|583.2||
Department for Transport|HS2 Ltd|21/02/2012|Secondee ERNIC|NEO|Network Rail Infrastructure Ltd|016-02-0011806|688.8||
Department for Transport|HS2 Ltd|21/02/2012|Secondee ERNIC|NEO|Network Rail Infrastructure Ltd|016-02-0011806|730.4||
Department for Transport|HS2 Ltd|28/02/2012|Secondee ERNIC|AFP|Department for Transport|016-02-0012087|837.52||
Department for Transport|HS2 Ltd|21/02/2012|Secondee ERNIC|NEO|Network Rail Infrastructure Ltd|016-02-0011806|1015.2||
Department for Transport|HS2 Ltd|28/02/2012|Secondee ERNIC|NHG|Department for Transport|016-02-0012087|1275.95||
Department for Transport|HS2 Ltd|28/02/2012|Secondee ERNIC|NCC|Department for Transport|016-02-0012087|2005.96||
Department for Transport|HS2 Ltd|28/02/2012|Secondee ERNIC|NPS|Department for Transport|016-02-0012087|4779.58||
Department for Transport|HS2 Ltd|21/02/2012|Secondee Superannuation|NPS|Communities and Local Government|016-02-0011808|648||
Department for Transport|HS2 Ltd|21/02/2012|Secondee Superannuation|NPS|Communities and Local Government|016-02-0011808|648||
Department for Transport|HS2 Ltd|28/02/2012|Secondee Superannuation|NPS|Communities and Local Government|016-02-0012083|648||
Department for Transport|HS2 Ltd|28/02/2012|Secondee Superannuation|NPS|Communities and Local Government|016-02-0012083|648||
Department for Transport|HS2 Ltd|21/02/2012|Secondee Superannuation|NEO|Network Rail Infrastructure Ltd|016-02-0011806|654||
Department for Transport|HS2 Ltd|28/02/2012|Secondee Superannuation|ACC|Department for Transport|016-02-0012087|691.16||
Department for Transport|HS2 Ltd|21/02/2012|Secondee Superannuation|NEO|Network Rail Infrastructure Ltd|016-02-0011806|849.4||
Department for Transport|HS2 Ltd|21/02/2012|Secondee Superannuation|NEO|Network Rail Infrastructure Ltd|016-02-0011806|943.2||
Department for Transport|HS2 Ltd|21/02/2012|Secondee Superannuation|NEO|Network Rail Infrastructure Ltd|016-02-0011806|949.2||
Department for Transport|HS2 Ltd|21/02/2012|Secondee Superannuation|NPS|Home Office|016-02-0011807|1013.94||
Department for Transport|HS2 Ltd|21/02/2012|Secondee Superannuation|NEO|Network Rail Infrastructure Ltd|016-02-0011806|1028.45||
Department for Transport|HS2 Ltd|21/02/2012|Secondee Superannuation|NEO|Network Rail Infrastructure Ltd|016-02-0011806|1432.8||
Department for Transport|HS2 Ltd|28/02/2012|Secondee Superannuation|AFP|Department for Transport|016-02-0012087|1882.91||
Department for Transport|HS2 Ltd|28/02/2012|Secondee Superannuation|NCC|Department for Transport|016-02-0012087|2104.97||
Department for Transport|HS2 Ltd|28/02/2012|Secondee Superannuation|NHG|Department for Transport|016-02-0012087|2644.9||
Department for Transport|HS2 Ltd|28/02/2012|Secondee Superannuation|NCC|Department for Transport|016-02-0012087|3844.98||
Department for Transport|HS2 Ltd|28/02/2012|Secondee Superannuation|NPS|Department for Transport|016-02-0012087|11192.76||
Department for Transport|HS2 Ltd|28/02/2012|Agency|NCC|Reed Employment Plc|016-02-0012031|564.94||
Department for Transport|HS2 Ltd|28/02/2012|Agency|ACC|Badenoch & Clark|016-02-0012085|576||
Department for Transport|HS2 Ltd|21/02/2012|Agency|ACC|Badenoch & Clark|016-02-0011781|576||
Department for Transport|HS2 Ltd|21/02/2012|Agency|ACC|Michael Page|016-02-0011770|600||
Department for Transport|HS2 Ltd|21/02/2012|Agency|NPS|Hays Office Support|016-02-0011763|603.01||
Department for Transport|HS2 Ltd|15/02/2012|Agency|NPS|Hays Office Support|016-02-0011613|622.46||
Department for Transport|HS2 Ltd|15/02/2012|Agency|NPS|Reed Employment Plc|016-02-0011621|627.26||
Department for Transport|HS2 Ltd|28/02/2012|Agency|NPS|Hays Office Support|016-02-0012095|632.2||
Department for Transport|HS2 Ltd|28/02/2012|Agency|ACC|Reed Employment Plc|016-02-0012021|652.21||
Department for Transport|HS2 Ltd|15/02/2012|Agency|AHG|Reed Employment Plc|016-02-0011623|668.51||
Department for Transport|HS2 Ltd|28/02/2012|Agency|ACC|Reed Employment Plc|016-02-0012028|670.58||
Department for Transport|HS2 Ltd|15/02/2012|Agency|ACC|Hays Office Support|016-02-0011610|680.82||
Department for Transport|HS2 Ltd|21/02/2012|Agency|AFP|Hays Office Support|016-02-0011755|684||
Department for Transport|HS2 Ltd|21/02/2012|Agency|ACC|Hays Office Support|016-02-0011758|690.55||
Department for Transport|HS2 Ltd|28/02/2012|Agency|NCC|Reed Employment Plc|016-02-0012019|702.73||
Department for Transport|HS2 Ltd|21/02/2012|Agency|NEA|Hays Office Support|016-02-0011767|710||
Department for Transport|HS2 Ltd|21/02/2012|Agency|AFP|Pro-Tax Recruitment Ltd|016-02-0011753|714.07||
Department for Transport|HS2 Ltd|28/02/2012|Agency|NEA|Hays Office Support|016-02-0012091|719.75||
Department for Transport|HS2 Ltd|21/02/2012|Agency|ACC|Hays Office Support|016-02-0011757|729.47||
Department for Transport|HS2 Ltd|21/02/2012|Agency|NEA|Hays Office Support|016-02-0011761|729.47||
Department for Transport|HS2 Ltd|28/02/2012|Agency|ACC|Reed Employment Plc|016-02-0012025|732.3||
Department for Transport|HS2 Ltd|21/02/2012|Agency|NPS|Reed Employment Plc|016-02-0011778|732.97||
Department for Transport|HS2 Ltd|15/02/2012|Agency|AHG|Reed Employment Plc|016-02-0011625|733.66||
Department for Transport|HS2 Ltd|15/02/2012|Agency|NPS|Reed Employment Plc|016-02-0011617|738.04||
Department for Transport|HS2 Ltd|21/02/2012|Agency|ACC|Reed Employment Plc|016-02-0011795|741.94||
Department for Transport|HS2 Ltd|28/02/2012|Agency|ACC|Reed Employment Plc|016-02-0012022|742.61||
Department for Transport|HS2 Ltd|15/02/2012|Agency|ACC|Reed Employment Plc|016-02-0011628|742.61||
Department for Transport|HS2 Ltd|15/02/2012|Agency|ACC|Reed Employment Plc|016-02-0011626|742.61||
Department for Transport|HS2 Ltd|28/02/2012|Agency|ACC|Reed Employment Plc|016-02-0012030|742.61||
Department for Transport|HS2 Ltd|21/02/2012|Agency|NPS|Reed Employment Plc|016-02-0011774|742.61||
Department for Transport|HS2 Ltd|15/02/2012|Agency|NPS|Reed Employment Plc|016-02-0011622|743.09||
Department for Transport|HS2 Ltd|21/02/2012|Agency|NPS|Reed Employment Plc|016-02-0011777|747.77||
Department for Transport|HS2 Ltd|15/02/2012|Agency|NPS|Reed Employment Plc|016-02-0011630|747.77||
Department for Transport|HS2 Ltd|28/02/2012|Agency|NPS|Reed Employment Plc|016-02-0012018|752.93||
Department for Transport|HS2 Ltd|28/02/2012|Agency|NPS|Reed Employment Plc|016-02-0012024|752.93||
Department for Transport|HS2 Ltd|28/02/2012|Agency|NPS|Reed Employment Plc|016-02-0012027|753.19||
Department for Transport|HS2 Ltd|28/02/2012|Agency|NPS|Reed Employment Plc|016-02-0012023|753.19||
Department for Transport|HS2 Ltd|28/02/2012|Agency|AHG|Reed Employment Plc|016-02-0012100|753.76||
Department for Transport|HS2 Ltd|15/02/2012|Agency|AHG|Reed Employment Plc|016-02-0011629|753.76||
Department for Transport|HS2 Ltd|28/02/2012|Agency|AHG|Reed Employment Plc|016-02-0012035|753.76||
Department for Transport|HS2 Ltd|15/02/2012|Agency|AHG|Reed Employment Plc|016-02-0011618|754.24||
Department for Transport|HS2 Ltd|15/02/2012|Agency|NEA|Hays Office Support|016-02-0011612|758.65||
Department for Transport|HS2 Ltd|21/02/2012|Agency|AHG|Reed Employment Plc|016-02-0011776|763.8||
Department for Transport|HS2 Ltd|21/02/2012|Agency|NEA|Hays Office Support|016-02-0011768|768.36||
Department for Transport|HS2 Ltd|15/02/2012|Agency|AHG|Reed Employment Plc|016-02-0011631|768.55||
Department for Transport|HS2 Ltd|28/02/2012|Agency|ACC|Reed Employment Plc|016-02-0012020|789.02||
Department for Transport|HS2 Ltd|28/02/2012|Agency|NFP|Matchtech Group UK Limited|016-02-0012090|816||
Department for Transport|HS2 Ltd|21/02/2012|Agency|NFP|Matchtech Group UK Limited|016-02-0011793|816||
Department for Transport|HS2 Ltd|21/02/2012|Agency|NFP|Matchtech Group UK Limited|016-02-0011790|816||
Department for Transport|HS2 Ltd|21/02/2012|Agency|NFP|Matchtech Group UK Limited|016-02-0011792|816||
Department for Transport|HS2 Ltd|28/02/2012|Agency|NFP|Matchtech Group UK Limited|016-02-0012089|816||
Department for Transport|HS2 Ltd|28/02/2012|Agency|AHG|Reed Employment Plc|016-02-0012029|841.4||
Department for Transport|HS2 Ltd|15/02/2012|Agency|AHG|Reed Employment Plc|016-02-0011620|841.4||
Department for Transport|HS2 Ltd|15/02/2012|Agency|NPS|Michael Page|016-02-0011632|850.61||
Department for Transport|HS2 Ltd|28/02/2012|Agency|AHG|Reed Employment Plc|016-02-0012097|852.92||
Department for Transport|HS2 Ltd|28/02/2012|Agency|AHG|Reed Employment Plc|016-02-0012096|864.46||
Department for Transport|HS2 Ltd|15/02/2012|Agency|AHG|Morgan Law Partners LLP|016-02-0011607|866.4||
Department for Transport|HS2 Ltd|28/02/2012|Agency|ACC|Reed Employment Plc|016-02-0012098|921.02||
Department for Transport|HS2 Ltd|15/02/2012|Agency|NPS|Michael Page|016-02-0011633|945.12||
Department for Transport|HS2 Ltd|28/02/2012|Agency|NPS|Michael Page|016-02-0012088|945.12||
Department for Transport|HS2 Ltd|28/02/2012|Agency|AHG|Reed Employment Plc|016-02-0012026|956.59||
Department for Transport|HS2 Ltd|21/02/2012|Agency|NPS|Michael Page|016-02-0011771|956.94||
Department for Transport|HS2 Ltd|21/02/2012|Agency|AHG|Reed Employment Plc|016-02-0011775|962.72||
Department for Transport|HS2 Ltd|28/02/2012|Agency|AHG|Reed Employment Plc|016-02-0012099|968.86||
Department for Transport|HS2 Ltd|21/02/2012|Agency|NPS|Michael Page|016-02-0011772|980.57||
Department for Transport|HS2 Ltd|21/02/2012|Agency|NPS|Michael Page|016-02-0011794|986.47||
Department for Transport|HS2 Ltd|15/02/2012|Agency|AHG|Reed Employment Plc|016-02-0011619|993.38||
Department for Transport|HS2 Ltd|15/02/2012|Agency|ACC|Badenoch & Clark|016-02-0011605|1008||
Department for Transport|HS2 Ltd|28/02/2012|Agency|NPS|Michael Page|016-02-0012094|1021.91||
Department for Transport|HS2 Ltd|28/02/2012|Agency|AFP|Hays Office Support|016-02-0012092|1026||
Department for Transport|HS2 Ltd|21/02/2012|Agency|AFP|Hays Office Support|016-02-0011766|1140||
Department for Transport|HS2 Ltd|15/02/2012|Agency|AFP|Hays Office Support|016-02-0011611|1140||
Department for Transport|HS2 Ltd|28/02/2012|Agency|ACC|Badenoch & Clark|016-02-0012086|1152||
Department for Transport|HS2 Ltd|15/02/2012|Agency|ACC|Badenoch & Clark|016-02-0011604|1152||
Department for Transport|HS2 Ltd|21/02/2012|Agency|AFP|Pro-Tax Recruitment Ltd|016-02-0011799|1428.14||
Department for Transport|HS2 Ltd|21/02/2012|Agency|NCC|Capita Resourcing Ltd|016-02-0011805|1447.8||
Department for Transport|HS2 Ltd|21/02/2012|Agency|ACC|Michael Page|016-02-0011769|1500||
Department for Transport|HS2 Ltd|21/02/2012|Agency|AHG|Morgan Law Partners LLP|016-02-0011787|1732.8||
Department for Transport|HS2 Ltd|21/02/2012|Agency|AHG|Morgan Law Partners LLP|016-02-0011788|1732.8||
Department for Transport|HS2 Ltd|21/02/2012|Agency|AFP|Hays Office Support|016-02-0011760|1782||
Department for Transport|HS2 Ltd|28/02/2012|Agency|AFP|Pro-Tax Recruitment Ltd|016-02-0012082|1785.18||
Department for Transport|HS2 Ltd|21/02/2012|Agency|AFP|Pro-Tax Recruitment Ltd|016-02-0011798|1785.18||
Department for Transport|HS2 Ltd|21/02/2012|Agency|AFP|Pro-Tax Recruitment Ltd|016-02-0011797|1785.18||
Department for Transport|HS2 Ltd|15/02/2012|Agency|AFP|Hays Office Support|016-02-0011614|1980||
Department for Transport|HS2 Ltd|21/02/2012|Agency|AFP|Pro-Tax Recruitment Ltd|016-02-0011796|2142.22||
Department for Transport|HS2 Ltd|21/02/2012|Agency|AHG|Morgan Law Partners LLP|016-02-0011788|2166||
Department for Transport|HS2 Ltd|15/02/2012|Agency|NEO|Parity Resources Ltd|016-02-0011597|2556.1||
Department for Transport|HS2 Ltd|21/02/2012|Agency|AHG|Badenoch & Clark|016-02-0011782|3077.57||
Department for Transport|HS2 Ltd|15/02/2012|Agency|NEO|Parity Resources Ltd|016-02-0011598|3195.12||
Department for Transport|HS2 Ltd|15/02/2012|Agency|NEO|Parity Resources Ltd|016-02-0011598|3195.12||
Department for Transport|HS2 Ltd|15/02/2012|Agency|AHG|Badenoch & Clark|016-02-0011602|3462.26||
Department for Transport|HS2 Ltd|21/02/2012|Agency|ACC|Central Office of Information|016-02-0011780|3465||
Department for Transport|HS2 Ltd|21/02/2012|Agency|NCC|Capita Resourcing Ltd|016-02-0011805|3568.2||
Department for Transport|HS2 Ltd|21/02/2012|Agency|AHG|Badenoch & Clark|016-02-0011783|3846.96||
Department for Transport|HS2 Ltd|21/02/2012|Agency|AHG|Badenoch & Clark|016-02-0011785|3846.96||
Department for Transport|HS2 Ltd|21/02/2012|Agency|AHG|Badenoch & Clark|016-02-0011786|3846.96||
Department for Transport|HS2 Ltd|15/02/2012|Agency|AHG|Badenoch & Clark|016-02-0011603|3846.96||
Department for Transport|HS2 Ltd|21/02/2012|Agency|NCC|Capita Resourcing Ltd|016-02-0011805|3990||
Department for Transport|HS2 Ltd|21/02/2012|Agency|NCC|Capita Resourcing Ltd|016-02-0011805|3990||
Department for Transport|HS2 Ltd|15/02/2012|Agency|ACC|Green Park Intrim & Executive Search|016-02-0011606|4351.2||
Department for Transport|HS2 Ltd|15/02/2012|Agency|ACC|Central Office of Information|016-02-0011601|4873.97||
Department for Transport|HS2 Ltd|21/02/2012|Agency|ACC|Central Office of Information|016-02-0011779|5040||
Department for Transport|HS2 Ltd|21/02/2012|Agency|NHG|Stoneywood Consultants Ltd|016-02-0011804|5500||
Department for Transport|HS2 Ltd|28/02/2012|Agency|ACC|Central Office of Information|016-02-0012084|5734.08||
Department for Transport|HS2 Ltd|15/02/2012|Agency|ACC|Central Office of Information|016-02-0011600|7623||
Department for Transport|HS2 Ltd|15/02/2012|Agency|ACC|Central Office of Information|016-02-0011599|15624||
Department for Transport|HS2 Ltd|21/02/2012|Agency|AHG|Green Park Intrim & Executive Search|016-02-0011789|17280||
Department for Transport|HS2 Ltd|21/02/2012|Agency|NEO|IT Enabled Change Ltd|016-02-0011803|20250||
Department for Transport|HS2 Ltd|21/02/2012|Agency|NFP|Odgers Interim a trading division of IRG Advisore LLP|016-02-0011802|45772.5||
Department for Transport|HS2 Ltd|11/01/1900|Hotels|NEA|Premier Inn|012-08-0011914|976||
Department for Transport|HS2 Ltd|15/02/2012|Training|NPS|National School of Government|012-08-0011548|740||
Department for Transport|HS2 Ltd|15/02/2012|Stationery|GP|Paperstone Ltd|012-08-0011514|1074||
Department for Transport|HS2 Ltd|24/02/2012|Stationery|GP|Paperstone Ltd|015-08-0011897|1091.06||
Department for Transport|HS2 Ltd|15/02/2012|Stationery|GP|Fuss3 Solutions Ltd|012-08-0011512|2946.06||
Department for Transport|HS2 Ltd|21/02/2012|Advertisment|GP|CJA Group Ltd|012-08-0011681|960||
Department for Transport|HS2 Ltd|21/02/2012|Advertisment|GP|CJA Group Ltd|012-08-0011687|2441.94||
Department for Transport|HS2 Ltd|21/02/2012|Advertisment|GP|CJA Group Ltd|012-08-0011688|2441.94||
Department for Transport|HS2 Ltd|24/02/2012|Advertisment|GP|CJA Group Ltd|015-08-0011900|2825.94||
Department for Transport|HS2 Ltd|21/02/2012|Advertisment|GP|CJA Group Ltd|012-08-0011680|12396||
Department for Transport|HS2 Ltd|21/02/2012|Advertisment|GP|CJA Group Ltd|012-08-0011682|13420.8||
Department for Transport|HS2 Ltd|21/02/2012|Advertisment|GP|CJA Group Ltd|012-08-0011679|18060||
Department for Transport|HS2 Ltd|15/02/2012|General Expense|GP|Thomas Telford Ltd (t/a NEC)|012-08-0011528|5550||
Department for Transport|HS2 Ltd|15/02/2012|IT & T Charges|GP|QinetiQ Commerce Decisions Ltd|012-08-0011526|710.4||
Department for Transport|HS2 Ltd|24/02/2012|Contract - Booz Temple : Cont 0029|LWM|Booz & Company (UK) Ltd|015-08-0011891|708.76||
Department for Transport|HS2 Ltd|28/02/2012|Contract - Booz Temple : Cont 0029|LWM|Booz & Company (UK) Ltd|012-08-0011995|771.79||
Department for Transport|HS2 Ltd|15/02/2012|Contract - R Jones  : Cont 0026|SYW|Priory Design  LTD|012-08-0011532|840.85||
Department for Transport|HS2 Ltd|28/02/2012|Contract - Temple Group Ltd : Cont 0049|BML|Temple Group Ltd|016-02-0012074|960.12||
Department for Transport|HS2 Ltd|28/02/2012|Senior Ecologist, ELM Environment|SYW|ELM Environment & Planning Ltd|012-08-0011993|1142.4||
Department for Transport|HS2 Ltd|15/02/2012|Contract - Atkins :Cont 0028|LWM|Atkins Limited|012-08-0011542|1629.9||
Department for Transport|HS2 Ltd|28/02/2012|Contract - Booz Temple : Cont 0029|LWM|Booz & Company (UK) Ltd|012-08-0011998|2760.18||
Department for Transport|HS2 Ltd|28/02/2012|Contract - Arup :Cont 0024|LWM|Ove Arup & Partners Limited|012-08-0011992|2851.14||
Department for Transport|HS2 Ltd|15/02/2012|Senior Ecologist, ELM Environment|SYW|ELM Environment & Planning Ltd|012-08-0011543|3729.6||
Department for Transport|HS2 Ltd|28/02/2012|Contract - Arup :Cont 0024|LWM|Ove Arup & Partners Limited|012-08-0011992|4634.51||
Department for Transport|HS2 Ltd|21/02/2012|Contract - Booz Temple : Cont 0029|LWM|Booz & Company (UK) Ltd|012-08-0011690|5241.02||
Department for Transport|HS2 Ltd|15/02/2012|Contract - MVA : Cont 0032|BML|MVA Consultancy Ltd|012-08-0011546|9312.91||
Department for Transport|HS2 Ltd|15/02/2012|Contract - Davis Langdon Cost & Risk : Cont 0069|SYW|Davis Langdon LLP|012-08-0011508|12297.15||
Department for Transport|HS2 Ltd|24/02/2012|Contract - Booz Temple : Cont 0029|LWM|Booz & Company (UK) Ltd|015-08-0011890|15647.66||
Department for Transport|HS2 Ltd|28/02/2012|Contract - Davis Langdon Cost & Risk : Cont 0069|SYW|Davis Langdon LLP|012-08-0011547|16002.36||
Department for Transport|HS2 Ltd|28/02/2012|Contract - Davis Langdon Cost & Risk : Cont 0069|SYW|Davis Langdon LLP|012-08-0011990|16002.6||
