DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|SUMOFAMOUNT|TEXT|POSTCODE
Department for Transport|VOSA|13/04/2012|Accommodation |Vehicle Testing|GRADE ONE COMM CLEANING SERVICES LTD|762317|568.03|OFFICE CLEANING APR 12|ME4 4QR
Department for Transport|VOSA|13/04/2012|Accommodation |Finance Estates and Performance|SMARTER SECURITY SOLUTIONS LTD|762319|535.8|6 MONTHS RENEWAL OF INTRUDER ALARM, 21/4/12-21/10/12|NN6 0LA
Department for Transport|VOSA|13/04/2012|Accommodation|Finance Estates and Performance|SEVERN TRENT WATER|762333|2036.63|WATER SERVICES 23/1/12-29/3/12, COLD MEESE|DH1 1RR
Department for Transport|VOSA|13/04/2012|Accommodation |Vehicle Testing|INTER COUNTY SERVICE GROUP LTD - AP|762335|917.8|OFFICE CLEANING APR 12|NN10 6EN
Department for Transport|VOSA|13/04/2012|Accommodation|Finance Estates and Performance|REGENT OFFICE CARE LTD|762336|1041.3|LABOUR,MATERIALS,CLEANING FOR MARCH AT NEWBURY|CV6 4QH
Department for Transport|VOSA|13/04/2012|Agency and Contractor|Finance Estates and Performance|REED|762338|1969.8|MR M YUNG 02/3/12,09/3/12|SW20 0BA
Department for Transport|VOSA|13/04/2012|Agency and Contractor|Finance Estates and Performance|REED|762340|2136.37|MR M WARMAN 02/3/12- 30/3/12|SW20 0BA
Department for Transport|VOSA|13/04/2012|Agency and Contractor|Finance Estates and Performance|REED|762343|4075.88|GILLIAN LEES 2/3/12-30/3/12|SW20 0BA
Department for Transport|VOSA|13/04/2012|Agency and Contractor|Finance Estates and Performance|REED|762346|2254.7|KARL WILLIAMS, 2/3/12-30/3/12|SW20 0BA
Department for Transport|VOSA|13/04/2012|Agency and Contractor|Finance Estates and Performance|REED|762348|2267.94|STEPHANIE BARRY, 2/3/12-30/3/12|SW20 0BA
Department for Transport|VOSA|13/04/2012|Agency and Contractor|Finance Estates and Performance|REED|762350|3797.28|STEVE BRADFORD, 02/3/12-30/3/12|SW20 0BA
Department for Transport|VOSA|16/04/2012|Legal Charges|Operations HQ|WOODFINES LLP|762516|15966|Legal Charges|MK9 2HR
Department for Transport|VOSA|16/04/2012|Accommodation |Vehicle Testing|ERNEST THORPE TRANSPORT LIMITED|762525|804.38||S35 7AJ
Department for Transport|VOSA|16/04/2012|Legal Charges|Operations HQ|WOODFINES LLP|762526|4189.1|Legal Charges|MK9 2HR
Department for Transport|VOSA|16/04/2012|Legal Charges|Operations HQ|CLARION SOLICITORS|762536|1046.81|Legal Charges|LS1 3AX
Department for Transport|VOSA|16/04/2012|Major Maintenance|Operations HQ|MUMBLES ELECTRIC [INSTALLATION & MAINTENANCE] LTD|762544|648|REPLACE 3 EMERGENCY LIGHT FITTINGS|SA5 4ED
Department for Transport|VOSA|16/04/2012|Accommodation |Vehicle Testing|FIRST IN SERVICE LTD|762545|1717.99|AIR CONDITIONING MAINTENANCE MAR 12|B7 4PR
Department for Transport|VOSA|16/04/2012|Construction Industry Tax|Finance Estates and Performance|HM REVENUE & CUSTOMS|762546|945.12|CIS TAX DEDUCTIONS APRIL 2012|BD98 8AA
Department for Transport|VOSA|16/04/2012|Major Maintenance|Finance Estates and Performance|ARG EUROPE LTD|762553|13540.5|REPLACE EXTERNAL GLAZING|EN3 7EH
Department for Transport|VOSA|16/04/2012|Postage and Stationery|Office of the Traffic Commissioners and Licensing|ROYAL MAIL|762555|517.01|POSTAGE COSTS 28/02/12-02/04/12|S49 1HQ
Department for Transport|VOSA|16/04/2012|Accommodation|Finance Estates and Performance|NORTHUMBRIAN WATER LTD|762558|1210.33|WATER 01/01/12-31/03/12|DH1 9WQ
Department for Transport|VOSA|16/04/2012|Travel and Subsistence|Operations HQ|EXPOTEL|762561|579.22|B BELFORD & S DAVIDSON|SK4 2RZ
Department for Transport|VOSA|16/04/2012|Rent|Finance Estates and Performance|HIGHLANDS & ISLANDS AIR PORT LTD|762562|675|RENT FOR PSV TESTING ON 28/02/12 & 27/03/12 @ BENBECULA|IV2 7JB
Department for Transport|VOSA|16/04/2012|Accommodation |Finance Estates and Performance|EXPOTEL|762577|562.58|ACCOM|20/3/12|20/3/12|26/3/12| RAMADA ENCORE IPSWICH,J RAYNOR,C PENDROUS,A HUDSON,J GLEESON,D BURGEL|SK4 2RZ
Department for Transport|VOSA|16/04/2012|Agency and Contractor|Finance Estates and Performance|BROOK STREET (UK) LTD|762578|114697.34|MONTHLY CONSOLIDATED INV MARCH|AL1 4ZX
Department for Transport|VOSA|16/04/2012|Accommodation|Finance Estates and Performance|PACE FUELCARE LTD|762584|1472.94|HEATING OIL FOR MARCH,SOUTHAMPTON|TW20 9AB
Department for Transport|VOSA|16/04/2012|Rent|Finance Estates and Performance|FERGUSON TRANSPORT (SPEAN BRIDGE) LIMITED|762587|8736|RENT @ FORT WILLIAM MAY-JUL 12|PH33 7NN
Department for Transport|VOSA|16/04/2012|Customer Research|Finance Estates and Performance|SGS UNITED KINGDOM LTD|762591|2019.16|CCA GLOBAL STANDARD ASSESSMENT, MARCH|CH65 3EN
Department for Transport|VOSA|16/04/2012|Bank Charges|Finance Estates and Performance|BARCLAYCARD MERCHANT SERVICES|762594|71303.71|CREDIT CARD CHARGES-MARCH|NN4 7SG
Department for Transport|VOSA|16/04/2012|Accommodation |Vehicle Testing|AIS CONTRACT CLEANERS LTD|762598|689.54|OFFICE CLEANING MAR 12|TA2 6BB
Department for Transport|VOSA|16/04/2012|Agency and Contractor|Finance Estates and Performance|ADVANTAGE TECHNICAL RESOURCING|762599|9621.84|M HOLMES 05-26/02/12|RG21 4FF
Department for Transport|VOSA|16/04/2012|Electricity|Finance Estates and Performance|EDF ENERGY - AP|762600|3152.57|ELECTRICITY BILL CHADDERTON-MARCH 2012|PL3 5XQ
Department for Transport|VOSA|16/04/2012|Accommodation |Vehicle Testing|ON SITE TRUCK REPAIRS LTD|762603|600.19|TRAILER HIRE MAR 12|SK6 2QR
Department for Transport|VOSA|16/04/2012|Electricity|Finance Estates and Performance|EDF ENERGY - AP|762604|1183.38|ELECTRICITY BILL FOR KIDDERMINSTER, MARCH|PL3 5XQ
Department for Transport|VOSA|16/04/2012|Trade Shows|Finance Estates and Performance|LIVE PROMOTIONS EVENTS LTD|762607|2364|EXTERNAL-TRUCKFEST PETERBOROUGH, EXHIBITION SPACE|PE11 2AB
Department for Transport|VOSA|16/04/2012|Accommodation |Operations HQ|THE PERFORMING RIGHT SOCIETY|762611|1930.81|ROYALTY CHARGES, 5/5/12-4/5/13|BN11 9AR
Department for Transport|VOSA|16/04/2012|Accommodation|Finance Estates and Performance|THE PERFORMING RIGHT SOCIETY|762611|9654.03|ROYALTY CHARGES, 5/5/12-4/5/13|BN11 9AR
Department for Transport|VOSA|16/04/2012|Major Maintenance|Finance Estates and Performance|CHAMBERS ELECTRICAL (W-TON) LTD|762616|1014|REPLACEMENT & REPAIRS TO EMERGENCY LIGHTING IN THE PITS|WV6 9LZ
Department for Transport|VOSA|16/04/2012|Postage and Stationery|Road Traffic Enforcement|SUPPLIES TEAM|762757|725.72||S9 1XU
Department for Transport|VOSA|17/04/2012|Computer Costs|Chief Information Officer|INSIGHT DIRECT (UK) LIMITED|727827|684|ASV SCANNING - MANDALORIAN|UB8 1PH
Department for Transport|VOSA|17/04/2012|Computer Costs|Chief Information Officer|INSIGHT DIRECT (UK) LIMITED|727829|-684|ASV SCANNING - MANDALORIAN - TRANSACTION TO CREDIT INVOICE 11000555|UB8 1PH
Department for Transport|VOSA|17/04/2012|DVLA charges|Finance Estates and Performance|DEPARTMENT for TRANSPORT|762778|52988|RE-IMBURSEMENT OF DVLA COSTS (OPERATIONAL) FROM THE VIC SCHEME Q4|SA7 0EA
Department for Transport|VOSA|17/04/2012|Accommodation|Finance Estates and Performance|ON SITE TRUCK REPAIRS LTD|762781|523.57|41 X 25.54 TRAILER HIRE MARCH 12|SK6 2QR
Department for Transport|VOSA|17/04/2012|Legal Charges|Finance Estates and Performance|TREASURY SOLICITOR|762783|82.4|PROFESSIONAL CHARGES TO 31/03/12 |WC2B 4TS
Department for Transport|VOSA|17/04/2012|Legal Charges|Strategy and Customer|TREASURY SOLICITOR|762783|794.2|Legal Charges|WC2B 4TS
Department for Transport|VOSA|17/04/2012|Legal Charges|Finance Estates and Performance|TREASURY SOLICITOR|762787|1570|PROFESSIONAL CHARGES TO 31/03/12 LITIGATION WORKSHOP BY TSOL |WC2B 4TS
Department for Transport|VOSA|17/04/2012|Legal Charges|Finance Estates and Performance|TREASURY SOLICITOR|762789|987.6|PROFESSIONAL CHARGES TO 31/03/12 |WC2B 4TS
Department for Transport|VOSA|17/04/2012|Legal Charges|Finance Estates and Performance|TREASURY SOLICITOR|762791|716.4|PROFESSIONAL CHARGES TO 31/03/12 |WC2B 4TS
Department for Transport|VOSA|17/04/2012|Accommodation |Vehicle Testing|RENTOKIL INITIAL UK CLEANING LTD|762794|686.88|DAILY CLEANING & MAINT SERVICE 13/04/12-10/05/12|DY1 4TA
Department for Transport|VOSA|17/04/2012|MOT Computerisation |Finance Estates and Performance|ATOS ORIGIN IT SERVICES UK LTD|762800|10.75|CATALOGUE SERVICES MAR 12|WV10 6UH
Department for Transport|VOSA|17/04/2012|MOT Computerisation |Finance Estates and Performance|ATOS ORIGIN IT SERVICES UK LTD|762800|699.64|CATALOGUE SERVICES MAR 12|WV10 6UH
Department for Transport|VOSA|17/04/2012|MOT Computerisation |Finance Estates and Performance|ATOS ORIGIN IT SERVICES UK LTD|762800|2760|CATALOGUE SERVICES MAR 12|WV10 6UH
Department for Transport|VOSA|17/04/2012|Computer Costs|Finance Estates and Performance|ATOS ORIGIN IT SERVICES UK LTD|762800|21164.1|CATALOGUE SERVICES MAR 12|WV10 6UH
Department for Transport|VOSA|17/04/2012|MOT Computerisation |Finance Estates and Performance|ATOS ORIGIN IT SERVICES UK LTD|762800|120413.2|CATALOGUE SERVICES MAR 12|WV10 6UH
Department for Transport|VOSA|17/04/2012|Major Maintenance|Finance Estates and Performance|P J BUILDING MAINTENANCE LIMITED|762801|1241.2|DAMAGED FACIA REPAIR|DE22 2FE
Department for Transport|VOSA|17/04/2012|Testing Equipment Maintenance|Finance Estates and Performance|AXLE WEIGHT TECHNOLOGY LTD|762802|640|LSAR REPAIR 1ST VISIT @ BEBERLEY|WA7 4UN
Department for Transport|VOSA|17/04/2012|Travel and Subsistence|Finance Estates and Performance|BEST WESTERN HOTELS|762810|15411.15|EXTERNAL MOT SEMINARS VARIOUS LOCATIONS|YO30 4GP
Department for Transport|VOSA|17/04/2012|Travel and Subsistence|Finance Estates and Performance|BLACKWELL GRANGE HOTEL|762811|1028|MOT SEMINAR EXTERNAL DARLINGTON|DL3 8QH
Department for Transport|VOSA|17/04/2012|Travel and Subsistence|Finance Estates and Performance|HOLIDAY INN LONDON - GATWICK AIRPORT|762812|1332|EXTERNAL MOT SEMINAR GATWICK|RH6 0BA
Department for Transport|VOSA|17/04/2012|Travel and Subsistence|Finance Estates and Performance|HOLIDAY INN GUILDFORD|762813|2130|EXTERNAL MOT SEMINAR GUILDFORD|GU2 7XZ
Department for Transport|VOSA|17/04/2012|Travel and Subsistence|Finance Estates and Performance|QUAY HOTEL & SPA|762818|1820.15|MOT SEMINAR EXTERNAL CONWAY|LL31 9DJ
Department for Transport|VOSA|17/04/2012|Travel and Subsistence|Finance Estates and Performance|WORCESTER WHITEHOUSE HOTEL|762830|1156.75|EXTERNAL MOT SEMINAR WORCESTER|WR1 1EA
Department for Transport|VOSA|17/04/2012|Major Maintenance|Finance Estates and Performance|G & C ELECTRICAL LTD|762844|570.24|REMOVE FUME EXTRACTORS AND SWITCHES|CF72 9DY
Department for Transport|VOSA|17/04/2012|Major Maintenance|Finance Estates and Performance|GUARDIAN SECURITY ELECTRONICS LIMITED|762846|1482|SUPPLY & FITTING OF SPY KEYPAD AND CONTROLLER WITH BATTERY BACKUP|BS20 7AN
Department for Transport|VOSA|17/04/2012|Accommodation |Vehicle Testing|OCS LIMITED|762848|547.09|OFFICE CLEANING APR 12|LA3 3BJ
Department for Transport|VOSA|17/04/2012|Electricity|Finance Estates and Performance|EDF ENERGY - AP|762849|1352.07|ELECTRICITY CHARGES NORTHAMPTON GVTS MARCH 2012|PL3 5XQ
Department for Transport|VOSA|17/04/2012|Major Maintenance|Finance Estates and Performance|BOOKER & BEST LTD|762850|2996.38|ELECTRICAL REMEDIAL WORKS CANTERBURY GVTS|TN38 9BZ
Department for Transport|VOSA|17/04/2012|Agency and Contractor|Finance Estates and Performance|MAGNETIC IT|762854|8144.64|SIMON PUTMAN 01-16 MARCH 12|WC2H 8AD
Department for Transport|VOSA|17/04/2012|Computer Costs|Finance Estates and Performance|ATOS  IT SERVICES UK LTD - AP|762855|1814.98|VPT TRUE UP JUNE 11-MARCH 12|WV10 6UH
Department for Transport|VOSA|17/04/2012|Computer Costs|Finance Estates and Performance|INSIGHT DIRECT (UK) LIMITED|762856|684|ASV SCANNING JAN 2012|UB8 1PH
Department for Transport|VOSA|17/04/2012|Postage and Stationery|Vehicle Testing|ROYAL MAIL|762857|900|MAIL COLLECTION BEFORE 15:00 CHARGES|S49 1HQ
Department for Transport|VOSA|17/04/2012|Rent Service Charges|Finance Estates and Performance|HIGHWAYS AGENCY|762888|908.82|RENT/SERVICE CHARGE SOUTH MILNES SECTOR OFFICE 01/04/12-30/06/12|B1 1RN
Department for Transport|VOSA|17/04/2012|Rent|Finance Estates and Performance|HIGHWAYS AGENCY|762888|1173.38|RENT/SERVICE CHARGE SOUTH MILNES SECTOR OFFICE 01/04/12-30/06/12|B1 1RN
Department for Transport|VOSA|17/04/2012|Rent|Finance Estates and Performance|HIGHWAYS AGENCY|762888|4164.4|RENT/SERVICE CHARGE SOUTH MILNES SECTOR OFFICE 01/04/12-30/06/12|B1 1RN
Department for Transport|VOSA|17/04/2012|Rent|Finance Estates and Performance|ROE GROUP PENSION SCHEME|762890|2050|QUARTER RENT LINCOLN 24/03/12-23/06/12|LN6 9NQ
Department for Transport|VOSA|17/04/2012|Rent|Finance Estates and Performance|ROE GROUP PENSION SCHEME|762890|4100|QUARTER RENT LINCOLN 24/03/12-23/06/12|LN6 9NQ
Department for Transport|VOSA|17/04/2012|Accommodation |Vehicle Testing|EAST RIDING OF YORKSHIRE COUNCIL|762891|135.33|COMMERCIAL WASTE COLLECTIONS 01/04/12-31/03/13|HU17 9YR
Department for Transport|VOSA|17/04/2012|Accommodation|Finance Estates and Performance|EAST RIDING OF YORKSHIRE COUNCIL|762891|1488.71|COMMERCIAL WASTE COLLECTIONS 01/04/12-31/03/13|HU17 9YR
Department for Transport|VOSA|17/04/2012|Major Maintenance|Vehicle Testing|CLEANSING SERVICE GROUP LTD|762892|504|FULL SITE DRAIN & INTERCEPTOR CLEAN|PO15 5TT
Department for Transport|VOSA|17/04/2012|Legal Charges|Operations HQ|WOODFINES LLP|763063|5965.01|Legal Charges|MK9 2HR
Department for Transport|VOSA|18/04/2012|Travel and Subsistence|Finance Estates and Performance|ALLSTAR BUSINESS SOLUTIONS LTD|763071|32172.38|FUEL TRANSACTIONS MARCH 2012|SN5 6PS
Department for Transport|VOSA|18/04/2012|Computer Costs|Finance Estates and Performance|ATOS  IT SERVICES UK LTD - AP|763076|2218.05|ADDITIONAL DOCUMENTATION FOR MARCH 2012|WV10 6UH
Department for Transport|VOSA|18/04/2012|Major Maintenance|Finance Estates and Performance|BARLOWS (UK) LTD|763079|682.8|EMERGENCY LIGHTING REPAIRS DALAR HIR W/B|SY14 8LU
Department for Transport|VOSA|18/04/2012|Travel and Subsistence|Finance Estates and Performance|LOCH FYNE HOTEL AND SPA|763080|520|EXTERNAL MOT SEMINAR INVERARY|PA32 8XT
Department for Transport|VOSA|18/04/2012|Major Maintenance|Vehicle Testing|4 FORCES SECURITY|763081|1161|MOBILE PATROLS @ B'HAM MAR 12|BN11 2BW
Department for Transport|VOSA|18/04/2012|Major Maintenance|Vehicle Testing|KD DOORS|763082|6246.72|RSD REPAIRS REGION 4 MAR 12|ML4 3LP
Department for Transport|VOSA|18/04/2012|Major Maintenance|Vehicle Testing|MIDWAY INDUSTRIAL DOORS|763083|8751.6|RSD REPAIRS REGION 3 MAR 12|ST7 1JT
Department for Transport|VOSA|18/04/2012|Database Searches|Operations HQ|NDI TECHNOLOGIES LTD - AP|763084|90|POLICE NATIONAL COMPUTER-SOFTWARE SUPPORT RENEWAL|EH48 1TP
Department for Transport|VOSA|18/04/2012|Database Searches|Finance Estates and Performance|NDI TECHNOLOGIES LTD - AP|763084|990|POLICE NATIONAL COMPUTER-SOFTWARE SUPPORT RENEWAL|EH48 1TP
Department for Transport|VOSA|18/04/2012|Japanese Data Verification|Finance Estates and Performance|VEHICLE CERTIFICATION AGENCY|763085|912.27|ADMINISTRATION CHARGE FOR APPROVALS INFORMATION JAN-MAR 12|BS5 6XX
Department for Transport|VOSA|18/04/2012|Major Maintenance|Finance Estates and Performance|G SIDES ELECTRICAL LIMITED|763088|4511.33|LIGHTING WORKS TASK NO 0034/167|PE38 9SW
Department for Transport|VOSA|18/04/2012|Postage and Stationery|Office of the Traffic Commissioners and Licensing|NEOPOST UK LTD|763443|5000|FRANKING MACHINE TOP UP|RM1 2AR
Department for Transport|VOSA|18/04/2012|Accommodation |Vehicle Testing|NORTH EAST TRUCK & VAN LTD|763450|521.36||TS23 4EX
Department for Transport|VOSA|18/04/2012|Clothing|Operations HQ|OFFICE DEPOT|763453|0.46||SP10 4BA
Department for Transport|VOSA|18/04/2012|Accommodation |Operations HQ|OFFICE DEPOT|763453|4.34||SP10 4BA
Department for Transport|VOSA|18/04/2012|Postage and Stationery|Operations HQ|OFFICE DEPOT|763453|824.73||SP10 4BA
Department for Transport|VOSA|18/04/2012|Testing Equipment Maintenance|Finance Estates and Performance|RING AUTOMOTIVE LTD|763456|547.38||LS12 6NA
Department for Transport|VOSA|18/04/2012|Accommodation |Operations HQ|SOLO SERVICE GROUP|763468|3380.1||SA7 0AJ
Department for Transport|VOSA|19/04/2012|Legal Charges|Operations HQ|TREASURY SOLICITOR|763471|1183.2|Legal Charges|WC2B 4TS
Department for Transport|VOSA|19/04/2012|Database Searches|Office of the Traffic Commissioners and Licensing|COMPANIES HOUSE|763491|818|ENQUIRIES|CF4 3UZ
Department for Transport|VOSA|19/04/2012|Accommodation |Office of the Traffic Commissioners and Licensing|OCS LIMITED|763499|2699.63|OFFICE CLEANING APRIL 2012|LA3 3BJ
Department for Transport|VOSA|19/04/2012|Electricity|Finance Estates and Performance|SCOTTISH POWER|763515|1776.44|ELECTRICITY @ EDINBURGH TAN MAR 12|G44 4YU
Department for Transport|VOSA|19/04/2012|Consultancy|Human Resources|TOWERS WATSON LIMITED|763516|151|JEGS FRAMEWORK SOFTWARE RENTAL 01/04/12-31/03/13|RH2 9PQ
Department for Transport|VOSA|19/04/2012|Consultancy|Finance Estates and Performance|TOWERS WATSON LIMITED|763516|1661|JEGS FRAMEWORK SOFTWARE RENTAL 01/04/12-31/03/13|RH2 9PQ
Department for Transport|VOSA|19/04/2012|Loan Repayment|Finance Estates and Performance|DEPARTMENT for TRANSPORT|763517|2000000|LOAN PRINCIPAL REPAYMENT - APR 12 (PROCEEDS FROM SALE OF MITCHAM)|SA7 0EA
Department for Transport|VOSA|19/04/2012|Construction Industry Tax|Finance Estates and Performance|LIVINGSTONE PROPERTY MAINTENANCE LTD|763519|-380.4|DECORATION WORKS @ LIVINGSTON YI REF 189|EH54 8RA
Department for Transport|VOSA|19/04/2012|Accommodation|Finance Estates and Performance|LIVINGSTONE PROPERTY MAINTENANCE LTD|763519|3804|DECORATION WORKS @ LIVINGSTON YI REF 189|EH54 8RA
Department for Transport|VOSA|19/04/2012|Construction Industry Tax|Finance Estates and Performance|LIVINGSTONE PROPERTY MAINTENANCE LTD|763520|-470.3|TEST HALL & OFFICE DECORATIONS @ CHARLESFIELD|EH54 8RA
Department for Transport|VOSA|19/04/2012|Accommodation|Finance Estates and Performance|LIVINGSTONE PROPERTY MAINTENANCE LTD|763520|5103|TEST HALL & OFFICE DECORATIONS @ CHARLESFIELD|EH54 8RA
Department for Transport|VOSA|19/04/2012|Construction Industry Tax|Finance Estates and Performance|RAYNES CONSTRUCTION LIMITED|763521|-221.52|YELLOW & BLACK LINE MARKINGS @ LLANTRISANT|CF48 3AR
Department for Transport|VOSA|19/04/2012|Major Maintenance|Finance Estates and Performance|RAYNES CONSTRUCTION LIMITED|763521|2215.2|YELLOW & BLACK LINE MARKINGS @ LLANTRISANT|CF48 3AR
Department for Transport|VOSA|19/04/2012|Postage and Stationery|Operations HQ|PARCELFORCE WORLDWIDE|763524|8362.79|UK PARCELS COSTS|S49 1HQ
Department for Transport|VOSA|19/04/2012|Postage and Stationery|Operations HQ|ROYAL MAIL|763529|2370.34|BUSINESS MAIL ADVANCED|S49 1HQ
Department for Transport|VOSA|19/04/2012|Postage and Stationery|Operations HQ|ROYAL MAIL|763530|1833.35|BUSINESS MAIL ADVANCED|S49 1HQ
Department for Transport|VOSA|19/04/2012|Accommodation |Finance Estates and Performance|AUTOBAR VENDING SERVICES LTD|763534|630.32|MANAGEMENT FEE FOR VENDING MACHINE|UB6 7LG
Department for Transport|VOSA|19/04/2012|Accommodation |Finance Estates and Performance|CAMERA SYSTEMS LTD|763535|909.6|REPAIRS TO CCTV SYSTEM|CF47 OTJ
Department for Transport|VOSA|19/04/2012|Accommodation |Finance Estates and Performance|HFX LIMITED - AP|763540|912|RE-INSTALL ACCESS CONTROL AFTER POST ROOM DOOR REPLACEMENT|CM22 6DR
Department for Transport|VOSA|19/04/2012|Accommodation |Finance Estates and Performance|HFX LIMITED - AP|763541|570|REMOVE 2 ACCESS CONTROL SWIPE POINTS|CM22 6DR
Department for Transport|VOSA|19/04/2012|Postage and Stationery|Road Traffic Enforcement|NEOPOST UK LTD|763796|600|FRANKING MACHINE TOP UP|RM1 2AR
Department for Transport|VOSA|19/04/2012|Testing Equipment Maintenance|Finance Estates and Performance|CODI INTERNATIONAL LTD|763800|654.19||NP16 6SF
Department for Transport|VOSA|19/04/2012|Accommodation |Operations HQ|CITY AND COUNTY OF SWANSEA|763813|1978.6||SA1 3SN
Department for Transport|VOSA|20/04/2012|Major Maintenance|Finance Estates and Performance|SAFETY TEST UK LTD|763821|13440|FIXED WIRING INSPECTION AND PAT TESTING BH COMPLEX|BS36 2HW
Department for Transport|VOSA|20/04/2012|Major Maintenance|Vehicle Testing|JAMES H WOOD|763822|1871.53|DISMANTLE FIRE HYDRANT & VALVES|TD15 2XF
Department for Transport|VOSA|20/04/2012|Accommodation |Vehicle Testing|AM SUPPORT SERVICES LTD|763829|1572.86|CONTRACT CLEANING APRIL 2012|LA3 2UZ
Department for Transport|VOSA|20/04/2012|Accommodation |Vehicle Testing|AM SUPPORT SERVICES LTD|763830|511.52|CONTRACT CLEANING APRIL 2012|LA3 2UZ
Department for Transport|VOSA|20/04/2012|Accommodation |Finance Estates and Performance|CORONA ENERGY|763832|572.45|GAS CHARGES MARCH 2012|WD17 1JW
Department for Transport|VOSA|20/04/2012|Accommodation|Finance Estates and Performance|CORONA ENERGY|763832|31014|GAS CHARGES MARCH 2012|WD17 1JW
